gene-Y11_RS10780	21091	17722	17351	15329	13833	10272	8563	10217	9470	11963	host	cysG
gene-Y11_RS14470	533	184	251	467	554	506	809	647	753	524	host	xylF
gene-Y11_RS20625	688	314	342	486	649	488	524	695	478	493	host	gene-Y11_RS20625
gene-Y11_RS17495	28866	36740	44948	46002	50535	39999	36158	39802	31385	35962	host	gene-Y11_RS17495
gene-Y11_RS19180	947	430	607	936	1191	1142	1170	1419	1456	1253	host	gspE
gene-Y11_RS13295	2440	2362	3181	4437	6910	4563	5627	5900	5015	4487	host	metJ
gene-Y11_RS13980	3589	2805	3089	3181	3800	2846	3229	3403	3113	2625	host	kup
gene-Y11_RS01705	550	358	393	513	542	352	359	430	395	378	host	potG
gene-Y11_RS06280	386	273	353	360	462	314	233	279	237	242	host	gene-Y11_RS06280
gene-Y11_RS15580	371234	304641	353248	404660	472229	371091	310445	330486	257117	252815	host	rplF
gene-Y11_RS08515	207	126	154	207	413	274	332	332	310	274	host	gene-Y11_RS08515
gene-Y11_RS08905	1783	977	1374	1806	2332	1752	1890	2088	1881	1660	host	gene-Y11_RS08905
gene-Y11_RS11490	1466	691	852	950	1161	773	876	941	712	690	host	flgM
gene-g092	6	862	1363	4226	4121	4048	5501	5891	4591	5832	phage	g092
gene-Y11_RS02985	4576	3474	4215	5554	6423	4886	5543	5627	4221	4147	host	yqfB
gene-Y11_RS16140	630	291	285	342	479	370	356	558	442	489	host	glpA
gene-Y11_RS09945	1581	712	795	984	962	719	754	736	700	602	host	gene-Y11_RS09945
gene-Y11_RS13470	6206	4323	4650	5256	5269	3709	4070	4172	3549	3244	host	gene-Y11_RS13470
gene-Y11_RS20385	5794	3861	4110	5568	5851	4212	3894	3772	2735	2599	host	sseB
gene-g159	0	440	757	1789	1982	1908	2027	2607	2048	2359	phage	g159
gene-Y11_RS15245	1780	948	1316	1703	2615	1939	1865	2173	2125	1615	host	hofQ
gene-Y11_RS11060	5224	5038	4079	4754	3136	2794	2228	2175	1883	2001	host	gene-Y11_RS11060
gene-Y11_RS00645	900	820	910	843	753	698	601	693	641	764	host	gene-Y11_RS00645
gene-Y11_RS00815	970	758	859	834	962	680	653	832	621	622	host	gene-Y11_RS00815
gene-Y11_RS11170	2425	1945	1855	1939	1668	1132	1166	1092	843	935	host	gene-Y11_RS11170
gene-Y11_RS03420	1187	525	648	904	897	811	824	837	764	890	host	ogl
gene-Y11_RS02575	1637	1793	1807	1447	1554	1192	1051	1242	962	1003	host	lolC
gene-Y11_RS23505	61	28	36	47	53	46	68	52	96	63	host	gene-Y11_RS23505
gene-Y11_RS03290	6629	3110	4284	4044	4030	2920	2468	2420	2156	1571	host	cutC
gene-Y11_RS20440	11544	9636	14581	11876	12762	8958	7256	6989	6088	4553	host	hisS
gene-Y11_RS09590	311	132	189	264	387	299	302	362	317	238	host	glnK
gene-g254	1	6255	11144	21210	23560	22657	20419	18380	13596	16284	phage	g254
gene-Y11_RS15900	15757	9279	10917	13517	16373	8385	9297	10615	7946	6389	host	trxA
gene-g220	0	3327	6815	12422	12643	13412	10824	10252	7513	9334	phage	g220
gene-Y11_RS06315	1442	1347	1458	1840	2049	1543	1423	1617	1283	1433	host	pgsA
gene-Y11_RS12805	10089	5647	6645	7870	7262	6119	5220	6255	4191	5077	host	msrP
gene-Y11_RS06530	1106	643	611	568	554	314	370	438	262	284	host	gene-Y11_RS06530
gene-Y11_RS14505	153	40	54	122	205	181	219	257	170	266	host	gene-Y11_RS14505
gene-Y11_RS17335	5994	3572	4029	4649	4139	2879	2422	2762	2074	1627	host	fbp
gene-Y11_RS19585	19868	21915	23087	24982	24120	15867	15425	15366	10882	10134	host	accA
gene-Y11_RS04755	3962	1837	2941	4629	6485	2759	3060	3380	2802	1835	host	gene-Y11_RS04755
gene-Y11_RS18340	2599	1232	1214	1292	1323	1005	930	1027	928	868	host	gene-Y11_RS18340
gene-Y11_RS01145	1415	1185	1063	1030	1053	676	711	964	805	760	host	menF
gene-Y11_RS08125	2618	952	979	1268	1135	995	824	783	635	599	host	gene-Y11_RS08125
gene-Y11_RS09040	1766	582	826	1076	1381	754	777	928	788	552	host	gene-Y11_RS09040
gene-Y11_RS12420	9611	8863	11889	15213	18164	13762	12953	13203	9552	8584	host	degQ
gene-Y11_RS17995	910	500	658	732	968	671	751	746	606	533	host	gene-Y11_RS17995
gene-Y11_RS10540	310	165	223	186	261	187	217	272	224	241	host	gene-Y11_RS10540
gene-Y11_RS13655	3171	2652	2541	2380	2496	1710	2083	2299	1985	2118	host	waaA
gene-Y11_RS17200	5491	4391	6296	7540	8233	5524	5233	5643	4386	3492	host	nsrR
gene-Y11_RS03365	348	249	270	357	483	460	393	557	440	357	host	gene-Y11_RS03365
gene-g268	0	308	492	1235	1775	2138	2659	3105	2708	3755	phage	g268
gene-Y11_RS12155	2224	2071	2972	4188	5480	4338	4241	5094	4366	3437	host	gene-Y11_RS12155
gene-Y11_RS01275	49831	34983	38823	46884	52707	41586	42221	39872	33644	32014	host	gene-Y11_RS01275
gene-Y11_RS07770	6158	4212	4375	5001	5025	3546	3362	3411	2480	2688	host	hisF
gene-Y11_RS11420	403	238	301	327	418	275	349	354	360	287	host	gene-Y11_RS11420
gene-Y11_RS01060	15438	10159	13329	13164	13710	9827	7292	8318	5239	5740	host	nuoI
gene-Y11_RS08885	2138	2760	3303	5433	8947	7430	9661	10569	9212	7827	host	ybfE
gene-Y11_RS16420	9206	4765	5862	6054	6973	4631	5158	4891	4738	3615	host	fre
gene-Y11_RS06340	3	2	1	1	2	0	0	1	1	0	host	gene-Y11_RS06340
gene-Y11_RS15190	18297	5740	6487	7235	7201	5020	4595	4578	3611	3166	host	pckA
gene-Y11_RS06890	1263	646	780	1069	1192	974	1132	1326	1130	1059	host	gene-Y11_RS06890
gene-Y11_RS01570	237	87	131	158	172	202	210	226	231	219	host	gene-Y11_RS01570
gene-Y11_RS03250	518	274	341	466	536	388	397	446	454	316	host	pgaC
gene-Y11_RS02890	1321	502	554	618	677	553	450	586	662	437	host	pgeF
gene-Y11_RS03115	411	177	244	308	392	258	351	387	374	266	host	gene-Y11_RS03115
gene-g062	4	544	964	2466	2573	3000	3336	3542	2968	4142	phage	g062
gene-Y11_RS10805	22399	16201	18057	17369	13924	10120	8950	10320	8818	10984	host	cysI
gene-Y11_RS11795	5695	4217	4191	4127	3437	2729	2983	3306	2680	3305	host	gene-Y11_RS11795
gene-Y11_RS05700	2234	1233	1300	1786	2208	1387	1504	2141	1620	1327	host	gene-Y11_RS05700
gene-Y11_RS17440	22367	33497	37358	54207	75348	41871	54373	50886	52977	37611	host	secG
gene-Y11_RS02705	615	175	220	356	450	351	388	512	751	319	host	gene-Y11_RS02705
gene-Y11_RS11225	10663	7424	5281	4913	5170	3321	3575	3616	3501	3245	host	gene-Y11_RS11225
gene-Y11_RS11875	1197	861	899	921	924	670	548	538	403	308	host	gene-Y11_RS11875
gene-Y11_RS19575	1847	1906	1565	1298	1215	826	881	1017	796	948	host	rnhB
gene-Y11_RS10790	1251	919	1094	1661	1823	1191	1370	1423	1107	953	host	gene-Y11_RS10790
gene-Y11_RS09240	505	216	250	387	406	286	361	406	378	341	host	gene-Y11_RS09240
gene-Y11_RS18305	52823	43608	50548	53434	56632	40956	33268	35711	25048	25589	host	ileS
gene-Y11_RS06050	257	124	118	198	232	169	184	285	235	189	host	gene-Y11_RS06050
gene-g185	1	2204	4486	10222	13018	12662	12987	12834	10511	12533	phage	g185
gene-g296	4	3161	5215	11657	9982	10424	11330	14583	13716	16296	phage	g296
gene-Y11_RS05970	3146	1224	1661	2322	3298	1497	1459	1835	1555	1263	host	gene-Y11_RS05970
gene-g351	3	2215	4643	8460	9466	7692	7825	8572	8063	6376	phage	g351
gene-Y11_RS18525	497	241	350	532	668	773	575	675	636	722	host	gene-Y11_RS18525
gene-Y11_RS19735	943	595	521	652	695	514	466	658	473	525	host	gloB
gene-Y11_RS17975	700	267	276	466	690	535	611	775	719	627	host	gene-Y11_RS17975
gene-Y11_RS08485	947	949	883	873	925	744	714	621	661	746	host	moaD
gene-Y11_RS13005	2736	1538	1358	1709	2075	1603	1910	2136	2078	1683	host	gene-Y11_RS13005
gene-Y11_RS15330	7617	4934	5908	5833	6945	4713	4967	5512	4387	4067	host	gene-Y11_RS15330
gene-Y11_RS06380	149	63	103	154	169	137	174	206	205	123	host	gene-Y11_RS06380
gene-Y11_RS01210	1986	824	1112	1266	1454	1081	1221	1355	1286	992	host	gene-Y11_RS01210
gene-Y11_RS09430	10805	10863	12866	13794	16146	8918	9593	9303	7997	6349	host	adk
gene-Y11_RS15045	1266	666	795	791	1063	739	785	1007	784	645	host	glgX
gene-Y11_RS09485	3067	2383	2219	2242	2049	1709	1455	1720	1379	1531	host	acrR
gene-Y11_RS06855	28677	20308	30131	40122	48377	38875	39961	40688	34534	33486	host	gene-Y11_RS06855_gene_mgtA
gene-Y11_RS16080	3698	3357	3922	4703	4737	3291	3111	3497	2668	2688	host	corA
gene-Y11_RS01720	395	213	236	282	379	289	309	447	345	350	host	gene-Y11_RS01720
gene-Y11_RS04190	1705	1345	1366	1474	1207	993	905	962	690	760	host	rstB
gene-Y11_RS12560	106058	64950	70460	68018	68180	46534	37672	38271	28643	24339	host	treB
gene-Y11_RS05930	2092	878	958	1192	1392	1052	1000	1187	1027	946	host	gene-Y11_RS05930
gene-Y11_RS03355	643	253	312	373	484	362	442	483	465	332	host	gene-Y11_RS03355
gene-Y11_RS06490	25224	16331	18810	20469	20554	14903	13209	13767	9213	9359	host	putA
gene-Y11_RS07180	333	173	166	243	300	172	188	269	169	151	host	gene-Y11_RS07180
gene-Y11_RS06825	585	369	431	512	531	380	444	570	405	493	host	motB
gene-Y11_RS16415	14202	9794	11291	13084	13481	9371	9282	9882	7813	6779	host	ubiD
gene-Y11_RS03950	8793	7175	7855	8134	8922	7077	6718	5867	4704	4667	host	gstA
gene-Y11_RS04285	2455	2012	1788	1937	1584	1061	1020	1042	836	929	host	yjjG
gene-Y11_RS16085	2055	1758	1850	2104	2019	1621	1427	1571	1461	1126	host	rarD
gene-Y11_RS14710	812	657	562	578	390	328	317	388	233	375	host	bcsF
gene-Y11_RS06235	122	91	107	90	80	71	60	73	46	57	host	gene-Y11_RS06235
gene-Y11_RS15490	3003	1739	2432	3161	3527	2525	2345	2496	1887	1809	host	bfd
gene-Y11_RS20195	1122	620	1034	1739	2248	1896	1863	2064	1838	1672	host	gntP
gene-Y11_RS12700	1110	451	544	756	1171	795	1015	1148	1375	861	host	gene-Y11_RS12700
gene-Y11_RS04195	2312	1605	1617	1750	1757	1256	1248	1390	1004	965	host	rstA
gene-g151	3	1163	2021	4677	5147	5691	6762	7720	7167	8748	phage	g151
gene-Y11_RS10395	8715	9203	11470	14261	16847	12832	11283	13255	9509	8765	host	ffh
gene-Y11_RS09165	1427	635	875	1394	1737	1236	1343	1776	1458	1359	host	gene-Y11_RS09165
gene-Y11_RS12270	1088	608	806	1048	1219	907	1100	1396	1066	1005	host	gene-Y11_RS12270
gene-g099	16	3904	6693	17145	14928	15500	17394	18755	13392	22732	phage	g099
gene-g344	0	2619	5304	10808	12326	11078	8540	7998	7373	6524	phage	g344
gene-Y11_RS19320	3738	4022	4469	4910	6343	4353	5516	5485	4112	4224	host	rppH
gene-Y11_RS02550	5579	4766	4819	4631	3935	2687	2278	2297	1793	1734	host	nagZ
gene-Y11_RS00600	2435	1578	1911	2660	2903	2231	1925	2092	1919	1871	host	gene-Y11_RS00600
gene-Y11_RS10795	2439	1456	1801	2406	2462	1711	1771	2108	1586	1636	host	gene-Y11_RS10795
gene-Y11_RS09020	5402	2557	2992	3781	4059	2670	2694	2658	2056	1997	host	gene-Y11_RS09020
gene-Y11_RS16830	369	193	267	328	436	293	245	346	261	247	host	gene-Y11_RS16830
gene-Y11_RS20415	17192	16778	17530	21898	22017	15508	12067	12578	8456	7064	host	ndk
gene-Y11_RS07795	4272	2604	3058	3049	3146	2042	1765	1765	1458	1233	host	gene-Y11_RS07795_gene_galU
gene-Y11_RS04350	984	427	416	439	384	339	353	449	371	286	host	gene-Y11_RS04350
gene-Y11_RS15480	677911	665909	713431	825064	861289	718416	562031	636864	439232	441101	host	fusA
gene-Y11_RS14390	41692	21296	28560	34096	42226	25359	22457	28923	21250	16369	host	sodA
gene-Y11_RS11695	12987	12153	13349	14408	12947	9786	9032	9088	6985	7058	host	parC
gene-Y11_RS21615	1	0	0	0	0	1	0	0	0	0	host	gene-Y11_RS21615
gene-Y11_RS07160	492	211	234	324	484	307	338	502	427	297	host	gene-Y11_RS07160
gene-Y11_RS09910	6024	3870	4090	4876	4681	3481	2803	3052	2213	2271	host	rdgC
gene-Y11_RS19775	8813	4576	4999	5893	5464	4042	3431	3495	2877	2546	host	nrdF
gene-Y11_RS08640	1832	1819	2216	2522	2711	2213	2187	2350	1757	1799	host	pnuC
gene-Y11_RS13690	9091	7033	7472	9298	9765	7023	6589	7828	5531	5782	host	coaBC
gene-Y11_RS20005	3195	2131	2137	2705	2807	2041	2254	2619	2446	1935	host	gene-Y11_RS20005
gene-Y11_RS03000	1153	591	745	711	727	524	557	842	605	663	host	exoX
gene-Y11_RS19760	7802	4385	4631	5137	4735	3257	3045	3195	2292	2348	host	proX
gene-Y11_RS08500	1656	1233	1207	1277	1292	1038	1008	985	1051	933	host	yvcK
gene-Y11_RS16600	1148	544	734	842	956	781	853	1158	1069	933	host	thiC
gene-Y11_RS06175	354	314	379	390	326	230	203	222	167	101	host	gene-Y11_RS06175
gene-Y11_RS19715	896	503	600	786	899	664	670	868	872	641	host	gene-Y11_RS19715
gene-Y11_RS04910	4880	3155	3712	3979	4095	3029	2900	2965	2256	2241	host	acnA
gene-Y11_RS10875	1857	1182	1277	1344	1413	1115	1180	1428	1102	1070	host	gene-Y11_RS10875
gene-Y11_RS15605	652255	554696	649382	852587	983937	771631	649092	721639	574393	526907	host	secY
gene-Y11_RS05480	56235	39282	45669	51981	52161	40145	39257	37171	27386	27418	host	gene-Y11_RS05480
gene-Y11_RS04895	1189	754	905	975	1123	730	862	918	840	747	host	pgpB
gene-Y11_RS14160	533	153	239	397	602	523	574	625	698	533	host	gene-Y11_RS14160
gene-Y11_RS14410	7411	5968	6861	8125	8454	6662	5338	5920	4573	4776	host	fdxH
gene-g042	1	2400	4126	9716	9439	9085	9527	8715	6465	7805	phage	g042
gene-g107	2	921	1528	3698	3431	3555	4410	4362	3118	4497	phage	g107
gene-Y11_RS08230	779	342	472	449	807	591	680	827	630	605	host	gene-Y11_RS08230
gene-Y11_RS18640	6515	4922	3596	3413	2793	2261	2212	2370	1911	2140	host	zapD
gene-Y11_RS00160	286	102	106	146	181	192	170	209	166	192	host	gene-Y11_RS00160
gene-Y11_RS02900	1910	1223	1054	1217	1104	779	792	962	789	929	host	rlmA
gene-g322	1	835	1948	3673	4376	3804	3316	3433	2794	2765	phage	g322
gene-Y11_RS01830	46672	31551	39553	54077	63824	51538	51105	51672	39211	40078	host	clpA
gene-Y11_RS00415	17948	27329	25591	26159	23257	20824	15659	15523	12493	13298	host	gene-Y11_RS00415
gene-Y11_RS08365	664	231	338	459	507	457	588	576	579	539	host	urtA
gene-Y11_RS23390	205	45	78	140	227	122	164	244	303	136	host	gene-Y11_RS23390
gene-Y11_RS05055	2833	2331	2590	2721	3029	2217	1904	2000	1512	1464	host	cls
gene-Y11_RS04105	5252	4701	4370	5200	4489	3582	3040	3088	2305	2660	host	ttcA
gene-g235	0	689	1184	2634	2175	2173	2672	3469	3649	4893	phage	g235
gene-Y11_RS15515	262772	186738	204442	251408	300670	225432	230345	194722	164059	169402	host	rplW
gene-Y11_RS09360	3691	2242	3115	2994	3446	2492	2481	2511	1975	1494	host	ushA
gene-Y11_RS06160	398	239	245	300	270	209	162	202	129	121	host	gene-Y11_RS06160
gene-Y11_RS12710	1961	763	1006	1483	2146	1599	1875	2234	1902	1346	host	gene-Y11_RS12710
gene-Y11_RS15200	5775	5528	5890	7263	7116	5150	4715	4303	2970	2847	host	hslR
gene-g333	296	887	1405	3358	2821	2715	2543	3591	3919	3522	phage	g333
gene-Y11_RS11640	1445	776	909	1476	1774	1191	1563	1563	1484	1164	host	gene-Y11_RS11640
gene-Y11_RS12355	3589	2350	3166	3631	3902	2967	2684	2730	2328	1805	host	elbB
gene-Y11_RS00615	436	281	333	580	723	683	824	959	846	830	host	gene-Y11_RS00615
gene-Y11_RS14825	6222	5335	5252	5156	4182	3369	2805	3029	2489	2580	host	gene-Y11_RS14825
gene-Y11_RS11975	268	195	159	215	255	165	174	226	131	149	host	gene-Y11_RS11975
gene-Y11_RS08010	546	230	292	371	554	347	267	468	359	297	host	gene-Y11_RS08010
gene-Y11_RS21260	268754	70147	107843	190918	260169	161292	142433	185960	147151	128649	host	ssrA
gene-g156	0	683	1237	3037	3427	3970	5167	5702	5832	6803	phage	g156
gene-Y11_RS15005	869	358	433	516	702	617	717	809	772	620	host	gene-Y11_RS15005
gene-Y11_RS11485	1684	749	823	909	993	814	812	918	729	737	host	flgA
gene-g226	5	3725	8253	17466	21043	17615	18540	18647	14167	14719	phage	g226
gene-Y11_RS10430	2199	2502	4699	9738	15652	10221	16778	17641	14371	10682	host	gene-Y11_RS10430
gene-Y11_RS03825	2580	2514	2844	3568	3883	3047	3000	3070	2199	2346	host	gene-Y11_RS03825
gene-Y11_RS12670	5666	2918	2954	3535	3442	2778	2549	2955	2329	2416	host	gene-Y11_RS12670
gene-Y11_RS19400	3069	2372	2746	3397	4371	3012	3110	3461	3201	2733	host	mltA
gene-g180	1	231	494	1106	1271	1115	1266	1444	1357	1358	phage	g180
gene-Y11_RS13790	8122	7132	7129	6831	6743	5120	4266	4507	3539	3410	host	gltS
gene-Y11_RS16705	1073	801	973	1231	1225	1053	934	1094	863	900	host	gene-Y11_RS16705
gene-Y11_RS08210	682	315	298	295	440	266	367	349	285	401	host	gene-Y11_RS08210
gene-Y11_RS07520	318	204	238	202	216	160	161	191	162	108	host	gene-Y11_RS07520
gene-Y11_RS05860	256	129	159	295	464	244	387	444	417	337	host	gene-Y11_RS05860
gene-Y11_RS16235	2469	643	826	1102	1278	1078	1145	1318	1297	1100	host	gene-Y11_RS16235
gene-Y11_RS18855	2982	2278	3210	3046	2829	1894	1840	1927	1457	1097	host	fhuB
gene-Y11_RS11480	588	189	258	311	448	350	389	455	363	327	host	gene-Y11_RS11480
gene-Y11_RS16035	2935	1185	1547	1523	2035	821	784	1053	817	548	host	lptM
gene-Y11_RS00485	6787	4852	4763	5271	5134	3437	2934	3088	2518	2114	host	alaC
gene-Y11_RS05800	4538	4428	4788	5180	5216	3796	3170	3447	2576	2676	host	kdsA
gene-Y11_RS17990	1225	787	878	790	853	568	592	698	534	523	host	gene-Y11_RS17990
gene-Y11_RS19100	1519	757	847	1114	1385	1081	1088	1302	1166	1142	host	gene-Y11_RS19100
gene-Y11_RS05390	2378	2240	2495	2689	3044	2347	2073	2571	1970	2008	host	gene-Y11_RS05390
gene-Y11_RS09860	3959	1986	2472	2541	3019	2112	1782	2039	1814	1476	host	gene-Y11_RS09860
gene-Y11_RS14395	1505	667	626	718	736	565	712	853	731	782	host	fdhD
gene-Y11_RS19155	1672	991	1241	1830	2002	1507	1604	1793	1706	1393	host	gene-Y11_RS19155
gene-Y11_RS19605	929	402	577	701	924	575	736	778	679	499	host	gene-Y11_RS19605
gene-Y11_RS21845	50	37	53	41	23	33	49	38	24	24	host	gene-Y11_RS21845_gene_lysC
gene-Y11_RS05060	2104	1888	2414	3374	4442	2437	2487	3152	2348	1867	host	gene-Y11_RS05060
gene-g140	0	2344	4520	9178	9056	8050	7822	7276	5099	5993	phage	g140
gene-Y11_RS20645	16522	11477	11752	11300	10276	7604	6682	6914	5366	4886	host	ppk1
gene-Y11_RS14675	1691	884	886	1059	1126	955	857	1001	904	947	host	gene-Y11_RS14675
gene-Y11_RS09045	38487	30490	37881	41043	43381	29399	24659	25714	17294	16861	host	leuS
gene-Y11_RS15450	13172	8038	8169	9200	8949	6408	6511	6888	5917	5371	host	gene-Y11_RS15450
gene-Y11_RS09280	27560	23722	22404	21542	17348	12893	11723	11892	9175	10056	host	ppiB
gene-Y11_RS02835	975	607	736	1213	1558	1231	1239	1305	1077	1197	host	gene-Y11_RS02835
gene-Y11_RS00345	38480	20990	23282	28144	27432	19257	17540	19045	14836	15694	host	cysK
gene-Y11_RS05135	339	173	242	303	374	331	336	437	424	391	host	gene-Y11_RS05135
gene-Y11_RS01345	6130	4283	5349	6143	6924	5131	4736	4584	3415	2893	host	gene-Y11_RS01345
gene-Y11_RS10460	29731	26642	32226	41935	48557	37576	33947	35786	26296	27938	host	recA
gene-Y11_RS13010	1527	806	1042	1907	2476	1779	2335	2511	2266	1869	host	zur
gene-Y11_RS03585	353	187	293	285	479	405	541	633	518	489	host	gene-Y11_RS03585
gene-Y11_RS10285	650	363	516	760	996	688	802	864	732	702	host	gene-Y11_RS10285
gene-Y11_RS15335	2158	1418	1832	1776	2004	1420	1386	1525	1275	1097	host	gene-Y11_RS15335
gene-Y11_RS11750	24583	19831	21062	21029	19637	15467	12989	12813	10235	9383	host	gene-Y11_RS11750
gene-Y11_RS01840	1926	1701	1427	1506	1400	973	1070	1177	944	853	host	aat
gene-Y11_RS13070	2644	1667	1890	1903	2184	1677	1334	1597	1292	1021	host	malF
gene-Y11_RS17485	68102	60053	63336	74465	75751	53998	51761	54220	41056	38354	host	pnp
gene-Y11_RS07310	863	598	613	742	713	642	563	546	567	533	host	gene-Y11_RS07310
gene-g093	2	717	1079	3871	4338	4510	6562	6388	5355	7085	phage	g093
gene-g239	2	491	927	1924	1364	1573	1963	2374	1977	2698	phage	g239
gene-Y11_RS17280	7417	4102	4599	5137	4746	3351	2883	3151	2158	2185	host	gene-Y11_RS17280
gene-Y11_RS13525	3301	947	846	1141	1189	1191	1682	1877	1716	1276	host	gene-Y11_RS13525
gene-Y11_RS02540	3340	3387	3294	3264	2784	2042	1650	2007	1421	1516	host	lpoB
gene-Y11_RS07460	1538	1191	1424	1509	1553	1155	1090	1125	835	887	host	gene-Y11_RS07460
gene-Y11_RS20075	18260	13188	19033	23680	29105	16740	16362	17236	12006	8869	host	grpE
gene-g102	15	2527	4219	10668	11555	12251	15454	18628	14951	22598	phage	g102
gene-Y11_RS08860	462	122	259	426	647	346	391	564	478	227	host	gene-Y11_RS08860
gene-Y11_RS16375	8859	8406	10241	9890	9858	6930	6526	6520	5251	4375	host	gene-Y11_RS16375
gene-Y11_RS18325	5080	4288	4640	5249	5114	3734	3446	3274	2695	2406	host	dapB
gene-Y11_RS13505	537	305	299	470	569	518	591	722	513	568	host	gene-Y11_RS13505
gene-Y11_RS10200	365	180	195	201	182	146	177	209	129	176	host	hpxX
gene-Y11_RS17890	992	497	715	952	1287	1060	920	1286	927	847	host	lsrK
gene-Y11_RS15925	21451	18329	19076	18957	16691	12137	9628	10180	6995	7198	host	wecC
gene-g308	0	490	763	1803	2639	2885	3875	5030	4900	6345	phage	g308
gene-Y11_RS11990	163	110	131	178	235	148	205	191	154	112	host	gene-Y11_RS11990
gene-Y11_RS15665	6606	4577	4757	4858	4408	3118	2806	3024	2701	2551	host	trkA
gene-Y11_RS05115	60285	32763	33321	47207	39375	23197	15961	16099	11766	8644	host	hns
gene-Y11_RS03795	2698	2247	2142	2350	2083	1592	1301	1091	918	884	host	sufE
gene-Y11_RS00035	26478	20890	26238	25923	28315	21102	20454	19796	15046	13271	host	dapA
gene-Y11_RS19065	25616	21161	20209	21851	18886	12461	10466	11540	8558	8563	host	prfB
gene-Y11_RS11230	5	1	1	1	4	2	0	2	1	0	host	gene-Y11_RS11230
gene-g266	0	421	633	1831	1729	2090	2449	2544	2350	2969	phage	g266
gene-Y11_RS13285	10604	7051	8564	8971	8970	6671	6114	7239	4935	4978	host	gene-Y11_RS13285
gene-Y11_RS17080	1060	515	561	833	1234	748	862	1268	976	863	host	blc
gene-Y11_RS17100	8944	5010	5551	6908	6786	5120	4554	4841	3646	3586	host	frdA
gene-Y11_RS02010	828	369	483	566	730	478	600	615	590	639	host	elyC
gene-Y11_RS02545	3287	3188	3452	3100	2835	1888	1509	1746	1324	1206	host	thiK
gene-Y11_RS09220	236	112	95	172	204	192	169	186	200	149	host	gene-Y11_RS09220
gene-g031	1	3586	7167	13433	13805	12160	11405	10605	8297	9650	phage	g031
gene-Y11_RS08360	565	177	228	268	399	283	391	476	538	271	host	urtB
gene-Y11_RS15165	1355	660	616	878	813	683	683	837	706	783	host	gene-Y11_RS15165
gene-Y11_RS08700	13035	13048	15259	17499	20364	16598	12830	14870	10619	9473	host	cydB
gene-Y11_RS20450	16240	14634	18457	18128	19788	13825	12778	13149	9456	8215	host	bamB
gene-Y11_RS11705	1363	1136	1291	1457	1420	1311	1265	1395	1151	897	host	gene-Y11_RS11705
gene-Y11_RS11755	977	385	466	777	820	597	678	885	728	636	host	ygiD
gene-Y11_RS07265	1012	514	487	575	466	492	485	511	510	467	host	gene-Y11_RS07265
gene-Y11_RS14865	4388	3594	3859	4440	4796	3280	3427	3645	2839	2539	host	gene-Y11_RS14865
gene-g135	5	1120	1729	3445	3088	3369	3824	4965	4685	7894	phage	g135
gene-Y11_RS11810	4057	2327	2352	3287	4241	3411	3643	4136	3162	3410	host	plsY
gene-Y11_RS07805	586	292	398	716	778	624	821	918	726	563	host	gene-Y11_RS07805
gene-Y11_RS10820	959	639	671	969	1084	797	805	960	959	818	host	gene-Y11_RS10820
gene-Y11_RS11290	1718	866	1048	1087	1123	941	832	957	688	649	host	thiM
gene-Y11_RS17965	789	283	322	610	729	603	1091	1015	1079	725	host	gene-Y11_RS17965
gene-g363	1	1044	2572	4878	4247	4427	3280	3658	2660	2988	phage	g363
gene-Y11_RS16530	19129	25077	25803	31950	34321	21150	19403	21248	16249	14202	host	secE
gene-Y11_RS02345	372	216	229	305	335	242	275	291	270	289	host	ttrR
gene-Y11_RS20610	584	356	385	415	448	345	300	453	368	330	host	gene-Y11_RS20610
gene-Y11_RS01780	486	238	296	473	459	369	416	471	383	355	host	poxB
gene-Y11_RS10165	1072	462	723	676	784	600	570	619	472	400	host	gene-Y11_RS10165
gene-Y11_RS02070	28136	23936	26678	29461	28693	21126	18158	17153	12794	11480	host	asnS
gene-Y11_RS01080	14372	11899	14201	15819	16750	13372	9950	11862	7848	8103	host	nuoM
gene-Y11_RS02350	445	218	217	303	321	260	288	333	263	230	host	ttrS
gene-Y11_RS22630	186	66	109	224	237	283	326	257	309	269	host	gene-Y11_RS22630
gene-Y11_RS11690	5138	4797	5037	5030	4111	3106	2816	3052	2082	2258	host	gene-Y11_RS11690
gene-Y11_RS16625	17941	18421	19503	23845	22891	19308	17305	17309	13601	14680	host	gene-Y11_RS16625
gene-Y11_RS04125	808	540	678	938	1032	934	897	1080	713	1000	host	gene-Y11_RS04125
gene-Y11_RS01495	109	58	76	126	143	150	87	228	172	135	host	gene-Y11_RS01495
gene-Y11_RS11355	317	46	68	104	211	130	116	211	139	139	host	hybO
gene-Y11_RS02905	292	69	110	177	236	203	204	268	230	261	host	gene-Y11_RS02905
gene-Y11_RS09450	24497	20182	23262	28013	31046	24039	24674	23652	18828	18152	host	dnaX
gene-Y11_RS13650	7279	6524	7069	8479	8389	5772	5011	5418	4025	4117	host	rfaC
gene-Y11_RS17800	1206	460	552	733	892	729	963	1049	1040	770	host	istA
gene-g006	2	1015	1677	4277	3089	3544	3529	3937	3394	3504	phage	g006
gene-Y11_RS03310	4171	2558	3270	4303	4631	3579	3818	3993	3265	3057	host	gene-Y11_RS03310
gene-Y11_RS07415	1818	983	1188	1545	1636	1476	1417	1587	1529	1234	host	gene-Y11_RS07415
gene-Y11_RS16800	508	318	399	463	617	482	550	587	446	423	host	gene-Y11_RS16800
