Geneid	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier	0_T	5_T	15_T	25_T	classification
gene-EST35_0452	phage	gene-EST35_0452	1.0741052632014527	0	0	0	0.03711232832950285	400.97838334019724	772.6779915852891	263.103017677521	middle
gene-EST35_0126	phage	gene-EST35_0126	2.3503516602780525	0	0	0	0.0	3.5285464962451063	6.327786168058716	54.08627628626359	late
gene-EST35_0040	phage	gene-EST35_0040	1.2363417918128865	0	0	0	0.0	11.820373028018027	25.57840081986092	9.070350995495748	middle
gene-EST35_0229	phage	gene-EST35_0229	1.20952050194509	0	0	0	0.0	20.801822406219674	1816.2149887063485	2209.9764753989234	late
gene-EST35_0368	phage	gene-EST35_0368	0.9578244951465956	0	0	0	0.0	960.0465342100964	2401.638888055481	1409.700071809248	middle
gene-EST35_0230	phage	gene-EST35_0230	1.2407404097130277	0	0	0	0.0	6.319421119891228	609.7139503640784	867.0854867147115	late
gene-EST35_0312	phage	gene-EST35_0312	1.50114614639641	0	0	0	0.0	32.52957718803374	861.0517120303358	4749.611910352391	late
gene-EST35_0273	phage	gene-EST35_0273	0.9593340932102316	0	0	0	0.0	590.2012571231204	1400.5227646394917	836.8172747707225	middle
gene-EST35_0215	phage	gene-EST35_0215	1.957208234969168	0	0	0	0.0	6.07180457436536	159.24217601741069	7277.226947279702	late
gene-EST35_0122	phage	gene-EST35_0122	1.068395467488409	0	0	0	0.0	258.6655135279447	4324.029845033086	3336.784846471784	middle
gene-EST35_0260	phage	gene-EST35_0260	1.0250668649757366	0	0	0	0.0	1481.3831746537714	5816.536495199062	4658.051133084619	middle
gene-EST35_0216	phage	gene-EST35_0216	1.9518799652235383	0	0	0	0.0	1.6250885411615483	12.761511295208836	677.8975074309482	late
gene-EST35_0349	phage	gene-EST35_0349	1.3932745620577085	0	0	0	0.0	21.154628596084343	254.26742827431414	654.168206554316	late
gene-EST35_0388	phage	gene-EST35_0388	0.976214724962422	0	0	0	0.0	348.1826950119468	680.8610166996835	435.3159701230038	middle
gene-EST35_0439	phage	gene-EST35_0439	1.4348171445603348	0	0	0	0.0	46.05231991100046	455.2942584311692	207.43500131349583	middle
gene-EST35_0352	phage	gene-EST35_0352	1.41168503840718	0	0	0	0.0	35.207859415536596	974.9069023994261	1363.0711001583793	late
gene-EST35_0314	phage	gene-EST35_0314	1.3350817680618288	0	0	0	0.0	495.1099488143065	3298.2845844472863	12649.662528131927	late
gene-EST35_0255	phage	gene-EST35_0255	1.2879017900793666	0	0	0	0.0	82.24159572993247	5582.333528409176	15517.16100977957	late
gene-EST35_0029	phage	gene-EST35_0029	1.0789566884090525	0	0	0	0.0	326.9768793812113	881.439499974862	230.06689098443294	middle
gene-EST35_0237	phage	gene-EST35_0237	1.1837467220861886	0	0	0	0.0	87.66427856274828	2939.651532310512	4127.666684641694	late
gene-EST35_0046	phage	gene-EST35_0046	0.8082831111088821	0	0	0	0.0	1378.0882558919711	1661.0730686690488	802.0734795978464	middle
gene-EST35_0432	phage	gene-EST35_0432	1.0278631335156894	0	0	0	0.0	670.9368328932151	992.9774348096857	309.5142373528409	middle
gene-EST35_0413	phage	gene-EST35_0413	0.8870062842718561	0	0	0	0.0	378.5426287339373	1284.4031747190277	1281.238999801779	middle
gene-EST35_0135	phage	gene-EST35_0135	2.534217129254647	0	0	0	0.0	1.7587716566933835	2.069098081055483	23.00867676049941	late
gene-EST35_0438	phage	gene-EST35_0438	1.1459542127229818	0	0	0	0.0	130.43944116574764	776.2496820242199	295.43510712991065	middle
gene-EST35_0015	phage	gene-EST35_0015	1.28991512215787	0	0	0	0.0	64.2610574401715	111.43553309431131	63.39027231379898	middle
gene-EST35_0119	phage	gene-EST35_0119	1.305628531676465	0	0	0	0.0	2.0612821330815043	68.42515864251124	49.239207001453224	middle
gene-EST35_0089	phage	gene-EST35_0089	1.346932004093539	0	0	0	0.0	4116.921385334018	1236.181101623225	720.2251259783008	early
gene-EST35_0372	phage	gene-EST35_0372	1.0446892299640105	0	0	0	0.0	558.1004523698239	1064.5850873959578	734.2860450074444	middle
gene-EST35_0330	phage	gene-EST35_0330	1.1501938966523095	0	0	0	0.0	15.022921912869407	457.22325652925025	576.8718190343671	late
gene-EST35_0131	phage	gene-EST35_0131	1.2557088479940837	0	0	0	0.0	898.3677493848918	18209.980837649477	21954.40857571673	late
gene-EST35_0379	phage	gene-EST35_0379	1.192394228624288	0	0	0	0.0	376.91293215503816	2924.707116444491	876.1788472642621	middle
gene-EST35_0195	phage	gene-EST35_0195	1.2904689655929964	0	0	0	0.0	50.20314186928368	126.24952360398875	367.88290388503174	late
gene-EST35_0442	phage	gene-EST35_0442	1.3282672742045	0	0	0	0.0	37.930885883112914	781.4956546991128	283.14012365695936	middle
gene-EST35_0281	phage	gene-EST35_0281	0.96694113170124	0	0	0	0.0	851.8556208368831	2915.7497311137136	3905.527591645972	late
gene-EST35_0078	phage	gene-EST35_0078	1.3086257156862269	0	0	0	0.0	7227.025551956358	2308.6211659058026	610.6139679808713	early
gene-EST35_0348	phage	gene-EST35_0348	1.7171548546195758	0	0	0	0.0	127.76790254795613	453.40820660881747	6401.086226408836	late
gene-EST35_0294	phage	gene-EST35_0294	1.8965872781520536	0	0	0	0.0	137.0451209821149	75.71008931100187	1848.4705879534415	late
gene-EST35_0407	phage	gene-EST35_0407	0.9532477715922631	0	0	0	0.0	414.08817880385385	744.0099669286183	323.57851318720924	middle
gene-EST35_0143	phage	gene-EST35_0143	1.889960023994884	0	0	0	0.0	82.59858189744389	137.82731858082252	1283.3411889744013	late
gene-EST35_0350	phage	gene-EST35_0350	1.365309542962588	0	0	0	0.0	28.58230691917043	1883.9038224532324	3145.8785642167713	late
gene-EST35_0008	phage	gene-EST35_0008	1.015315971988636	0	0	0	0.0	57.795126397018784	190.40049481454048	82.93598615176661	middle
gene-EST35_0002	phage	gene-EST35_0002	0.9954264311761292	0	0	0	0.0	260.4813874749282	342.34498876535844	325.9206089452727	middle
gene-EST35_0032	phage	gene-EST35_0032	1.3702265509093938	0	0	0	0.0	105.4760024287083	467.83851841162306	152.31858000669675	middle
gene-EST35_0375	phage	gene-EST35_0375	1.06907017285397	0	0	0	0.0	159.1438909869925	302.916488241395	354.6439344266348	late
gene-EST35_0232	phage	gene-EST35_0232	1.3609430004580003	0	0	0	0.0	8.911704182968508	583.5699980747178	1504.915333957265	late
gene-EST35_0134	phage	gene-EST35_0134	1.4921033375625408	0	0	0	0.0	40.46322155986643	26.660318879333786	95.78974508726365	late
gene-EST35_0234	phage	gene-EST35_0234	1.0732498633505558	0	0	0	0.0	109.73944352472715	917.289774674231	1272.4335768166868	late
gene-EST35_0149	phage	gene-EST35_0149	2.604370042740317	0	0	0	0.0	6.466806754703875	14.418119465654039	323.00003671912356	late
gene-EST35_0172	phage	gene-EST35_0172	1.3028965086540545	0	0	0	0.0	10.462514182794	77.37904383179705	22.50457775156978	middle
gene-EST35_0075	phage	gene-EST35_0075	0.8551583514102225	0	0	0	0.0	909.9794959761374	754.1594350007919	380.6477027174331	early
gene-EST35_0289	phage	gene-EST35_0289	1.37454283581053	0	0	0	0.0	42.464089981035634	1110.3945871497533	4100.185071705966	late
gene-EST35_0200	phage	gene-EST35_0200	1.839730867120964	0	0	0	0.0	0.9617555223572881	3.423180940612397	24.36958726896788	late
gene-EST35_0120	phage	gene-EST35_0120	1.2488747308844177	0	0	0	0.0	1.364814381960774	76.58452425636109	59.771163089328205	middle
gene-EST35_0313	phage	gene-EST35_0313	1.370041140021505	0	0	0	0.0	116.5290860404781	1419.0549094269616	5462.151616197552	late
gene-EST35_0248	phage	gene-EST35_0248	0.9734233686752828	0	0	0	0.0	1407.1348306082566	4338.360491983597	5287.2569200566395	late
gene-EST35_0296	phage	gene-EST35_0296	1.6353175543896006	0	0	0	0.0	77.12717700047652	72.27429094253365	572.8445262422175	late
gene-EST35_0091	phage	gene-EST35_0091	1.4269897668157667	0	0	0	0.0	1026.244085858547	328.77423671692713	134.47336235276822	early
gene-EST35_0014	phage	gene-EST35_0014	1.071799003287632	0	0	0	0.0	39.53225059825832	49.101437248006725	44.71090763941459	middle
gene-EST35_0056	phage	gene-EST35_0056	1.0223311178684236	0	0	0	0.0	87.49217038572546	136.1723305364657	91.79885817055951	middle
gene-EST35_0101	phage	gene-EST35_0101	1.498653485569296	0	0	0	0.0	1083.549706617654	183.5769302168715	45.86117585725634	early
gene-EST35_0098	phage	gene-EST35_0098	1.5039220929200936	0	0	0	0.0	11375.589708512734	1717.4410996475224	561.0708411491754	early
gene-EST35_0085	phage	gene-EST35_0085	1.025668696655346	0	0	0	0.0	1.3282025605319878	1.398545602689247	0.26029779443515233	middle
gene-EST35_0055	phage	gene-EST35_0055	1.3056015403152483	0	0	0	0.0	163.65679100870616	575.4519027931951	339.9558525529879	middle
gene-EST35_0062	phage	gene-EST35_0062	1.5228804753121186	0	0	0	0.0	3020.691545058666	585.2796905441193	301.8129786067621	early
gene-EST35_0165	phage	gene-EST35_0165	1.3475037635097704	0	0	0	0.03711232832950285	8.548498418119925	31.388184973080516	54.58389764986978	late
gene-EST35_0016	phage	gene-EST35_0016	1.222364772506813	0	0	0	0.0	73.1901081005002	134.42584368047267	75.77354819566422	middle
gene-EST35_0400	phage	gene-EST35_0400	1.050779006826727	0	0	0	0.0	21.633061222215876	38.30948973025121	67.00988971888042	late
gene-EST35_0443	phage	gene-EST35_0443	1.2838414811023346	0	0	0	0.0	5.732613329729322	198.69453781168212	92.1765441436351	middle
gene-EST35_0204	phage	gene-EST35_0204	1.5315560339133063	0	0	0	0.0	6.199252310415858	12.334541463085449	53.15735122125867	late
gene-EST35_0277	phage	gene-EST35_0277	1.2934371665090982	0	0	0	0.0	38.68088062816373	1820.680186754591	4200.6718159815255	late
gene-EST35_0212	phage	gene-EST35_0212	1.8445948223251647	0	0	0	0.0	5.494283865274447	118.18335717697114	2730.042911564791	late
gene-EST35_0271	phage	gene-EST35_0271	1.1573935690078767	0	0	0	0.0	19.22494655988344	245.7269316669659	417.33209034286284	late
gene-EST35_0362	phage	gene-EST35_0362	1.328293298614283	0	0	0	0.0	138.09950080381972	1068.2792011085241	2513.9999092872763	late
gene-EST35_0207	phage	gene-EST35_0207	1.702144788244674	0	0	0	0.0	226.0250773432466	3011.3377348704867	27201.712827064606	late
gene-EST35_0450	phage	gene-EST35_0450	1.068020454042555	0	0	0	0.0	1021.7073197829069	1107.963932327079	397.28620754485274	middle
gene-EST35_0086	phage	gene-EST35_0086	1.457121718461611	0	0	0	0.0	3185.4187285576936	462.09410423538475	155.11503143770173	early
gene-EST35_0063	phage	gene-EST35_0063	1.362363258473465	0	0	0	0.0	2759.922022553336	857.3195413197476	189.8446585415846	early
gene-EST35_0082	phage	gene-EST35_0082	1.008410305066236	0	0	0	0.0	188.86638333193244	199.90812305032077	58.579205104815834	middle
gene-EST35_0238	phage	gene-EST35_0238	1.2214983786017095	0	0	0	0.0	10.79180610412415	746.7389025096231	1226.0017547986265	late
gene-EST35_0285	phage	gene-EST35_0285	1.1021218086870197	0	0	0	0.0	810.339507764321	5365.602766972037	2988.596943764858	middle
gene-EST35_0045	phage	gene-EST35_0045	0.7828137444864172	0	0	0	0.0	1145.9889817044016	1235.064044978121	688.7439867513104	middle
gene-EST35_0316	phage	gene-EST35_0316	1.2351185415475143	0	0	0	0.0	197.39545702653845	3923.0808116453222	9102.697829541947	late
gene-EST35_0213	phage	gene-EST35_0213	1.8637965330511124	0	0	0	0.0	5.422034822691533	140.05104880849672	3549.913799027816	late
gene-EST35_0133	phage	gene-EST35_0133	1.0975842370767088	0	0	0	0.0	20.28421059853891	108.66845824965793	98.66201382675031	middle
gene-EST35_0322	phage	gene-EST35_0322	0.9436801196399414	0	0	0	0.0	1576.8276163017538	5518.508031847996	7088.752000497046	late
gene-EST35_0367	phage	gene-EST35_0367	0.8740836651567532	0	0	0	0.0	494.06547673085225	1145.673328890809	718.6410031131645	middle
gene-EST35_0025	phage	gene-EST35_0025	0.9411716848036312	0	0	0	0.0	72.06178574584328	125.14843953110949	65.61277900933726	middle
gene-EST35_0225	phage	gene-EST35_0225	1.70258269633741	0	0	0	0.0	8.288340808300136	72.0089424909467	840.6270956343487	late
gene-EST35_0074	phage	gene-EST35_0074	0.8674554713039014	0	0	0	0.0	1404.5092406874137	1107.9042529375074	446.3377721923063	early
gene-EST35_0360	phage	gene-EST35_0360	0.9205101888103984	0	0	0	0.0	393.55266906994257	455.2937574398615	359.5870371714257	middle
gene-EST35_0021	phage	gene-EST35_0021	1.084571904694168	0	0	0	0.0	88.60621128586105	393.3611121566855	170.970619305407	middle
gene-EST35_0335	phage	gene-EST35_0335	1.2976268553409611	0	0	0	0.0	4356.957415543252	24897.795655608734	6072.8603365564595	middle
gene-EST35_0223	phage	gene-EST35_0223	1.4915096284246565	0	0	0	0.03711232832950285	23.57278047536093	693.2675214184052	3742.253240991064	late
gene-EST35_0184	phage	gene-EST35_0184	1.1970845048832044	0	0	0	0.0	50.28711964931543	1802.7390290602827	1371.6180555096296	middle
gene-EST35_0299	phage	gene-EST35_0299	1.1742683699789835	0	0	0	0.0	3.0237088516202335	15.79121911950196	33.05567428567525	late
gene-EST35_0246	phage	gene-EST35_0246	1.8795189207727871	0	0	0	0.0	1.0994676567776662	44.85720520390638	785.3364640885408	late
gene-EST35_0423	phage	gene-EST35_0423	1.1033237479498443	0	0	0	0.0	294.17263325691806	1540.742134121673	678.8274567782963	middle
gene-EST35_0283	phage	gene-EST35_0283	0.9049386646394276	0	0	0	0.0	715.9126617793246	3115.9910323877098	2606.2129964255355	middle
gene-EST35_0058	phage	gene-EST35_0058	1.4099694529404907	0	0	0	0.0	212.07294127467287	716.8827437235387	275.232479267049	middle
gene-EST35_0371	phage	gene-EST35_0371	1.0341888635489824	0	0	0	0.0	11903.611466988492	32545.35689495604	10142.298590733522	middle
gene-EST35_0039	phage	gene-EST35_0039	1.159040194965439	0	0	0	0.0	73.611438849506	151.1742844989991	62.793246145541765	middle
gene-EST35_0446	phage	gene-EST35_0446	1.047481243242802	0	0	0	0.0	3.677871338734486	13.139515078813403	6.535968579654823	middle
gene-EST35_0343	phage	gene-EST35_0343	1.8971373841260104	0	0	0	0.0	41.70106071257345	282.07964182305176	6162.024396123481	late
gene-EST35_0130	phage	gene-EST35_0130	2.6193118883236486	0	0	0	0.0	1.9947165402037002	1.8507035004977215	54.527678936823	late
gene-EST35_0286	phage	gene-EST35_0286	1.317346184340329	0	0	0	0.0	31.952603849894928	455.323312371221	1357.6850332879687	late
gene-EST35_0159	phage	gene-EST35_0159	1.2641131094858808	0	0	0	0.0	20.20750259072067	471.323385819421	496.03455017665055	late
gene-EST35_0153	phage	gene-EST35_0153	2.133073699220695	0	0	0	0.0	70.28099259709751	57.44631524888777	456.703684201817	late
gene-EST35_0395	phage	gene-EST35_0395	0.8930313490868946	0	0	0	0.15116700468094102	478.40626720002814	533.8187916214819	572.3615580160475	late
gene-EST35_0308	phage	gene-EST35_0308	1.4518659103681373	0	0	0	0.0	18.912114089691006	117.47436857020197	339.53017128516836	late
gene-EST35_0422	phage	gene-EST35_0422	1.1846616413216868	0	0	0	0.0	332.46894030969383	1909.8634754626353	637.2337414313613	middle
gene-EST35_0128	phage	gene-EST35_0128	1.2613676067392523	0	0	0	0.0	67.7661491418298	121.54479306049977	263.96825151362833	late
gene-EST35_0323	phage	gene-EST35_0323	0.9990355552959888	0	0	0	0.0	349.2313632292042	1606.2036907429972	2409.5585246482574	late
gene-EST35_0208	phage	gene-EST35_0208	1.9471515975642903	0	0	0	0.0	10.501714708600508	203.28275834537718	4064.1893973040155	late
gene-EST35_0233	phage	gene-EST35_0233	1.4156390336467035	0	0	0	0.0	22.315555745604556	473.44659816411854	1812.134161358966	late
gene-EST35_0081	phage	gene-EST35_0081	1.08101832934626	0	0	0	0.0	1987.4335807626603	773.1303715127107	463.3321145761233	early
gene-EST35_0264	phage	gene-EST35_0264	1.2005059571636902	0	0	0	0.0	50.32467253686594	1938.7557575112003	2761.37567367996	late
gene-EST35_0235	phage	gene-EST35_0235	1.1182941216717524	0	0	0	0.0	100.91246913617682	1941.8429616321446	2217.853292977065	late
gene-EST35_0339	phage	gene-EST35_0339	1.244910927328042	0	0	0	0.0	119.1920536956311	1915.0643610989964	882.4158061628515	middle
gene-EST35_0193	phage	gene-EST35_0193	1.3010596916577628	0	0	0	0.0	38.071028842527596	1028.5048636992915	2652.005928836518	late
gene-EST35_0100	phage	gene-EST35_0100	1.260096273523469	0	0	0	0.0	3583.1178345684752	1420.5972235847792	519.0878979073105	early
gene-EST35_0415	phage	gene-EST35_0415	1.0190391089951218	0	0	0	0.0	793.9747414519411	1178.1403812438596	522.8331630341705	middle
gene-EST35_0364	phage	gene-EST35_0364	1.1043668867641578	0	0	0	0.0	180.57460145279617	1555.1020847490424	2617.2040385774867	late
gene-EST35_0437	phage	gene-EST35_0437	1.0894396588661972	0	0	0	0.0	388.0189209354915	1451.1944370072258	404.3413786061992	middle
gene-EST35_0382	phage	gene-EST35_0382	1.582454375480451	0	0	0	0.0	16.356888704598113	7.417653778021745	33.409892454727476	late
gene-EST35_0279	phage	gene-EST35_0279	1.3775498476271932	0	0	0	0.0	16.79097929212167	1758.0520246862386	5103.68030501921	late
gene-EST35_0357	phage	gene-EST35_0357	1.0247563957600574	0	0	0	0.0	466.752911562375	640.9399337725731	293.4451419042278	middle
gene-EST35_0166	phage	gene-EST35_0166	1.1040834670359654	0	0	0	0.0	15.78388407288918	44.05755826775916	49.7219065994911	late
gene-EST35_0024	phage	gene-EST35_0024	0.983845400319131	0	0	0	0.0	197.01688737548184	350.7128574806449	153.21201941953612	middle
gene-EST35_0186	phage	gene-EST35_0186	1.232445759268678	0	0	0	0.0	380.4129296193399	11317.56346078872	10874.73836125783	middle
gene-EST35_0315	phage	gene-EST35_0315	1.4653820033476606	0	0	0	0.0	116.95300326786797	737.4705282078962	4325.557183876609	late
gene-EST35_0140	phage	gene-EST35_0140	1.8655511688806752	0	0	0	0.0	5.199230535813217	12.437504042686003	115.19850500629036	late
gene-EST35_0073	phage	gene-EST35_0073	0.895333147014107	0	0	0	0.0	1796.3321613801083	1286.4315679013282	499.84159280955237	early
gene-EST35_0044	phage	gene-EST35_0044	0.8359075158969415	0	0	0	0.0	1201.1120833191487	1439.4112226023062	798.2462085713288	middle
gene-EST35_0221	phage	gene-EST35_0221	1.888361586417041	0	0	0	0.0	2.3750416009867457	43.679423267261846	909.6751772373365	late
gene-EST35_0155	phage	gene-EST35_0155	1.1425189134409257	0	0	0	0.0	240.37255977728265	3581.934805997682	2847.3049073331144	middle
gene-EST35_0416	phage	gene-EST35_0416	1.2304561598142034	0	0	0	0.0	465.10987324674596	927.075477561289	396.40228651070674	middle
gene-EST35_0077	phage	gene-EST35_0077	1.2882752878549368	0	0	0	0.0	7981.493411453755	2937.4123637914163	592.980419207267	early
gene-EST35_0109	phage	gene-EST35_0109	1.1982323800868675	0	0	0	0.0	33.93359924358477	636.784207022111	266.70383981127117	middle
gene-EST35_0410	phage	gene-EST35_0410	1.020737648496718	0	0	0	0.0	54.97906357156421	145.0176046853235	161.42852855855088	late
gene-EST35_0194	phage	gene-EST35_0194	1.382942936674618	0	0	0	0.0	5.802173028762347	313.1125546972061	1184.2935773039305	late
gene-EST35_0384	phage	gene-EST35_0384	1.359089223501989	0	0	0	0.0	2021.3881589653713	983.4156892010195	150.0717194701086	early
gene-EST35_0097	phage	gene-EST35_0097	1.3108245207872955	0	0	0	0.0	1735.079635686209	1269.6342561116383	306.5711873759108	early
gene-EST35_0456	phage	gene-EST35_0456	1.373773916274706	0	0	0	0.0	6.0690462839963395	27.23554966382558	18.178488283393637	middle
gene-EST35_0249	phage	gene-EST35_0249	0.9877512652546496	0	0	0	0.0	325.0396049301182	2022.5879078079606	1973.780773760321	middle
gene-EST35_0031	phage	gene-EST35_0031	1.3239894100255716	0	0	0	0.0	83.3929444561195	279.28482692490337	107.01248259517506	middle
gene-EST35_0064	phage	gene-EST35_0064	1.4132418835677634	0	0	0	0.0	7337.290188404923	4995.851280399492	418.7209013901448	early
gene-EST35_0059	phage	gene-EST35_0059	1.1896671890519943	0	0	0	0.0	718.1546851704774	1144.3696450447205	334.6882263617068	middle
gene-EST35_0158	phage	gene-EST35_0158	1.3046878056572773	0	0	0	0.0	39.07281432147944	2322.055658828002	856.2118184671212	middle
gene-EST35_0261	phage	gene-EST35_0261	1.0306013710094106	0	0	0	0.0	295.14766149819843	2096.7256748291425	2769.30729804186	late
gene-EST35_0162	phage	gene-EST35_0162	1.8499032823095825	0	0	0	0.0	6.039773701601344	13.462271017111611	51.316627092777516	late
gene-EST35_0317	phage	gene-EST35_0317	1.220311319564672	0	0	0	0.06516364546285085	42.53144555321233	2636.3555293115837	5717.994868746508	late
gene-EST35_0290	phage	gene-EST35_0290	1.412470679323451	0	0	0	0.0	20.7320082641674	912.1314483436405	3411.5339404711503	late
gene-EST35_0303	phage	gene-EST35_0303	1.0308319296703172	0	0	0	0.03574294645120438	10.566076657909747	15.705555553770866	37.780500409741826	late
gene-EST35_0142	phage	gene-EST35_0142	3.152538870435534	0	0	0	0.0	0.3274506358013554	0.4974976371107986	29.769764063836394	late
gene-EST35_0284	phage	gene-EST35_0284	0.9376615738581164	0	0	0	0.0	485.4953677923133	2447.2705739224643	2090.3239222141747	middle
gene-EST35_0154	phage	gene-EST35_0154	1.7280374642705578	0	0	0	0.0	132.69616579237496	80.01696593292233	281.31558003896873	late
gene-EST35_0333	phage	gene-EST35_0333	1.078617514024546	0	0	0	0.0	489.26997917621776	1456.4727136786175	593.5628417895215	middle
gene-EST35_0033	phage	gene-EST35_0033	1.3169824625471416	0	0	0	0.0	277.54497168346427	1660.5497776611012	371.43071158228	middle
gene-EST35_0076	phage	gene-EST35_0076	1.5430430292802946	0	0	0	0.0	917.644475519183	275.21237754877916	144.88783446062226	early
gene-EST35_0116	phage	gene-EST35_0116	1.3014801495798516	0	0	0	0.0	10.875056971053292	290.2122711285389	281.3046818081612	middle
gene-EST35_0049	phage	gene-EST35_0049	0.954164661006624	0	0	0	0.0	599.4774793623604	1760.0293589850883	698.0495890842125	middle
gene-EST35_0198	phage	gene-EST35_0198	1.6814580610859011	0	0	0	0.0	4.886761782172662	7.462461912134951	52.50362429005309	late
gene-EST35_0369	phage	gene-EST35_0369	0.9223112642243672	0	0	0	0.0	202.89863068546575	660.1366870666816	550.2285661885904	middle
gene-EST35_0065	phage	gene-EST35_0065	1.492356265822781	0	0	0	0.0	8379.74215283957	3850.0039177661397	445.86431794155345	early
gene-EST35_0129	phage	gene-EST35_0129	2.3350880733606503	0	0	0	0.0	15.479244817087867	24.739577163766892	223.1485437886563	late
gene-EST35_0430	phage	gene-EST35_0430	0.9198171262372904	0	0	0	0.0	619.1553795687621	919.2978419927044	281.2651961591342	middle
gene-EST35_0441	phage	gene-EST35_0441	1.3684092686664835	0	0	0	0.0	140.52275368648182	2027.7634622764997	570.9195019423751	middle
gene-EST35_0068	phage	gene-EST35_0068	0.9482830932344608	0	0	0	0.0	22086.510275031604	58478.921229680185	22141.807076833855	middle
gene-EST35_0302	phage	gene-EST35_0302	1.01947457595433	0	0	0	0.0	47.01553143091882	32.111700347960415	71.3374016715559	late
gene-EST35_0270	phage	gene-EST35_0270	1.364081155849516	0	0	0	0.0	162.85822788302897	1926.1162623465432	6331.546973807547	late
gene-EST35_0269	phage	gene-EST35_0269	1.21069129577557	0	0	0	0.0	13.603526997012176	2222.4204023886236	1605.4756872963633	middle
gene-EST35_0171	phage	gene-EST35_0171	1.2405214274528242	0	0	0	0.0	28.670694740076915	772.5610464570999	454.61924087669496	middle
gene-EST35_0291	phage	gene-EST35_0291	1.322612654552512	0	0	0	0.0	84.55063944996182	4808.905142674211	14036.193177186899	late
gene-EST35_0051	phage	gene-EST35_0051	0.8732101217491142	0	0	0	0.0	2927.5970034368024	3249.3203204599813	1516.7945087986748	middle
gene-EST35_0325	phage	gene-EST35_0325	1.111112458821281	0	0	0	0.0	454.91315443370263	5176.815716592369	8116.219457617458	late
gene-EST35_0448	phage	gene-EST35_0448	1.189006721647927	0	0	0	0.0	14.417533168004939	74.13313147691704	45.73270727036246	middle
gene-EST35_0217	phage	gene-EST35_0217	1.560298388368623	0	0	0	0.0	33.38266597693991	580.7611239789617	3934.2032428027233	late
gene-EST35_0336	phage	gene-EST35_0336	1.3219428134611333	0	0	0	0.0	79.42670500814584	486.14060583776956	136.3559507979577	middle
gene-EST35_0328	phage	gene-EST35_0328	1.1593050862650165	0	0	0	0.0	49.638936740151145	4250.244332859406	5515.323793545041	late
gene-EST35_0118	phage	gene-EST35_0118	1.4154053055005418	0	0	0	0.0	5.45778995173876	160.9621059591215	126.85088673036432	middle
gene-EST35_0262	phage	gene-EST35_0262	1.1267882070173254	0	0	0	0.0	143.60241268924153	2235.8478520462672	2552.5767595737584	late
gene-EST35_0241	phage	gene-EST35_0241	1.5667117618637867	0	0	0	0.0	52.261674437707846	1020.0163901890279	6812.445264809577	late
gene-EST35_0278	phage	gene-EST35_0278	1.3556839839206525	0	0	0	0.0	27.45313401662676	1738.7739492234716	4728.0408358372515	late
gene-EST35_0047	phage	gene-EST35_0047	0.8932668864069528	0	0	0	0.0	787.7878744256682	1327.9560800218526	651.6546002045766	middle
gene-EST35_0069	phage	gene-EST35_0069	1.011929402984835	0	0	0	0.0	1235.8607857754896	535.4027908555794	434.75670861168993	early
gene-EST35_0239	phage	gene-EST35_0239	1.190438709990512	0	0	0	0.0	11.730573384641753	809.2792645702702	1475.670205052972	late
gene-EST35_0427	phage	gene-EST35_0427	1.0236197586251523	0	0	0	0.0	172.85134382819186	1081.5162891422924	1079.6685290549601	middle
gene-EST35_0310	phage	gene-EST35_0310	1.4705675079267393	0	0	0	0.0	98.78182327642276	762.4192351990793	3803.8290446210044	late
gene-EST35_0117	phage	gene-EST35_0117	1.3379365531197838	0	0	0	0.0	14.084150556815466	366.8756386671237	345.07968384453943	middle
gene-EST35_0048	phage	gene-EST35_0048	0.963148963702064	0	0	0	0.0	537.9394751782527	1308.1590319137993	594.6285194933831	middle
gene-EST35_0206	phage	gene-EST35_0206	1.60888531652004	0	0	0	0.0	14.9723187197633	34.93862035280154	244.14312259817447	late
gene-EST35_0403	phage	gene-EST35_0403	0.7936349969630788	0	0	0	0.3593024359486094	286.7543035525054	355.9226179042258	364.8428948290246	late
gene-EST35_0326	phage	gene-EST35_0326	1.202241230275636	0	0	0	0.0	54.85156726637629	1744.0577261414776	3432.7101699328755	late
gene-EST35_0408	phage	gene-EST35_0408	0.8559302552064166	0	0	0	0.0	195.24400043827333	378.21885105972086	215.495780952304	middle
gene-EST35_0037	phage	gene-EST35_0037	1.100678449708426	0	0	0	0.0	10.531663921225404	16.613269429125186	7.477025850168474	middle
gene-EST35_0197	phage	gene-EST35_0197	1.3385558187083406	0	0	0	0.0	21.12920904596258	20.04548474454953	77.54639258502995	late
gene-EST35_0417	phage	gene-EST35_0417	1.3086557208850875	0	0	0	0.0	243.50682091432532	535.710112151155	246.65192949578784	middle
gene-EST35_0258	phage	gene-EST35_0258	1.3894506560858824	0	0	0	0.0	6.461535982624613	1460.841261179101	5295.251480805787	late
gene-EST35_0083	phage	gene-EST35_0083	1.1262894095648452	0	0	0	0.0	41.89461585924315	36.30639240462446	13.781553797430036	early
gene-EST35_0099	phage	gene-EST35_0099	1.0144639020237745	0	0	0	0.0	372.4296685183188	1018.2307599511429	357.08449717276216	middle
gene-EST35_0214	phage	gene-EST35_0214	1.874271066555252	0	0	0	0.0	5.8974706256436145	148.50532440345214	3564.444171846972	late
