Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b1522	209	218	168	198	164	197	156	141	62	51	55	98	host	dgcF	0.4132489504707496	0	1
gene-b1630	452	403	339	404	430	479	412	447	107	119	74	146	host	rsxD	0.4723685111893609	0	1
gene-b0641	6207	5747	4556	3954	4786	5404	3204	3335	1556	1734	1304	1647	host	lptE	0.46555999008215676	0	1
gene-b2829	5799	5520	3159	3204	2566	2754	2494	2452	1689	1966	1549	2320	host	ptsP	0.44096762100370934	0	1
gene-b0042	70	67	33	37	33	36	33	32	26	17	15	41	host	fixB	0.437120555642593	0	1
gene-b0823	243	236	117	161	77	113	117	129	100	72	71	138	host	ybiW	0.418710821243559	0	1
gene-b3279	3289	3968	2065	2908	1620	2012	1553	1681	712	1025	1002	1386	host	yrdA	0.488921433285183	0	1
gene-b3069	165	172	131	133	164	111	60	61	26	30	55	31	host	ileX	0.5742355391511009	0	1
gene-b3196	1956	1964	1584	2060	1523	1911	1266	1466	563	632	502	646	host	yrbG	0.43193518897527067	0	1
gene-b3919	18135	18686	11328	11821	10246	12314	6669	6971	3742	4457	4127	5560	host	tpiA	0.5203616399866859	0	1
gene-b0709	254	264	173	235	183	255	212	182	78	57	60	158	host	dtpD	0.410194645703504	0	1
gene-b4041	8425	7762	5991	6020	7016	7208	4571	4811	2511	2654	1726	2440	host	plsB	0.4367298854874225	0	1
gene-b0477	3843	3495	3454	3384	4083	4982	2201	2475	770	836	634	719	host	gsk	0.5675868306545151	0	1
gene-b3469	5101	4891	2911	2753	3448	3807	2926	3188	1390	1506	950	1174	host	zntA	0.4662157027308712	0	1
gene-b2795	630	653	491	520	321	426	385	384	172	193	219	513	host	ppnN	0.37779719930713235	0	1
gene-b1408	9	6	9	11	3	8	7	6	8	3	2	10	host	ynbA	0.4088549905912247	0	1
gene-b2396	11495	9636	12874	14890	15564	13046	12136	12183	3679	4942	5720	5975	host	alaX	0.3844866182698512	0	1
gene-b2722	32	37	17	23	21	29	22	15	24	6	9	43	host	hycD	0.44991358600732567	0	1
gene-b3529	733	717	534	605	450	507	432	416	228	208	199	344	host	pdeK	0.3917525512275089	0	1
gene-b4366	245	78	235	98	27	34	48	45	21	14	18	32	host	bglJ	1.0413377850197838	0	1
gene-b2617	5518	5943	4123	5054	3133	3791	3888	3821	1763	2052	1923	1892	host	bamE	0.39089425724588434	0	1
gene-b3578	42	47	9	38	11	35	37	34	28	13	16	76	host	yiaN	0.5631483201586089	0	1
gene-b3949	44	54	13	39	19	30	40	33	31	12	26	75	host	frwC	0.4909969781417995	0	1
gene-b3136	78	88	45	55	46	39	57	38	39	34	31	116	host	agaS	0.4455893863778669	0	1
gene-b0815	705	770	1059	1304	1036	1392	719	835	193	196	164	214	host	opgE	0.5902255806265775	0	1
gene-b4194	38	35	26	34	18	36	21	23	18	12	10	25	host	ulaB	0.36686140433778985	0	1
gene-b4402	4104	4328	3173	3975	2666	3088	3024	3190	1452	1486	1627	1823	host	yjjY	0.3494999609450463	0	1
gene-b0281	504	583	410	667	308	353	531	564	229	243	214	314	host	intF	0.3625227775294158	0	1
gene-b0161	4625	4450	2822	2838	2619	2811	1767	1897	1499	1674	1699	2344	host	degP	0.3834154124249577	0	1
gene-b2778	26	19	29	45	25	20	24	25	14	4	12	19	host	ygcG	0.44360275498527135	0	1
gene-b1317	17	4	6	9	10	10	8	9	3	4	9	32	host	ycjU	0.7448569190072996	0	1
gene-b3609	14673	14828	10194	10725	9249	11307	6222	7537	3348	4000	3874	4722	host	secB	0.46526059099650585	0	1
gene-b2717	478	479	245	306	243	294	221	248	133	168	183	171	host	hycI	0.40780740709625823	0	1
gene-b2823	204	227	155	192	142	153	127	144	62	82	55	91	host	ppdC	0.3900459465765748	0	1
gene-b4456	10613	12065	18914	30952	12117	12501	24436	20307	4436	5714	5134	6168	host	glmZ	0.5920505674538584	0	1
gene-b0045	47	43	29	46	34	27	43	45	36	16	16	52	host	yaaU	0.31823938563354004	0	1
gene-b4725	1833	1937	1146	1704	1012	1161	1606	1636	556	740	828	735	host	rseD	0.3716390342595768	0	1
gene-b2259	505	558	360	613	475	572	1132	1112	280	364	320	385	host	pmrD	0.48951174597034014	0	1
gene-b4358	58	63	64	121	43	58	103	87	30	27	28	67	host	lgoD	0.4534572961014808	0	1
gene-b0181	23956	20817	19456	16457	24442	28270	15877	17226	6229	7022	4950	5472	host	lpxA	0.49240091520211693	0	1
gene-b1131	3098	2888	1772	1851	1084	1159	1627	1673	984	1177	535	1134	host	purB	0.4605266203484137	0	1
gene-b1537	137	147	82	148	84	130	63	55	23	34	33	73	host	ydeJ	0.5231430176608849	0	1
gene-b0207	239	247	189	295	179	237	171	191	102	90	72	110	host	dkgB	0.3840840621777402	0	1
gene-b1941	19	46	13	30	7	15	25	23	15	6	14	53	host	fliI	0.6304590859474143	0	1
gene-b3995	3678	4805	2070	2880	1303	1697	1498	1609	1011	1334	1486	1818	host	rsd	0.5154266067614893	0	1
gene-b3452	56	76	41	81	32	34	28	39	27	18	33	92	host	ugpA	0.4971838410190105	0	1
gene-b3852	22751	12954	28752	39862	38433	19751	24820	27327	3958	17515	4686	4379	host	ileT	0.5799300478537006	0	1
gene-b4680	432	370	847	1698	485	555	1383	1112	133	109	77	84	host	ypdK	0.8554679920767803	0	1
gene-b1521	69	97	61	67	42	59	58	53	28	28	30	73	host	uxaB	0.3587498472199272	0	1
gene-b1122	75	58	93	88	99	110	110	103	18	18	14	25	host	ymfA	0.5511741518259767	0	1
gene-b2318	2420	2569	2006	2206	1981	2464	1512	1530	713	805	701	1002	host	truA	0.411399997839773	0	1
gene-b4053	1901	1904	1297	1536	1288	1483	1063	1169	579	687	404	845	host	alr	0.39612455571780136	0	1
gene-b2297	2481	1630	1843	1222	1853	1768	1379	1104	677	654	364	619	host	pta	0.4722507615783556	0	1
gene-b2623	353	348	249	379	192	289	378	342	126	119	132	107	host	yfjH	0.41991190287487756	0	1
gene-b1585	707	845	473	543	359	389	308	347	163	204	275	234	host	ynfC	0.48929323485106696	0	1
gene-b3652	2357	2308	1155	1269	1349	1373	1364	1260	815	810	534	815	host	recG	0.4183519947226298	0	1
gene-b3446	28	25	25	48	10	26	24	32	7	2	5	21	host	yrhB	0.5966546848455806	0	1
gene-b4134	1004	1253	510	624	1772	1007	250	266	183	221	299	259	host	pheU	0.7685717948911751	0	1
gene-b0916	774	719	501	503	576	707	536	488	216	259	195	260	host	ycaQ	0.40821622907812044	0	1
gene-b1621	285	359	185	246	159	215	177	184	85	99	124	158	host	malX	0.39461740250178706	0	1
gene-b0025	8120	8034	5360	5827	5137	5927	4766	5007	2867	3340	2392	2964	host	ribF	0.3618054467832053	0	1
gene-b0276	273	290	237	327	154	215	276	295	94	131	108	151	host	yagJ	0.36697251673201603	0	1
gene-b1758	302	324	236	301	213	232	218	198	82	94	83	147	host	ynjF	0.40416718715839883	0	1
gene-b4020	614	712	526	611	588	586	297	308	182	149	158	332	host	yjbB	0.464298202215321	0	1
gene-b2942	9815	7834	6288	6456	7218	7889	5176	6028	1841	2053	1029	1791	host	metK	0.5270663918146895	0	1
gene-b3965	3874	3618	3324	3461	3100	4068	2639	2706	1107	1191	874	1221	host	trmA	0.4364796895368028	0	1
gene-b2986	16	14	9	14	11	10	13	11	7	8	3	14	host	yghT	0.32599415539103216	0	1
gene-b3095	1546	1652	1156	1522	1095	1347	1206	1247	408	487	435	571	host	yqjA	0.4174717099470779	0	1
gene-b3176	3769	3531	2950	2865	3280	4133	2177	2229	1289	1432	980	1892	host	glmM	0.38858041045456415	0	1
gene-b4546	735	757	676	887	783	1087	591	675	172	197	168	191	host	ypeB	0.5251737734433886	0	1
gene-b4139	1426	1492	1262	1701	1138	1329	1315	1441	581	634	563	700	host	aspA	0.3409012626081735	0	1
gene-b0790	1079	1221	461	553	317	480	149	189	109	160	292	397	host	ybhP	0.7597471154219437	0	1
gene-b3599	1971	2434	1300	1710	1338	1765	1013	1473	602	767	764	1169	host	mtlA	0.3840749174977778	0	1
gene-b0995	212	226	127	149	125	135	116	113	85	78	60	102	host	torR	0.3737088643414949	0	1
gene-b2955	3129	3353	2391	2386	2569	3209	1786	2029	953	1144	854	995	host	hemW	0.42688489210131203	0	1
gene-b0329	1982	2161	1705	2379	1060	1509	993	969	363	338	661	574	host	yahO	0.5533942258906035	0	1
gene-b0962	2357	2447	1296	1562	1142	1494	1113	1052	633	763	629	865	host	helD	0.45285018789690906	0	1
gene-b0833	647	591	537	622	455	495	303	276	131	148	191	177	host	pdeI	0.49520589566166007	0	1
gene-b4812	1241	1303	1252	2088	922	1317	1423	1895	684	794	753	955	host	timP	0.344331904194284	0	1
gene-b3601	1364	1571	1066	1497	1047	1305	856	923	376	431	438	604	host	mtlR	0.4262692335675403	0	1
gene-b0744	43621	36611	51311	66067	46307	64998	35758	45333	11382	11195	7776	7037	host	valT	0.5780388300321994	0	1
gene-b3029	3539	4128	2343	2938	1548	2058	1566	1703	1058	1329	1299	1599	host	ygiN	0.44206073268649904	0	1
gene-b0837	471	524	299	392	216	219	177	181	94	136	100	220	host	yliI	0.5356252926101674	0	1
gene-b4199	22	48	19	42	21	15	21	17	9	11	9	29	host	yjfY	0.5380866291138611	0	1
gene-b3946	87	95	69	84	63	82	65	64	32	28	24	54	host	fsaB	0.3658588249523129	0	1
gene-b2328	2735	2902	1749	1945	1603	1805	1169	1307	887	944	709	981	host	mepA	0.4350266786181034	0	1
gene-b4444	35	35	54	102	27	46	70	72	17	15	15	22	host	omrA	0.6168341990079214	0	1
gene-b1443	135	155	90	99	69	110	47	62	30	32	22	60	host	ydcV	0.536586428518868	0	1
gene-b0174	7762	7243	7298	7178	7441	8569	5914	6111	2670	2748	1859	2359	host	ispU	0.4207617332757715	0	1
gene-b1255	1659	1763	1409	1694	1584	1777	1264	1332	452	553	317	481	host	yciC	0.4595301641560181	0	1
gene-b0151	1978	460	1593	470	962	271	163	138	104	84	83	125	host	fhuC	1.1453313281149589	0	1
gene-b2269	30	20	36	37	22	28	27	24	17	14	11	13	host	elaD	0.35689639073908885	0	1
gene-b0004	8808	9177	5674	6181	5661	6915	2819	3244	2034	2744	2397	4036	host	thrC	0.47618758576957665	0	1
gene-b0434	1009	986	1007	976	905	1049	710	778	269	377	238	395	host	yajG	0.4189478549103627	0	1
gene-b3085	127	145	125	165	124	141	130	112	51	44	41	70	host	ygjP	0.3876216183743392	0	1
gene-b1545	92	116	110	144	75	113	71	79	22	31	35	36	host	pinQ	0.4923945093539968	0	1
gene-b2306	1687	2100	1166	1432	836	1079	624	715	370	373	409	505	host	hisP	0.573303509396757	0	1
gene-b0720	3093	3375	2036	2315	1760	1907	1842	2117	1071	1476	970	2877	host	gltA	0.3472492005518214	0	1
gene-b0310	39	39	43	69	35	27	56	35	15	23	18	16	host	ykgH	0.4532875347946093	0	1
gene-b1825	3398	3655	3510	5285	4302	5150	6448	6969	1832	2056	1411	1548	host	yebO	0.47657691921034445	0	1
gene-T7p54	12	5	15	14	3	56	2550	3827	45291	60818	69629	126502	phage	gene-T7p54	1.533588376520321	0	0
gene-b4163	31492	29746	56645	71321	54223	43946	45337	40763	11135	10872	7787	9392	host	glyV	0.591254073510389	0	1
gene-b0324	332	300	224	196	162	229	129	138	82	108	72	192	host	yahJ	0.4336348651319933	0	1
gene-b1865	3062	2607	2339	2310	2550	3252	1640	2002	621	819	569	876	host	nudB	0.48760440502183283	0	1
gene-b0146	1648	1882	1045	1383	1140	994	740	898	465	591	617	925	host	sfsA	0.4014425481879433	0	1
gene-b4330	101	116	59	80	38	47	35	39	32	27	42	73	host	yjiH	0.4828425595105884	0	1
gene-b0381	2778	2702	1853	2055	1717	2073	1298	1547	725	869	662	1048	host	ddlA	0.4274606634693006	0	1
gene-b4518	336	318	207	286	143	169	132	145	66	92	169	155	host	ymdF	0.44606014887446876	0	1
gene-b3276	12348	17303	24522	31535	14420	21950	23963	19475	4443	5634	4290	7196	host	alaU	0.5542721193477781	0	1
gene-b3793	1375	1167	1126	1384	1081	1237	952	959	343	370	277	458	host	wzyE	0.4461001802332143	0	1
gene-b2314	4633	4636	3515	4054	3496	5079	2651	2682	1496	1671	1166	1215	host	dedD	0.44850628170885287	0	1
gene-b1003	1955	2517	1117	1670	722	1076	337	396	212	191	441	733	host	yccJ	0.7581590896667814	0	1
gene-b0121	6062	5897	5841	6025	5995	6775	5421	6313	2740	3137	1517	1945	host	speE	0.37667948503407866	0	1
gene-T7p27	31	15	38	12	10	42	122686	183146	171976	216405	75770	78407	phage	gene-T7p27	1.1320096699301903	0	0
gene-b4183	39	31	30	33	27	37	31	30	26	10	10	13	host	yjfK	0.362583956836286	0	1
gene-b3330	12	13	6	10	10	7	13	7	12	3	6	20	host	gspI	0.43657059522220304	0	1
gene-b1780	379	306	331	314	161	263	179	165	84	116	99	179	host	yeaD	0.4443056464039266	0	1
gene-b4179	11501	11666	8199	8415	9819	12046	6092	6938	3274	3829	3195	3720	host	rnr	0.4402275079799819	0	1
gene-b4211	372	363	214	250	203	242	163	171	105	98	78	174	host	qorB	0.44510555967630866	0	1
gene-b3611	4966	4686	3741	4091	3872	4157	2874	3079	1351	1470	1186	1690	host	yibN	0.42227305484232075	0	1
gene-T7p12	1	0	5	4	5	6	3406	3845	4844	4909	6060	6588	phage	gene-T7p12	1.0487290092403905	0	0
gene-b1474	378	440	285	403	336	518	262	316	168	172	123	200	host	fdnG	0.38739975646913377	0	1
gene-b0755	37866	33911	22175	22373	20925	23818	14830	13588	6598	7597	8538	9072	host	gpmA	0.5334852478649628	0	1
gene-b1792	738	745	421	624	308	409	372	382	150	202	196	222	host	yeaO	0.4971654149974759	0	1
gene-b3369	47	45	73	111	38	63	74	75	21	24	20	28	host	yhfL	0.5210535847144291	0	1
gene-b0742	11954	11741	9546	7991	9126	12078	6679	7821	2869	3490	2592	2919	host	cpoB	0.4763262257490105	0	1
gene-b1306	209	226	127	160	138	165	129	169	88	106	62	120	host	pspC	0.3199908290479543	0	1
gene-b1077	73	71	61	67	63	69	47	45	44	43	37	69	host	flgF	0.21909090749772409	0	1
gene-b1019	5620	1386	4545	1562	3257	760	272	105	88	67	150	120	host	efeB	1.238849042538319	0	1
gene-b3860	6500	6260	4257	5015	3748	4946	3204	3061	1351	1564	1462	1435	host	dsbA	0.5031352836832828	0	1
gene-b2976	3312	3423	1886	2024	1958	2581	990	1120	629	742	964	1298	host	glcB	0.5269824929652763	0	1
gene-b3216	320	363	265	401	226	336	302	344	116	141	120	202	host	yhcD	0.36252324747010123	0	1
gene-b0399	607	576	343	369	278	320	227	192	162	176	155	232	host	phoB	0.48084383745199843	0	1
gene-b1918	1127	860	764	627	626	612	322	322	289	348	235	411	host	tcyL	0.4798755846844346	0	1
gene-b0054	7303	6972	5412	5445	4444	5123	3517	3643	1808	2290	1765	3037	host	lptD	0.42433784305948646	0	1
gene-b1203	2236	2079	2026	1999	1903	2243	1380	1420	665	594	388	721	host	ychF	0.45973506777431056	0	1
gene-b4469	5191	4917	4899	5442	6655	7423	4031	4358	1633	1769	835	1447	host	ygiQ	0.5096592667715031	0	1
gene-b1407	96	107	87	109	76	99	56	72	35	34	39	68	host	ydbD	0.35939671178302424	0	1
gene-b0670	62752	53195	76570	78278	74387	81130	60528	59947	22082	24306	19033	21671	host	glnU	0.44253923277526863	0	1
gene-b1851	1387	1373	896	1111	926	1127	819	814	413	476	343	565	host	edd	0.3978489694576483	0	1
gene-T7p04	0	1	14	17	3670	4165	25392	29648	4861	5788	4366	7116	phage	gene-T7p04	1.3379640520568499	0	0
gene-b1381	1117	1153	625	751	525	631	581	560	289	276	268	411	host	ydbH	0.4704579521976427	0	1
gene-b1524	859	863	703	907	762	840	569	603	206	274	166	266	host	glsB	0.4642449712956244	0	1
gene-b3689	1817	2201	1425	1950	1079	1516	986	1048	567	647	586	839	host	yidR	0.434867630123283	0	1
gene-b4305	167	145	101	168	90	131	106	114	74	49	61	122	host	sgcX	0.33352908922675645	0	1
gene-b2013	6134	4251	2223	2153	1045	893	1386	1898	3471	3791	1781	2337	host	tsuA	0.5607018354946052	0	1
gene-b1661	3269	3498	1911	2521	1232	1446	1199	1070	753	908	1026	2246	host	cfa	0.5087244277235532	0	1
gene-b1587	79	92	68	88	60	63	63	58	43	25	25	85	host	ynfE	0.34451878477125447	0	1
gene-b3406	134	168	90	176	86	93	116	112	38	41	51	108	host	greB	0.42432540198217017	0	1
gene-b4408	150849	163970	94614	161225	91316	139728	86258	96685	38442	46953	40015	38090	host	csrB	0.4876112759176674	0	1
gene-b2573	7461	7446	4571	5138	4063	4605	4386	4444	2352	2887	2911	3209	host	rpoE	0.3516237372102632	0	1
gene-b0944	283	354	195	319	144	191	207	245	80	125	97	154	host	ycbF	0.4164450324792495	0	1
gene-b3226	625	621	387	477	333	375	403	443	244	232	196	359	host	nanR	0.33607571253918506	0	1
gene-b0023	58735	58922	72736	100867	70323	88601	73053	80705	14905	15816	11842	10836	host	rpsT	0.5713286877457069	0	1
gene-b2225	98	107	63	211	71	100	142	123	42	32	45	62	host	yfaP	0.5329529441155977	0	1
gene-b3377	114	156	75	128	63	122	90	103	69	68	54	117	host	yhfT	0.3128038421084042	0	1
gene-b3649	11685	11064	9698	10670	10360	12002	7119	7806	3633	3837	3216	3509	host	rpoZ	0.4249551945984197	0	1
gene-b2764	18195	11354	6486	4647	1804	1862	1964	3354	12019	14202	5366	7347	host	cysJ	0.6996552888005741	0	1
gene-b2055	20	26	17	17	13	23	11	23	16	12	29	34	host	wcaE	0.33981857203985216	0	1
gene-b0091	9629	9986	7403	7333	8221	10244	5202	5706	2914	3416	2416	2699	host	murC	0.45053261122216803	0	1
gene-b3284	6861	7508	3261	4021	2554	3190	2461	2728	1829	2295	2630	2844	host	smg	0.49125747373817524	0	1
gene-b2478	18996	19670	11193	11638	10173	11208	7168	7386	5726	6819	5829	6571	host	dapA	0.4493172417040064	0	1
gene-b3661	2741	2846	1368	1740	882	1058	762	847	1092	1474	1069	1167	host	nlpA	0.470626579110306	0	1
gene-b4752	528	564	652	1636	452	757	1149	1331	226	173	148	120	host	yecU	0.7354887465274256	0	1
gene-b2239	809	870	555	802	543	638	550	533	247	262	297	341	host	glpQ	0.3880567009280104	0	1
gene-b3517	1256	1345	883	1110	678	855	311	325	198	227	311	1033	host	gadA	0.5712668577455152	0	1
gene-b1832	8349	9751	5299	6633	4190	5385	3192	3520	1619	1977	2260	2419	host	msrC	0.5499171631052083	0	1
gene-b0084	7768	9741	8432	15078	6463	7907	12446	11274	2735	4085	3528	4365	host	ftsI	0.4700727606849268	0	1
gene-b3483	30	26	22	55	16	19	16	22	10	7	11	13	host	yhhH	0.5945079111703487	0	1
gene-b1450	506	616	425	620	223	365	119	125	68	72	214	288	host	mcbR	0.6361437125526641	0	1
gene-b1559	197	246	154	271	118	212	218	170	48	79	85	92	host	ydfT	0.44267599792245604	0	1
gene-b2283	44563	44571	28669	27223	32545	38873	19412	22472	12294	14513	9252	12335	host	nuoG	0.47208123972897975	0	1
gene-b2434	1228	1344	912	1030	884	977	765	691	336	361	381	449	host	ypeA	0.42173260353281644	0	1
gene-b3538	851	1034	631	720	283	393	294	327	214	205	263	624	host	bcsG	0.5447194321096719	0	1
gene-b1213	1145	1215	1030	1431	1033	1272	865	1100	330	383	287	350	host	ychQ	0.45914230206480333	0	1
gene-b4758	87	111	65	121	38	67	43	54	28	20	35	45	host	pspH	0.5181315714242795	0	1
gene-b1781	686	718	707	767	577	724	402	417	167	190	162	250	host	yeaE	0.4835595082709259	0	1
gene-b0447	52	52	43	50	46	27	49	41	24	17	22	48	host	decR	0.3163624442850355	0	1
gene-b3643	6616	6086	5643	5826	6315	7507	4412	4321	2767	2739	1754	1563	host	rph	0.41602241984346017	0	1
gene-b0386	298	337	268	396	181	292	220	198	86	109	92	144	host	proC	0.4435954795527132	0	1
gene-b3853	12379	11058	36616	32948	28574	41085	21202	25655	6753	9586	4424	17850	host	alaT	0.5686287587672532	0	1
gene-b3600	3380	3815	2467	3334	2365	3318	1843	2136	824	993	980	1067	host	mtlD	0.46889004360548514	0	1
gene-b1863	5427	5005	4306	4350	4732	6183	4062	4618	1266	1586	917	1280	host	ruvC	0.4859582248529984	0	1
gene-b2133	4216	4592	2632	2840	2588	3042	1672	1871	1079	1250	1137	1976	host	dld	0.45571150130620036	0	1
gene-b2695	132188	107224	177112	176570	197207	134552	180103	167133	44904	70789	60942	84885	host	serV	0.3966227460816096	0	1
gene-b0081	4433	4428	3393	4136	3436	4465	2817	3018	1261	1501	1243	1450	host	mraZ	0.4204903649512901	0	1
gene-b1304	1398	1225	795	951	874	1059	827	857	477	541	450	406	host	pspA	0.36529790151419733	0	1
gene-b0468	179	180	134	149	67	88	69	74	41	47	41	86	host	ybaN	0.5095699663153643	0	1
gene-b4074	120	117	70	111	64	70	100	87	54	46	62	181	host	nrfE	0.4043583308720043	0	1
gene-b4125	544	567	381	505	394	433	465	507	199	224	163	285	host	dcuS	0.34505407100831004	0	1
gene-b0003	7219	7419	4314	4811	3963	4726	2367	2612	1826	2301	1864	3293	host	thrB	0.4717213244463578	0	1
gene-b2948	583	666	475	557	404	485	351	435	151	171	153	291	host	yqgE	0.4228356969602619	0	1
gene-b1772	34	46	25	39	38	44	36	43	31	22	17	27	host	ydjH	0.26405680616349453	0	1
gene-b0067	3562	3217	2282	2350	2389	2371	1349	1465	763	837	493	697	host	thiP	0.5409161543631119	0	1
gene-b3690	91	103	51	70	76	71	68	49	53	41	37	87	host	cbrA	0.2988279906644398	0	1
gene-b2508	14600	12394	8641	7006	6335	6590	9528	8879	4833	5320	3163	4330	host	guaB	0.4220709009347999	0	1
gene-b3265	33	48	18	39	25	23	41	46	47	40	28	73	host	acrE	0.368195300328745	0	1
gene-b4081	123	128	52	94	57	74	103	63	72	55	64	130	host	mdtO	0.33628691373532865	0	1
gene-b3880	174	194	68	119	83	88	84	92	68	40	49	164	host	yihS	0.47164469570414874	0	1
gene-b3480	98	141	67	106	80	103	85	73	50	36	29	56	host	nikE	0.40025150916752456	0	1
gene-b1908	4261	4692	3257	4056	3015	3764	1891	1876	1069	1334	1325	1633	host	yecA	0.46522734336081056	0	1
gene-b4245	5445	5136	2918	2739	833	950	1816	1307	3155	3055	2390	4768	host	pyrB	0.5227378280954365	0	1
gene-b0593	4798	208	3796	246	1631	86	102	20	20	8	26	49	host	entC	1.7307903516127916	0	1
gene-b3193	1346	1381	1271	1572	1248	1472	1203	1389	592	586	402	704	host	mlaD	0.3541834727286523	0	1
gene-b2687	12575	12338	7890	8183	6449	7873	4626	5140	3102	3315	3876	3761	host	luxS	0.47751390663087817	0	1
gene-b4704	384	517	422	610	159	326	253	323	98	112	136	135	host	arrS	0.5616077094334332	0	1
gene-b3525	43	37	21	37	19	20	34	28	21	11	14	42	host	pdeH	0.3878249795935459	0	1
gene-b0142	708	652	393	457	567	557	405	479	262	342	150	247	host	folK	0.3720288665698684	0	1
gene-b1533	1924	2319	1032	1369	841	1042	798	896	467	651	631	668	host	eamA	0.5074769415842219	0	1
gene-b3895	1226	1157	799	887	793	965	589	560	303	316	342	410	host	fdhD	0.4466313068296525	0	1
gene-b3449	590	643	363	380	372	389	286	258	134	148	127	254	host	ugpQ	0.4810981038619269	0	1
gene-b1723	486	483	381	410	221	330	155	170	84	110	109	265	host	pfkB	0.5287911158795108	0	1
gene-b3902	49	46	24	30	17	34	26	28	33	20	12	70	host	rhaD	0.47297278288379474	0	1
gene-b3213	56598	66082	33581	34720	36163	49735	9838	10975	11729	14914	17683	23943	host	gltD	0.5977110983702827	0	1
gene-b3318	157146	123159	116104	102304	183764	220796	119545	138703	49675	55300	28444	35302	host	rplW	0.5206786694712326	0	1
gene-b3182	435	447	389	397	310	420	316	315	109	127	121	206	host	dacB	0.40850538845596346	0	1
gene-b1035	4422	4735	2722	3005	2495	3213	1919	2182	1133	1279	988	1197	host	ycdY	0.4910969463568151	0	1
gene-b3129	450	529	323	473	281	321	336	357	165	175	170	202	host	prlF	0.37580480613707296	0	1
gene-b2912	71	92	129	167	94	134	104	114	30	30	24	53	host	fau	0.5079341825625163	0	1
gene-b4351	729	712	426	647	438	452	491	411	232	269	253	337	host	mrr	0.3637025565198261	0	1
gene-b1282	2117	1737	1476	1761	1496	2136	1431	1460	849	991	560	551	host	yciH	0.3747837853784063	0	1
gene-b1434	97	78	81	112	53	79	63	87	33	32	25	53	host	sutR	0.39866829073436655	0	1
gene-b0586	6735	735	5888	538	4038	458	395	196	133	123	120	222	host	entF	1.4341096845231422	0	1
gene-b1298	3920	4900	2030	2728	1436	1936	1043	1201	863	1083	1463	1769	host	puuD	0.5854764514460151	0	1
gene-b2837	713	787	427	424	346	366	280	295	230	343	259	421	host	galR	0.40706240835054486	0	1
gene-b2326	2581	2796	1973	2337	1735	2157	1625	1643	706	797	650	714	host	epmC	0.44852983246100286	0	1
gene-b4057	1067	1024	579	685	456	515	282	367	222	270	337	458	host	yjbR	0.5120264140702278	0	1
gene-b2504	29	30	29	39	22	20	47	46	14	14	19	24	host	yfgG	0.3892684270354649	0	1
gene-b4594	10	6	13	18	5	16	10	9	3	2	4	7	host	ymgJ	0.5676914138269405	0	1
gene-b4124	391	433	246	325	252	299	361	327	169	167	138	202	host	dcuR	0.33087681704660055	0	1
gene-b0150	9670	1986	7552	1984	2255	668	717	712	362	349	408	409	host	fhuA	1.3079777740279992	0	1
gene-b2221	11	28	6	17	10	9	23	19	17	6	7	32	host	atoD	0.5449281387542176	0	1
gene-b2678	2288	2404	1663	1682	1168	1280	853	839	902	1236	1228	1679	host	proW	0.34809484904332555	0	1
gene-b1658	3832	3811	1929	2279	2199	2022	2326	2369	762	937	667	1016	host	purR	0.5052768014646645	0	1
gene-b0685	43	24	70	70	38	46	38	43	10	11	10	24	host	ybfE	0.5609424860358837	0	1
gene-b1412	192	213	147	179	135	133	131	102	44	54	39	139	host	azoR	0.4331249044339754	0	1
gene-b3843	6839	6809	4830	5027	4806	5361	3887	3875	1945	2165	1687	2367	host	ubiD	0.4168350297376764	0	1
gene-b2768	50	42	17	34	27	31	28	33	24	17	20	45	host	ygcP	0.336342357538387	0	1
gene-b3894	34118	37715	21915	22044	22130	34149	16007	21013	10028	13925	7467	11808	host	fdoG	0.45338541309615665	0	1
gene-b3957	1747	2130	729	879	560	586	436	508	466	569	622	915	host	argE	0.6090794359464013	0	1
gene-b4399	481	484	298	347	298	319	278	290	144	169	137	257	host	creC	0.36865124318942416	0	1
gene-b0271	166	177	87	104	110	112	83	95	61	58	52	125	host	yagH	0.36900539448903286	0	1
gene-b3355	834	932	567	706	449	558	499	499	259	290	272	415	host	prkB	0.39235177637756385	0	1
gene-b0227	77	95	61	93	44	61	65	49	43	31	51	69	host	yafL	0.30627039817431345	0	1
gene-b1112	185	176	167	205	135	141	122	147	69	56	71	115	host	bhsA	0.3479003850481566	0	1
gene-b0809	7150	8654	4120	4695	1818	2513	2093	2079	1774	1853	1750	2250	host	glnQ	0.6567708647561704	0	1
gene-b1103	479	529	392	554	200	341	296	265	115	136	129	246	host	hinT	0.4825792437044635	0	1
gene-b1677	512096	486222	448017	591210	382874	435684	476589	564562	206203	231021	174719	155626	host	lpp	0.38474927371316775	0	1
gene-b4743	139	199	73	148	45	70	54	51	23	22	44	45	host	ynaL	0.7007144532470535	0	1
gene-b2559	1579	1508	1400	1608	1385	1710	1427	1464	709	805	520	635	host	tadA	0.3345369440936475	0	1
gene-b0908	12360	14834	7427	8961	4637	5596	3196	3570	2056	2696	2235	3109	host	aroA	0.6825686358522217	0	1
