Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0590	1702	1684	1229	1092	94	122	48	62	60	36	42	59	host	fepD	1.2729651674430444	0	1
gene-b1102	4328	7713	5112	5102	1371	2928	374	801	111	76	41	74	host	fhuE	1.0785336024807644	0	1
gene-b1162	2366	3089	2220	1602	1121	1322	998	1690	875	636	495	553	host	bluR	0.5486792574208309	0	1
gene-b3307	61224	74262	90619	60701	60478	78349	42480	109496	22993	15682	9240	8339	host	rpsN	0.6035711164720928	0	1
gene-b3825	2579	2771	1743	1623	882	1165	717	1289	806	520	536	556	host	pldB	0.5863754226676802	0	1
gene-b4838	4298	4224	3617	2888	1960	2440	1860	3070	1821	1187	966	1107	host	fimR2	0.45704395440259554	0	1
gene-b2582	580	611	539	446	310	362	232	412	208	135	122	132	host	trxC	0.5014394867226613	0	1
gene-b2997	258	274	331	190	182	238	205	308	223	134	104	116	host	hybO	0.3269063468539863	0	1
gene-b0990	670	826	1439	977	927	986	494	883	324	225	189	222	host	cspG	0.5534976253312175	0	1
gene-b1807	4257	4650	5190	4203	3252	4120	2282	4255	1378	870	488	524	host	tsaB	0.5656122332690204	0	1
gene-b0506	5935	6404	4477	3939	2033	2478	1490	2584	1657	1105	1165	1198	host	allR	0.6255786170897393	0	1
gene-b2415	3910	5717	4438	3283	2150	3337	1645	3904	1686	1333	945	1046	host	ptsH	0.5271917337072535	0	1
gene-b2604	640	738	1209	884	866	1173	411	746	300	212	147	177	host	dgcN	0.5739405263432849	0	1
gene-b3780	3296	4214	2616	2190	1645	1773	990	2091	885	595	653	711	host	rhlB	0.6077524088972307	0	1
gene-b3390	10943	13491	14802	11448	7773	10566	5233	9732	3829	2453	1730	1780	host	aroK	0.5722708899418818	0	1
gene-b1798	801	748	796	676	401	446	281	520	179	121	89	138	host	leuE	0.6053841302742379	0	1
gene-b1661	4647	5389	3168	2912	1066	1468	663	1248	1030	734	1009	1149	host	cfa	0.7543803127984522	0	1
gene-b2570	378	482	436	323	176	264	113	212	112	92	53	96	host	rseC	0.6158779801786722	0	1
gene-b3482	865	1230	1109	731	441	629	421	617	453	285	223	322	host	rhsB	0.5050305092292697	0	1
gene-b4075	53	69	58	28	20	30	16	21	19	10	9	19	host	nrfF	0.6447799772079346	0	1
gene-b1782	7850	8952	7546	6553	3509	5074	2638	5191	2904	2082	1412	1366	host	mipA	0.5535056496864326	0	1
gene-T7p46	2	5	41	10	3	51	6038	12651	127978	91963	75300	94459	phage	gene-T7p46	1.3599437714005704	0	0
gene-b3836	2850	3448	2894	2124	1542	1876	1180	2066	1149	726	665	680	host	tatA	0.5103315119086728	0	1
gene-b0089	5161	5084	5600	5005	3117	3999	2159	3960	1730	1088	787	824	host	ftsW	0.5456854741426689	0	1
gene-b1283	946	1241	841	651	483	526	333	628	532	318	316	375	host	osmB	0.4565463000335781	0	1
gene-b0084	11003	10967	9248	8716	5211	6125	4031	7618	4626	3209	3098	3681	host	ftsI	0.4370471758824688	0	1
gene-b0459	607	909	961	680	402	569	189	440	206	143	166	191	host	maa	0.6132227112304363	0	1
gene-b1809	2111	2938	2175	1541	1039	1201	823	1411	928	630	435	489	host	yoaB	0.560667375592951	0	1
gene-b1652	211	248	292	212	154	197	102	163	52	36	33	47	host	rnt	0.5905369586567929	0	1
gene-b0339	100	156	102	100	44	63	40	48	53	35	27	38	host	cynT	0.5540726788457844	0	1
gene-b0976	96	137	84	82	51	84	27	54	39	23	24	24	host	hyaE	0.5746992182339935	0	1
gene-b3992	7091	8480	7502	6764	3280	5216	1284	2168	335	223	112	130	host	thiF	0.8821634770151388	0	1
gene-b4810	7815	7604	6127	5932	3734	4048	2991	5601	3638	2582	2544	3090	host	ftsO	0.39130107014822446	0	1
gene-b4745	22	20	23	15	5	12	5	13	11	1	6	3	host	yncO	0.6376318643729059	0	1
gene-b0919	449	480	434	333	179	280	110	228	193	106	108	129	host	ycbJ	0.5339622427326136	0	1
gene-b2977	708	741	657	593	317	389	167	308	164	85	172	185	host	glcG	0.6124885645523884	0	1
gene-b3339	213523	244280	244390	193527	125751	186608	126466	228313	123783	81006	39048	40269	host	tufA	0.46685317427369766	0	1
gene-b1785	29	61	41	26	17	17	12	18	13	8	12	15	host	cdgI	0.6486216547374286	0	1
gene-b1632	611	663	621	561	425	639	341	720	182	102	54	82	host	rsxE	0.5819682393738191	0	1
gene-b1395	77	101	92	39	21	55	26	36	28	15	13	36	host	paaH	0.6367799932855033	0	1
gene-b4671	4	4	3	0	0	0	0	0	0	1	0	3	host	ykgR	1.3114877048604001	0	1
gene-b0841	1102	1277	1255	1072	864	1277	885	1590	909	597	266	308	host	ybjG	0.40447404775331164	0	1
gene-b2581	7042	7511	8614	6779	5052	6558	3543	6851	3223	2034	1357	1301	host	yfiF	0.49638533376082605	0	1
gene-b4767	31	35	41	18	13	14	9	21	12	4	6	12	host	ytiB	0.6273105439242341	0	1
gene-b1042	77	116	79	48	22	36	18	29	21	15	19	17	host	csgA	0.7509182640304071	0	1
gene-b2450	710	1017	876	559	431	577	346	689	403	333	259	329	host	yffS	0.4203496104728915	0	1
gene-b0707	152	186	133	112	32	70	30	60	40	20	34	52	host	ybgA	0.6887306153177549	0	1
gene-b2469	473	527	412	302	182	254	160	280	173	112	111	116	host	narQ	0.5360649312410583	0	1
gene-b3030	9914	10880	12434	10321	6162	8987	3941	7366	2869	1902	1564	1574	host	parE	0.591851589452205	0	1
gene-b0012	58	74	65	37	23	38	23	27	23	14	9	20	host	mbiA	0.5835917443407913	0	1
gene-b2251	420	598	440	348	224	231	114	248	125	93	120	111	host	nudI	0.6086191559737741	0	1
gene-b2667	93	103	110	69	42	47	38	72	46	24	24	36	host	ygaV	0.491633251654352	0	1
gene-b0641	6030	6727	5947	4999	3257	4602	2386	4607	1950	1273	968	942	host	lptE	0.5542953368095035	0	1
gene-b4198	124	167	158	123	87	67	63	84	62	34	35	56	host	ulaF	0.4865803252889991	0	1
gene-b1090	25625	29453	37249	29824	23063	30255	16943	33761	11165	6934	3518	3733	host	plsX	0.551292621431371	0	1
gene-b0868	1094	1224	1042	960	502	620	334	641	324	187	178	196	host	ybjS	0.6053064863728558	0	1
gene-b2937	9800	10433	10663	9294	6296	9195	5652	10712	4628	3113	1725	1768	host	speB	0.48349633544952997	0	1
gene-b3966	5227	5466	4592	3836	2444	3147	1875	3788	1392	953	774	801	host	btuB	0.5786292279312187	0	1
gene-b2396	13508	16158	15605	12749	10241	10428	19161	12218	6834	4322	4174	3071	host	alaX	0.46432540034847336	0	1
gene-b4434	3613	4718	3846	2906	2610	2685	2399	2822	1451	1092	806	979	host	azuR	0.47104766546470556	0	1
gene-b4666	3950	4824	2658	2312	1608	1407	1770	2138	1160	921	798	960	host	ibsE	0.5872701897339446	0	1
gene-b1704	4416	5082	2127	1895	705	875	296	624	315	239	172	196	host	aroH	1.1473502453436504	0	1
gene-T7p34	21	10	31	3	0	38	20093	47134	238269	152770	77393	90326	phage	gene-T7p34	1.4021268001851679	0	0
gene-b3173	167	230	203	136	108	124	71	144	67	41	40	65	host	yhbX	0.5139933152951286	0	1
gene-b1246	19819	19795	17918	14348	10405	13699	7546	16328	4015	2650	3052	3046	host	oppD	0.5881817915753349	0	1
gene-b2893	3013	3461	3273	2694	1662	2349	1030	2027	911	575	532	564	host	dsbC	0.5776612700127185	0	1
gene-b2730	734	868	658	555	289	377	230	358	237	146	162	183	host	hypE	0.5864464839576611	0	1
gene-b2234	5154	5588	5273	4026	3092	4597	2370	4297	1698	1140	880	947	host	nrdA	0.5267251563104763	0	1
gene-b1025	396	435	262	204	116	110	77	157	86	39	96	136	host	dgcT	0.6887150805247987	0	1
gene-b1908	5276	5993	5443	4691	2400	3190	1345	2565	1489	996	995	1090	host	yecA	0.6194290833393746	0	1
gene-b0986	43	44	70	51	36	51	22	24	23	14	10	24	host	gfcB	0.49733003785886204	0	1
gene-b2565	2461	2763	2740	2234	1602	2103	1301	2230	950	614	416	461	host	recO	0.5108540709522366	0	1
gene-b1918	1301	1267	1127	954	428	671	176	458	319	237	184	193	host	tcyL	0.6898788261468547	0	1
gene-b1076	141	201	180	137	58	110	65	115	67	61	36	68	host	flgE	0.4888263461403376	0	1
gene-b4419	626	748	719	585	400	521	326	435	258	173	122	137	host	ldrA	0.5052163152003246	0	1
gene-b0460	1279	1872	1587	1019	698	947	346	836	393	239	282	399	host	hha	0.624904714998219	0	1
gene-b1133	1761	1825	1857	1536	1170	1289	606	1492	440	337	222	235	host	mnmA	0.5871875614319504	0	1
gene-b3226	716	960	540	466	264	360	219	440	290	200	178	198	host	nanR	0.5709397863843831	0	1
gene-b1869	1346	1379	891	882	439	555	402	655	390	261	209	269	host	yecN	0.6053381270719356	0	1
gene-b3288	4894	5766	6264	5202	3273	4599	1984	3863	1447	986	810	838	host	fmt	0.5871925658106619	0	1
gene-b3413	823	959	904	836	437	634	348	595	380	255	185	203	host	yhgH	0.4957237123902776	0	1
gene-b4586	10	17	25	16	15	7	4	14	4	4	3	10	host	ykfM	0.6065860514570429	0	1
gene-b0955	2650	2992	2926	2338	1654	2298	1143	2046	626	470	391	485	host	ycbZ	0.5769176220452766	0	1
gene-b1114	9325	10776	8243	7105	3165	5045	2872	4830	3071	1974	1773	1798	host	mfd	0.6015802403771052	0	1
gene-b2959	5643	6996	6086	4302	3289	4532	2210	4564	2230	1404	1245	1294	host	yggL	0.5231242955479387	0	1
gene-b1037	491	635	487	430	188	230	96	153	107	72	106	118	host	csgG	0.7224309419132181	0	1
gene-b3912	3448	4341	2880	2632	1063	1609	915	1593	1107	704	757	750	host	cpxR	0.6416828098992964	0	1
gene-b1507	581	968	521	306	164	250	150	285	296	188	213	236	host	hipA	0.6539100261192031	0	1
gene-b4163	27746	44742	56185	43918	31794	40551	43065	38450	13832	11961	5490	5230	host	glyV	0.544822063725942	0	1
gene-b1789	73	98	79	58	43	55	23	39	23	14	19	28	host	yeaL	0.5591930904556659	0	1
gene-b3514	1466	1997	1990	1700	781	1317	373	711	428	229	294	423	host	mdtF	0.6649902948873925	0	1
gene-b4170	5277	5983	5656	4706	2851	3965	2205	3843	2110	1238	904	1007	host	mutL	0.5332851539468244	0	1
gene-b3219	242	341	286	148	137	171	93	167	100	58	61	81	host	yhcF	0.5532632582116991	0	1
gene-b3916	16952	19261	14966	13129	5979	9390	4213	7745	4247	2876	2627	2659	host	pfkA	0.6613370292004479	0	1
gene-b2716	379	504	393	311	155	204	107	238	136	94	99	126	host	ascB	0.5742200176333784	0	1
gene-b4164	23257	36794	48224	35247	27123	32550	46561	30898	11643	10147	4436	4211	host	glyX	0.5668633564999126	0	1
gene-b4326	72	60	56	59	13	23	28	42	60	34	17	28	host	iraD	0.46191455971843226	0	1
gene-b1008	83	118	66	51	20	44	17	28	16	9	10	18	host	rutE	0.814580669219855	0	1
gene-b1929	193	195	292	195	147	138	78	127	143	84	82	89	host	yedE	0.41479628690974635	0	1
gene-b1422	2412	2780	2118	1947	1033	1404	867	1606	979	705	510	561	host	ydcI	0.5162407114269233	0	1
gene-b2104	7880	8794	7921	7225	3853	5749	2249	4664	1023	667	346	356	host	thiM	0.7367042470253043	0	1
gene-b0396	719	743	521	471	299	285	216	376	259	163	169	190	host	araJ	0.5313927309058756	0	1
gene-b0091	9286	9935	10357	8786	5629	7675	4169	7362	3607	2348	1700	1753	host	murC	0.5154876263449872	0	1
gene-b3266	420	583	453	383	183	248	174	256	269	133	126	184	host	acrF	0.4854527239571992	0	1
gene-b2534	55	110	119	74	51	90	38	50	41	29	31	31	host	yfhR	0.5000207941729982	0	1
gene-b2848	12	31	23	9	10	12	10	16	11	8	8	11	host	yqeJ	0.4929580103978752	0	1
gene-b4238	333	462	341	231	188	228	118	226	119	70	90	122	host	nrdD	0.5408453750901909	0	1
gene-b3326	101	159	148	99	74	83	54	105	55	35	23	65	host	gspE	0.4769777321618761	0	1
gene-b3362	662	822	616	586	201	372	101	203	116	84	120	195	host	yhfG	0.7376489237174719	0	1
gene-b3748	249	454	324	290	224	363	369	956	395	383	232	323	host	rbsD	0.4896299892588405	0	1
gene-b4113	643	792	496	422	232	318	151	271	172	129	114	153	host	basR	0.6512661352070351	0	1
gene-b4251	252	328	298	186	100	124	89	152	124	76	65	85	host	bdcR	0.5508315914370729	0	1
gene-b1666	3216	3409	3533	2937	1994	2205	2028	2479	1251	870	525	539	host	valW	0.5004814131326302	0	1
gene-b1954	72	125	94	74	55	47	13	37	18	9	20	25	host	dsrA	0.7060757012764849	0	1
gene-b0114	83035	83402	105898	62881	67395	82355	79102	128868	70548	43148	21065	19615	host	aceE	0.4296991542603048	0	1
gene-b1252	3740	4880	2829	2625	224	290	60	81	66	49	73	77	host	tonB	1.3495802812219044	0	1
gene-b0805	88104	156414	137266	124639	45486	88798	22794	42585	4523	3070	429	523	host	fiu	0.9243650187105182	0	1
gene-b3856	261	337	201	157	61	94	62	98	59	52	56	72	host	mobB	0.7153850706487017	0	1
gene-b3450	920	1069	867	773	388	636	245	393	190	103	120	142	host	ugpC	0.6862413943978932	0	1
gene-b4157	88	86	124	66	92	135	53	95	32	18	13	24	host	yjeN	0.5724485090579178	0	1
gene-b4473	3653	4595	2181	2084	982	1195	758	1467	1053	724	901	1154	host	smf	0.6799530483212503	0	1
gene-b4270	3392	5063	4700	3786	3390	3804	5221	3808	1127	1136	634	649	host	leuX	0.5368590823949906	0	1
gene-b4214	2602	3276	1751	1627	623	824	415	732	564	413	582	565	host	cysQ	0.7785975556004248	0	1
gene-b1144	102	145	123	70	62	75	60	104	68	53	61	64	host	ymfJ	0.34050241569205447	0	1
gene-b4003	279	335	287	209	114	165	98	165	119	58	87	107	host	zraS	0.5098831326221427	0	1
gene-b2971	79	86	119	61	64	66	23	54	27	15	18	20	host	yghG	0.5956264517739925	0	1
gene-b4622	9	9	13	5	2	2	9	2	7	1	1	7	host	ytcA	0.6838036530719588	0	1
gene-b2473	1549	1750	1279	1127	484	593	403	642	605	397	369	409	host	ypfH	0.5885562136778775	0	1
gene-b2482	74	154	134	81	49	64	41	75	74	27	27	53	host	hyfB	0.5235631571398738	0	1
gene-b1159	153	253	122	53	69	53	63	80	55	43	45	72	host	mcrA	0.6636983268970993	0	1
gene-b2119	21	55	60	22	16	33	13	20	15	8	14	31	host	yehL	0.6165070624113206	0	1
gene-b1225	233	277	309	222	126	179	91	146	98	57	54	66	host	narH	0.5459349196117196	0	1
gene-b1656	2798	1889	2184	843	1086	908	1377	1567	2804	1445	1891	1792	host	sodB	0.3633788819553262	0	1
gene-b2664	1712	2114	1315	1267	508	702	283	524	309	191	295	394	host	glaR	0.7653518219094172	0	1
gene-b2563	1719	1873	1243	1053	554	726	506	850	603	386	391	363	host	acpS	0.5787648100021547	0	1
gene-b0956	520	768	509	272	202	271	152	295	213	144	127	147	host	matP	0.6271187949404426	0	1
gene-b1833	1171	1286	1155	1021	538	746	349	618	334	186	209	222	host	letA	0.6053657551207255	0	1
gene-b0376	458	510	368	326	165	260	131	277	107	94	88	121	host	ampH	0.5838156195965659	0	1
gene-b2921	123	134	151	91	73	87	63	86	56	33	34	66	host	srsR	0.4302370948805405	0	1
gene-b3378	84	83	63	50	30	44	23	48	31	15	26	32	host	yhfU	0.4921727165018835	0	1
gene-b1863	5739	6137	6158	5135	3757	4893	3034	6194	2031	1245	712	845	host	ruvC	0.5444468423009345	0	1
gene-b3884	753	918	757	629	392	489	260	531	322	215	141	197	host	csqR	0.5217037621874412	0	1
gene-b3901	41	48	33	26	11	15	11	21	13	4	17	31	host	rhaM	0.5677742639641741	0	1
gene-b4522	651	750	556	440	525	718	497	907	379	262	180	191	host	ymiA	0.43365438553119584	0	1
gene-b2646	27	35	32	18	15	17	10	13	13	4	4	11	host	ypjF	0.5791552664929305	0	1
gene-b2761	131	207	187	96	53	103	51	96	93	47	45	104	host	cas3	0.4988683094336558	0	1
gene-b1243	34267	47638	35035	23444	21226	26425	9699	23326	7369	5355	8286	7764	host	oppA	0.6228997671421705	0	1
gene-b2670	131	158	244	165	72	92	46	60	41	24	26	34	host	alaE	0.7281575907241556	0	1
gene-b3411	198	290	205	159	85	112	74	117	94	68	53	64	host	rpnA	0.5474608620895349	0	1
gene-b3786	7337	7811	7223	6008	3849	5529	2697	4885	1902	1265	955	1079	host	wecB	0.5898943995765316	0	1
gene-b0546	180	247	218	115	96	114	84	152	72	33	56	74	host	ybcM	0.528733414089088	0	1
gene-b2356	1	13	12	2	1	1	5	0	2	2	2	11	host	yfdM	1.0589153767643238	0	1
gene-b3244	12415	14145	12368	10629	5002	6823	2718	5088	3873	2466	2621	2567	host	tldD	0.631686722378754	0	1
gene-b4292	1423	2187	1187	1125	71	99	26	28	37	31	13	51	host	fecR	1.3760855361108806	0	1
gene-b0706	16	47	26	4	8	11	4	15	15	5	12	15	host	ybfD	0.7690680880291056	0	1
gene-b2423	5446	3750	3266	2789	165	198	510	924	4326	2746	963	1051	host	cysW	0.7810228406321275	0	1
gene-b4479	518	615	392	336	134	169	103	182	184	132	154	171	host	dgoR	0.6261154936835108	0	1
gene-b0696	276	334	350	286	145	221	85	160	111	64	76	101	host	kdpC	0.544301610784685	0	1
gene-b0835	1333	1277	1408	1132	1161	1339	642	1451	292	225	129	147	host	rimO	0.5930434709977171	0	1
gene-b0799	1159	1215	1193	953	610	863	530	1029	532	304	237	298	host	dinG	0.4743605934025014	0	1
gene-b3669	2791	2703	2494	2285	1400	1663	873	1717	680	454	319	342	host	uhpA	0.6085269242532225	0	1
gene-b0471	2341	2474	2337	1871	1398	1858	859	2017	661	503	364	359	host	ybaB	0.5575907631906567	0	1
gene-b2327	1963	2192	2158	1846	865	1239	718	1241	719	422	344	358	host	yfcA	0.5785540983740237	0	1
gene-b4393	1686	1749	352	340	168	241	131	226	161	108	117	94	host	trpR	1.2813621881961101	0	1
gene-b0747	18731	21039	34822	26935	19517	25223	13369	23087	7465	5293	3057	2832	host	lysY	0.5915216684137177	0	1
gene-b0834	231	260	206	137	91	128	77	136	72	42	69	65	host	dgcI	0.5422894234864498	0	1
gene-b1540	1124	1397	1188	883	585	835	606	950	542	348	239	307	host	rspR	0.4751741392821141	0	1
gene-b3685	568	739	437	326	155	225	141	249	232	169	145	223	host	yidE	0.5996220041596966	0	1
gene-b4688	75	69	56	35	18	40	22	47	34	21	19	41	host	ykgS	0.4617254665898702	0	1
gene-b1108	2177	2417	1821	1459	751	1004	536	974	832	475	570	638	host	ycfP	0.564331650155142	0	1
gene-b4452	973	1060	743	448	254	315	352	268	194	166	240	259	host	gadY	0.6753056201988782	0	1
gene-b0106	200	234	218	180	125	135	105	167	99	67	40	76	host	hofC	0.4381002603818016	0	1
gene-b0579	157	173	187	157	73	113	50	93	63	20	30	64	host	ybdF	0.5629670648590899	0	1
gene-b0479	180	236	152	113	68	73	56	80	72	34	50	73	host	fsr	0.5852247583914381	0	1
gene-b0658	678	808	588	519	360	411	204	420	209	135	145	175	host	ybeX	0.5544105070049442	0	1
gene-b3820	1618	1756	1485	1177	841	962	529	970	626	401	333	357	host	yigI	0.5198309190206695	0	1
gene-b1088	66094	74834	90702	74218	59340	77835	49358	96156	33120	20625	9510	9835	host	yceD	0.5286720999697073	0	1
gene-b1921	73	105	76	40	30	31	21	35	20	20	19	32	host	fliZ	0.6340171499139262	0	1
gene-b4201	3535	3495	4528	3270	4275	3770	1295	5311	913	708	554	501	host	priB	0.6282682667450693	0	1
gene-b2362	5	15	13	1	2	5	1	2	7	2	3	15	host	yfdS	0.8740341681183212	0	1
gene-b0256	316	444	302	189	128	134	68	187	138	70	85	124	host	insI1	0.6069062323118372	0	1
gene-b1767	1667	1921	2132	1835	966	1578	812	1331	546	407	196	231	host	ansA	0.5870039885769497	0	1
gene-b2507	37529	40015	33392	27116	13270	19438	16365	27377	19476	11916	7015	6565	host	guaA	0.505597787074058	0	1
gene-b4808	13	17	8	5	7	9	2	7	2	4	3	4	host	chiZ	0.6461167460804703	0	1
gene-b4603	0	2	3	0	2	0	0	1	3	0	1	2	host	rseX	0.9793792286287206	0	1
gene-b2421	10163	7395	11536	8192	4010	4651	989	1819	6034	3822	2395	2275	host	cysM	0.6202511481218093	0	1
gene-b3696	310	387	228	184	128	148	106	171	137	79	101	100	host	yidX	0.5149129806962437	0	1
gene-b2636	15	34	40	14	5	4	9	7	15	5	8	19	host	yfjS	0.7591832345840293	0	1
gene-b0149	5503	5921	6120	4937	3195	4547	2423	4407	1907	1210	957	993	host	mrcB	0.5362062413366496	0	1
gene-b0632	1997	2517	2251	1780	990	1488	902	1583	854	535	354	435	host	dacA	0.5363421179792954	0	1
gene-b2102	864	836	1040	834	514	849	369	622	175	109	81	81	host	yegX	0.6431757796905482	0	1
gene-b4837	5098	4428	1827	1467	1870	1231	4845	1940	1044	1124	831	391	host	spfP	0.7244416532701592	0	1
gene-b4025	17856	24657	18940	15137	8413	12723	6913	12361	5989	3934	3732	3859	host	pgi	0.5873785655919906	0	1
gene-b1775	22	43	47	15	6	24	14	20	25	19	9	24	host	ydjK	0.5222814390126177	0	1
gene-b3047	30	40	36	16	16	20	24	18	19	12	12	27	host	yqiH	0.38724520363282167	0	1
gene-b1714	6641	6501	9349	7271	4780	7952	3682	6984	1988	1390	702	728	host	pheS	0.6033459886627277	0	1
gene-b2000	20666	40617	18460	28450	8221	24164	7751	22992	9014	10477	3508	6573	host	flu	0.6336976355332554	0	1
gene-b3558	131	174	292	162	282	317	112	191	44	27	40	40	host	insK	0.6629025498913522	0	1
gene-b0885	466	470	445	378	193	268	124	238	121	67	65	85	host	aat	0.6278674137188384	0	1
gene-b3164	46179	52315	67798	52253	41532	58199	38170	68589	25440	16667	9087	9312	host	pnp	0.5003412144374162	0	1
gene-b4754	14	24	16	11	13	9	8	14	6	4	3	3	host	yqfI	0.5726010827792767	0	1
gene-b2142	214	270	170	155	79	92	49	92	68	34	45	72	host	yohK	0.6361081265591076	0	1
gene-b4517	204	277	139	113	58	72	29	81	51	41	59	67	host	gnsA	0.7150000250317011	0	1
gene-b0605	38237	56587	43041	31665	20627	29755	15730	31323	16136	10746	8602	9301	host	ahpC	0.555155903866891	0	1
gene-b1627	1820	1897	2848	2577	1399	1965	750	1340	519	329	203	242	host	rsxA	0.6641021473837397	0	1
gene-b1397	493	605	499	385	251	322	194	348	184	126	138	127	host	paaJ	0.5106464045925546	0	1
gene-b1757	212	283	255	187	92	155	86	135	84	60	44	85	host	ynjE	0.5395758016899391	0	1
gene-b2052	44	73	48	40	14	39	24	49	25	24	10	30	host	fcl	0.478375937328547	0	1
gene-b2411	7516	7558	9645	7463	5509	7691	3090	5536	1916	1248	979	995	host	ligA	0.6077841170663255	0	1
gene-b1773	33	42	36	18	12	33	19	26	25	9	1	12	host	ydjI	0.5365808846153926	0	1
gene-b4269	4228	4577	3729	3359	1998	2749	1367	2668	885	496	629	643	host	ahr	0.6229654874540994	0	1
gene-b3583	95	154	105	82	29	51	31	38	49	15	23	50	host	sgbE	0.6534989462638876	0	1
gene-b0160	1013	1369	785	590	251	353	275	437	467	245	340	392	host	dgt	0.6123113294316086	0	1
gene-b3991	5063	5927	5840	4930	2300	4539	1133	1806	322	156	83	124	host	thiG	0.8548773670181947	0	1
gene-b3556	9432	11628	33659	24051	28219	30443	13693	29629	1864	1212	891	980	host	cspA	0.8038581876482758	0	1
gene-b0884	8626	11475	11329	8951	7916	9065	5581	9978	4892	3240	1731	1776	host	infA	0.4756476029514488	0	1
gene-b4056	1180	1669	937	814	338	490	252	483	304	210	273	321	host	yjbQ	0.719093936453218	0	1
gene-b2559	1761	1672	2252	1748	1135	1553	958	1829	1048	617	425	406	host	tadA	0.4518757234222385	0	1
gene-b1089	42828	48778	53663	43640	34467	46382	29810	62940	23530	15006	6570	7428	host	rpmF	0.508324109841293	0	1
gene-b0003	9731	10024	9381	8294	3359	5478	2002	3443	2367	1566	1616	1767	host	thrB	0.6756515298838869	0	1
gene-b3788	7665	7633	7670	6411	4133	6175	3016	5423	1903	1211	1075	1190	host	rffG	0.5782015043815822	0	1
gene-b4724	25	36	48	34	17	23	11	23	15	9	8	14	host	ynfQ	0.5351770120360719	0	1
gene-b3627	1144	1608	1611	670	842	868	560	1030	376	228	227	290	host	waaO	0.5971938922873434	0	1
gene-b4846	473	564	440	365	158	258	112	229	148	90	143	160	host	yrdG	0.5833323963680753	0	1
gene-b2795	1009	1158	681	656	333	406	212	399	235	166	244	275	host	ppnN	0.6496910349393817	0	1
gene-b1991	1621	1839	1194	1063	396	541	304	579	397	234	279	306	host	cobT	0.7341969243002497	0	1
gene-b1772	29	73	47	23	26	31	27	24	18	15	15	24	host	ydjH	0.5276448530110864	0	1
gene-b4467	680	768	672	559	234	402	175	280	173	115	217	174	host	glcF	0.6094828090654014	0	1
gene-b0465	4628	5302	5631	4246	3184	4336	1899	3581	1113	756	591	637	host	mscK	0.6084920101547859	0	1
gene-b4803	0	3	0	0	0	3	1	0	1	0	0	4	host	speFL	1.4142135623730951	0	1
gene-b1538	3963	4836	3512	2799	1376	2114	936	1781	1268	855	903	907	host	dcp	0.6214355494682673	0	1
gene-b2006	90	118	137	97	61	61	24	75	58	28	33	44	host	yeeW	0.4990772342046747	0	1
gene-b2724	10	29	22	7	8	7	7	7	8	3	2	12	host	hycB	0.7325869826722731	0	1
gene-b1007	104	162	70	66	37	53	18	25	19	10	10	19	host	rutF	0.8871033368816966	0	1
gene-b3843	7426	7760	6672	5657	3405	4497	2518	4739	2583	1660	1326	1487	host	ubiD	0.5386848828985004	0	1
gene-b4066	22	36	32	16	8	14	7	19	20	6	6	13	host	yjcF	0.5696595538324128	0	1
gene-b3039	389	478	312	251	157	178	87	200	137	105	80	120	host	ygiD	0.5832197683501611	0	1
gene-b3654	4734	4479	624	611	124	178	1687	3191	900	667	383	434	host	xanP	1.0684570855906352	0	1
gene-b4128	23	36	35	12	6	6	2	4	7	1	6	10	host	ghoS	0.9497991022057067	0	1
gene-b2197	193	234	206	159	93	127	59	130	73	40	39	39	host	ccmE	0.5749640254820242	0	1
gene-b4256	302	330	242	243	93	145	89	120	77	63	54	64	host	yjgM	0.6305251276658715	0	1
gene-b2548	42	55	67	44	30	25	24	35	27	15	17	28	host	yphF	0.43410067684387743	0	1
gene-b2242	58	90	78	40	24	38	27	19	29	24	20	27	host	glpB	0.5699014776957179	0	1
gene-b4546	841	867	923	712	583	834	402	701	234	145	135	128	host	ypeB	0.5560865619902805	0	1
gene-b4355	400	438	418	288	194	214	135	241	152	109	76	127	host	tsr	0.5213029829439617	0	1
gene-b3405	2031	2747	2143	1522	900	1228	667	1257	924	645	549	570	host	ompR	0.540333219082079	0	1
gene-b4221	8112	10319	7760	6768	3346	4687	2272	3929	2240	1459	1479	1597	host	tamB	0.645862376488085	0	1
gene-b1969	177	249	139	80	64	69	54	93	67	25	31	55	host	hprR	0.6822367568660405	0	1
gene-b3864	5257	4619	2051	1642	1987	1372	4879	2034	1093	1147	861	431	host	spf	0.7005480231428541	0	1
gene-b2928	979	1223	916	762	360	552	290	542	316	239	210	261	host	yggC	0.5870506437812288	0	1
gene-b4141	1639	1620	950	836	441	534	368	600	350	223	240	316	host	yjeH	0.7046751893532113	0	1
gene-b1001	29	54	29	25	16	19	14	11	22	8	5	19	host	yccE	0.5921530442829168	0	1
gene-b3737	22499	22807	22410	17984	11611	16236	9326	19863	9158	6220	3590	3791	host	atpE	0.5124507362149318	0	1
gene-b4806	26	42	74	49	28	54	31	28	8	2	2	5	host	C0293	0.749966816724993	0	1
gene-b1958	2924	3142	2584	2280	1401	1732	945	1666	773	501	487	510	host	yedI	0.58868137386641	0	1
