Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0072	1450	1414	3240	2389	561	1208	233	193	197	64	280	93	host	leuC	1.0429663425076208	0	1
gene-b3658	1985	241	2825	403	1519	473	866	737	4491	166	1451	262	host	selC	0.9669478544131546	0	1
gene-b1269	1997	763	2830	1528	671	865	253	264	204	108	190	172	host	rluB	1.0129771303918618	0	1
gene-b0385	159	16	127	34	88	13	64	3	112	2	221	2	host	dgcC	0.9859277560997024	0	1
gene-b3719	138	17	133	20	102	16	121	10	122	6	349	3	host	yieL	1.10761184928228	0	1
gene-b2351	1524	238	1222	221	125	63	71	24	68	25	113	25	host	yfdH	1.5621397780635005	0	1
gene-b2410	680	97	459	134	156	66	120	34	92	17	186	13	host	yfeH	1.1144222845825156	0	1
gene-b0104	5807	1481	5691	1244	700	387	282	112	343	65	308	73	host	guaC	1.4572118738108453	0	1
gene-b0175	1105	440	1284	1018	244	372	136	101	183	52	190	61	host	cdsA	0.9819456944558153	0	1
gene-b0523	7055	1071	2467	851	261	152	152	54	127	25	126	24	host	purE	1.8822437346055267	0	1
gene-b2576	1972	398	1848	665	287	285	141	82	195	54	218	56	host	srmB	1.2468912716385425	0	1
gene-b4207	2635	885	2637	1225	726	789	258	200	230	82	210	64	host	fklB	1.06322343812496	0	1
gene-b0440	7645	2991	6512	3294	4757	2719	1945	1374	1929	669	954	577	host	hupB	0.7428964220576536	0	1
gene-b3699	5465	3419	8063	4419	1396	1615	676	546	953	320	741	345	host	gyrB	1.0213510656681695	0	1
gene-b3024	882	180	717	163	155	100	57	10	61	7	70	5	host	ygiW	1.3760882447999194	0	1
gene-b3593	859	103	791	158	491	75	487	34	582	21	1493	22	host	rhsA	1.0205626133474557	0	1
gene-b0014	4128	3952	7642	53970	1487	131665	365	541	750	232	639	290	host	dnaK	2.1844029136518617	0	1
gene-b0178	9677	3701	15513	4808	2727	2816	583	531	736	242	330	241	host	skp	1.284729378711972	0	1
gene-b4794	479	19	220	30	65	15	25	0	15	1	27	3	host	baxL	1.798253079503385	0	1
gene-b4024	543	554	814	550	127	140	127	46	128	33	267	23	host	lysC	0.9090780314502761	0	1
gene-b4418	3691	708	2479	931	868	423	245	113	132	54	96	60	host	sraB	1.3306959720746858	0	1
gene-b1159	118	18	111	18	37	7	30	4	42	4	83	4	host	mcrA	1.0039467346285509	0	1
gene-b3174	2263	1413	2949	992	798	308	1624	69	855	53	332	48	host	leuU	0.9172038086725562	0	1
gene-b0714	342	78	310	157	72	58	42	13	55	4	117	5	host	nei	1.0351704852968324	0	1
gene-b4428	429	86	561	113	164	60	99	27	108	18	81	13	host	hokB	1.1154828295262458	0	1
gene-b0852	990	262	805	351	229	149	140	46	118	26	194	28	host	rimK	1.0587506857100566	0	1
gene-T4p261	10	0	42833	1358	62041	5743	14457	1500	20421	1186	21676	1584	phage	arn.4	1.3193811168731318	0	0
gene-b2422	6921	2585	8562	1926	918	451	525	134	598	105	316	99	host	cysA	1.4106664040152799	0	1
gene-b4141	1609	101	222	102	109	29	112	10	123	6	375	7	host	yjeH	1.8252170694483916	0	1
gene-b2645	19	7	34	3	15	0	13	2	27	0	48	2	host	yfjZ	1.0393636594614017	0	1
gene-b1989	464	184	317	243	143	196	150	190	356	83	233	104	host	asnV	0.47604023756266217	0	1
gene-b2106	146	30	112	17	31	9	35	1	53	1	101	2	host	rcnA	1.0424510366655908	0	1
gene-b3329	42	3	39	7	21	3	35	1	41	0	99	3	host	gspH	1.1367059926273186	0	1
gene-b0135	175	16	221	16	75	7	85	3	67	4	140	4	host	yadC	1.0603212574549998	0	1
gene-b2250	193	143	107	119	77	60	56	22	62	13	107	22	host	yfaZ	0.6337116563974052	0	1
gene-b1223	104	16	80	13	47	8	69	4	74	1	239	6	host	narK	1.1825286790510334	0	1
gene-b1436	41	18	27	8	16	1	16	2	9	3	27	1	host	yncJ	0.8586816214152595	0	1
gene-b4068	28	14	49	29	27	26	21	2	32	5	69	3	host	yjcH	0.7306916170198036	0	1
gene-b2977	123	219	124	236	45	122	45	29	45	9	77	7	host	glcG	0.8147393314231548	0	1
gene-b4100	42	3	38	2	44	4	46	1	33	1	98	1	host	phnH	1.0967870107177213	0	1
gene-T4p278	82	1	6767	116	265684	7012	369604	44180	223534	37265	93203	14495	phage	rIIB	1.3666281000898537	0	0
gene-b2586	3918	589	3891	1375	1686	650	1129	290	1033	156	556	216	host	yfiM	0.969894385211759	0	1
gene-b4744	72	0	112	9	22	6	12	0	16	2	8	0	host	ynaM	1.537062678996532	0	1
gene-b1594	226	131	112	123	78	42	62	15	64	14	165	13	host	mlc	0.7301197108993616	0	1
gene-b3942	1417	2878	1987	1171	563	627	332	108	360	41	634	53	host	katG	0.9846088389027324	0	1
gene-b3301	13201	18049	26187	27660	6427	20316	2349	4903	2651	3195	1057	3094	host	rplO	0.8793250375322127	0	1
gene-b4458	133	836	35	10	45	6	24	4	13	3	30	1	host	oxyS	2.3797817198567515	0	1
gene-b0808	293	69	300	74	180	37	151	16	134	10	315	4	host	ybiO	0.851434044126358	0	1
gene-b4594	26	0	19	2	5	0	2	0	6	0	18	0	host	ymgJ	1.3492638068638843	0	1
gene-b0438	7113	3332	12836	4093	2300	2584	520	598	1082	304	482	335	host	clpX	1.2000896112352197	0	1
gene-b2330	5341	780	3238	778	420	199	150	85	317	51	183	62	host	prmB	1.6183796374975576	0	1
gene-T4p200	12	2	3679	13	46379	164	141139	15706	383509	37144	294889	47279	phage	alt	1.5219610890860706	0	0
gene-b3916	5707	2930	6905	1801	861	659	273	181	431	112	341	98	host	pfkA	1.3146658744931272	0	1
gene-b1901	44	15	56	15	45	8	39	1	51	1	132	2	host	araF	1.0449999026792935	0	1
gene-b2380	674	110	366	85	103	18	97	12	99	1	255	4	host	pyrS	1.2390418801242171	0	1
gene-b3189	1975	1465	2804	2324	657	1097	277	322	311	170	295	185	host	murA	0.9036589333317219	0	1
gene-b3871	46825	10912	68043	15903	9319	9100	2017	2409	3758	1171	1600	1172	host	bipA	1.4110137101347495	0	1
gene-b0426	5761	1122	4501	842	954	411	246	114	287	59	206	71	host	yajQ	1.4844096007770715	0	1
gene-b0473	1134	679	1929	1081	356	442	176	96	251	57	277	55	host	htpG	1.0044250875870795	0	1
gene-b3965	23335	475	1675	644	16789	232	3242	78	229	64	436	60	host	trmA	1.8753172513963696	0	1
gene-b1909	12763	1725	5102	1699	1438	691	957	181	1492	96	1076	120	host	leuZ	1.4959643750294904	0	1
gene-b3990	229	112	308	198	107	123	112	42	120	45	262	37	host	thiH	0.6026654797015865	0	1
gene-b2033	1056	174	1304	160	200	99	74	18	87	31	82	18	host	wbbJ	1.4955449331958728	0	1
gene-b3078	77	10	95	9	66	5	97	3	99	1	254	1	host	ygjI	1.1875009693945207	0	1
gene-b1225	124	34	106	42	89	36	82	3	79	4	134	3	host	narH	0.7376503723537652	0	1
gene-b1764	1475	984	2019	1426	341	557	164	133	169	63	168	72	host	selD	1.024551779878291	0	1
gene-T4p206	21	0	12904	293	84331	5972	16328	3970	18553	2710	15157	4786	phage	30.3'	1.616623047679834	0	0
gene-b3963	1737	394	1109	510	212	125	126	50	150	35	234	33	host	fabR	1.2657931547591628	0	1
gene-b0767	627	712	1065	847	223	351	112	82	143	34	227	56	host	pgl	0.8980841676498336	0	1
gene-b1275	3418	507	2466	403	332	147	103	33	136	14	161	29	host	cysB	1.6344994527924859	0	1
gene-b2894	823	308	1002	454	219	191	113	47	167	35	226	26	host	xerD	0.9951007040883685	0	1
gene-b4838	1777	166	1379	240	1337	209	458	99	266	23	179	29	host	fimR2	1.1432034922655654	0	1
gene-b1507	158	76	139	26	44	15	48	4	73	0	130	6	host	hipA	0.8936333423523184	0	1
gene-b1523	619	37	221	56	47	19	24	7	32	6	59	5	host	yneG	1.777746909073139	0	1
gene-b1671	67	10	39	10	31	4	23	2	34	0	68	0	host	ydhX	0.9762812094883317	0	1
gene-b3536	2383	517	1747	725	288	145	178	56	202	25	368	22	host	bcsE	1.2904461402661456	0	1
gene-b2240	119	28	113	23	58	10	47	2	84	5	216	6	host	glpT	1.0400223361981165	0	1
gene-b3659	138	10	139	16	79	7	98	4	119	1	290	1	host	setC	1.1202957910639568	0	1
gene-b0798	68	19	57	28	25	10	24	4	15	0	45	0	host	ybiA	0.8575333237381855	0	1
gene-b1243	33865	21673	49806	20835	6480	10446	1909	2599	2779	1411	1382	1333	host	oppA	1.1684776050271817	0	1
gene-b2844	203	112	280	195	96	53	69	18	108	22	216	18	host	yqeF	0.7283233796852886	0	1
gene-b0149	1709	628	2582	889	494	348	322	103	410	69	439	62	host	mrcB	1.072043625257515	0	1
gene-b4437	959	107	451	69	399	40	296	27	260	12	147	10	host	sibB	1.1400454977745165	0	1
gene-b1767	1328	331	1109	434	197	147	84	42	94	31	134	32	host	ansA	1.260847447948567	0	1
gene-b3234	539	391	433	334	142	83	104	49	95	21	246	19	host	degQ	0.8349173442593335	0	1
gene-b0421	2169	362	2021	798	235	211	111	68	165	27	181	59	host	ispA	1.3589047962143537	0	1
gene-b3611	2949	845	3561	992	376	340	135	97	165	50	127	57	host	yibN	1.4104032026843982	0	1
gene-b0155	524	241	381	415	125	111	86	32	85	11	266	20	host	clcA	0.8600483534347995	0	1
gene-b1110	211	12	127	41	57	23	34	4	66	5	116	8	host	ycfJ	1.032442805031425	0	1
gene-b4755	195	5	20	2	15	3	18	0	22	0	38	0	host	yqhI	1.9642285764538023	0	1
gene-b0698	62	5	90	6	83	4	63	0	79	0	274	0	host	kdpA	1.3486760304621905	0	1
gene-b0849	145	408	92	14	42	7	28	4	17	2	35	2	host	grxA	1.6712754975897053	0	1
gene-b1246	7635	5788	11111	8295	1457	3890	372	647	449	297	253	274	host	oppD	1.1023095732035715	0	1
gene-b2941	471	96	284	34	95	13	37	13	34	5	56	15	host	yqgD	1.400715860188527	0	1
gene-b3904	102	12	132	5	102	2	105	3	112	3	315	4	host	rhaB	1.1851756243433826	0	1
gene-b1373	59	3	37	6	18	4	20	3	33	0	39	0	host	tfaR	1.0048579348340385	0	1
gene-b1402	250	43	222	60	64	25	53	9	82	5	140	3	host	insD2	0.9926155457931936	0	1
gene-b1270	248	92	225	129	51	40	28	16	31	8	79	9	host	btuR	0.983446079390265	0	1
gene-b1355	27	4	28	1	12	0	10	0	15	1	30	0	host	ydaG	1.060199715855461	0	1
gene-b3323	151	25	165	24	128	20	104	4	140	1	342	8	host	gspA	1.0445290021802323	0	1
gene-b4741	116	45	54	6	20	5	10	1	5	1	21	0	host	ymiC	1.3748455757182367	0	1
gene-b0298	149	21	105	15	38	3	28	2	30	1	82	4	host	insE1	1.1397431171091454	0	1
gene-b4072	42	8	74	25	3329	1	35	0	31	0	125	2	host	nrfC	2.9809036297163507	0	1
gene-b4107	100	9	71	9	35	8	33	1	33	0	121	0	host	yjdN	1.1252210667151552	0	1
gene-b0748	4728	1038	6316	1619	907	466	252	125	568	67	162	50	host	lysZ	1.4303025482924299	0	1
gene-b2763	4454	6281	9416	4994	1791	2130	696	418	758	217	460	189	host	cysI	1.0775498266557588	0	1
gene-b2815	29437	2264	11017	3869	8838	2812	5385	1713	4539	674	3186	652	host	metW	1.2290073593187856	0	1
gene-b2141	72	11	47	3	32	4	14	2	26	1	84	0	host	yohJ	1.1221913238933348	0	1
gene-b0936	59	9	56	5	45	2	42	2	37	0	112	2	host	ssuA	1.0632492212909457	0	1
gene-b4016	2211	1764	3432	4603	982	2138	459	482	379	235	540	231	host	aceK	0.9328302242039382	0	1
gene-b3786	1569	681	1841	1543	295	357	167	145	170	100	202	91	host	wecB	1.0569256336430262	0	1
gene-b3259	1414	332	1573	494	303	270	145	79	152	62	219	54	host	prmA	1.1639109368911167	0	1
gene-b3655	1066	422	871	291	253	44	187	40	232	21	425	30	host	yicH	0.9937743517951189	0	1
gene-b4177	11285	7728	12787	9342	1805	3617	482	1040	874	694	489	859	host	purA	1.054336452398498	0	1
gene-b1941	60	15	75	31	38	7	46	3	52	2	151	1	host	fliI	1.0250703118929148	0	1
gene-b1334	8355	1135	5877	1361	799	402	322	169	354	92	226	113	host	fnr	1.5917985037388982	0	1
gene-b3643	4723	552	2403	572	413	184	202	65	254	41	269	47	host	rph	1.640943411446977	0	1
gene-b0769	29	5	58	4	35	3	46	1	45	1	105	1	host	ybhH	1.1111070529915341	0	1
gene-b3386	2000	698	1396	714	215	191	133	55	140	32	198	46	host	rpe	1.2332944964206654	0	1
gene-b2673	167	166	85	75	39	19	20	6	31	2	63	4	host	nrdH	0.9891387324851189	0	1
gene-b0270	94	9	98	13	77	4	83	4	102	2	294	2	host	yagG	1.2326277928466856	0	1
gene-T4p144	4	1	3648	17	6025	64	14150	233	65318	7891	46100	6480	phage	5	1.6127838532684173	0	0
gene-b2739	89	8	101	11	59	6	45	0	62	0	134	1	host	ygbM	1.0283085258683482	0	1
gene-b3744	4419	5109	2369	2630	671	692	485	312	519	209	543	181	host	asnA	1.0911064391343543	0	1
gene-b0166	4011	2109	5025	2167	995	942	364	204	361	94	309	110	host	dapD	1.1284880119324185	0	1
gene-b3126	51	12	54	17	33	3	48	2	40	1	95	1	host	garL	0.9388852663631633	0	1
gene-b3660	632	82	458	108	135	29	99	12	109	4	196	10	host	yicL	1.1898751345680039	0	1
gene-b0168	5861	1392	5991	1383	1536	668	355	194	346	79	274	96	host	map	1.344292215970907	0	1
gene-b4336	295	59	218	61	93	15	89	8	77	2	199	0	host	yjiN	0.9833273073414541	0	1
gene-b4233	2795	1291	2567	1485	450	502	246	210	290	117	413	116	host	mpl	1.0428927760330167	0	1
gene-b0256	368	91	267	89	76	46	83	22	70	19	189	23	host	insI1	0.9278115875202346	0	1
gene-b0733	3349	1051	5229	1330	633	459	270	129	414	89	361	109	host	cydA	1.3518501918971173	0	1
gene-b0707	405	42	231	106	46	19	38	9	32	1	87	4	host	ybgA	1.3426634343867474	0	1
gene-b2496	1619	329	970	289	185	79	71	23	96	8	97	19	host	hda	1.4828393464483922	0	1
gene-b1873	41	4	58	10	41	6	55	3	42	1	95	1	host	torY	0.9743189241748441	0	1
gene-b0462	3741	3194	7860	4861	1351	2003	948	518	740	277	580	326	host	acrB	1.013050146611011	0	1
gene-T4p255	15	0	29640	1955	87685	4773	26942	3216	30895	2382	35144	2529	phage	asiA	1.314976625695926	0	0
gene-b1698	72	12	44	8	28	3	26	2	43	2	112	4	host	ydiR	1.0945400527296454	0	1
gene-b3627	376	118	507	110	89	64	60	11	101	24	133	16	host	waaO	1.0832776190369524	0	1
gene-b3628	327	127	598	123	148	51	79	20	129	17	234	16	host	waaB	1.0282603905330072	0	1
gene-b0087	823	467	978	860	179	241	134	81	166	57	237	59	host	mraY	0.9111972882528726	0	1
gene-b3984	65617	18606	105870	24843	28222	21558	5962	5550	7599	2656	2739	2659	host	rplA	1.2325117131264098	0	1
gene-b1000	899	234	1054	227	120	73	52	18	65	6	100	4	host	cbpA	1.4292392630722834	0	1
gene-b3956	7000	7733	9188	9805	1434	3718	655	694	740	410	855	410	host	ppc	1.0154075406623002	0	1
gene-b4002	98	18	98	34	35	18	42	9	41	9	140	5	host	zraP	0.9075065516747781	0	1
gene-b1538	672	619	586	608	210	228	110	57	148	41	283	39	host	dcp	0.795504247100187	0	1
gene-b3170	2346	905	4262	2381	694	33074	186	273	171	119	171	100	host	rimP	2.400043901190606	0	1
gene-b0001	19385	1056	1927	394	935	147	503	54	164	20	210	41	host	thrL	2.536005721201638	0	1
gene-T4p078	14	1	7270	219	72124	2124	78013	5567	44726	3645	29280	2355	phage	49	1.357033829037975	0	0
gene-b0779	1223	436	1525	745	255	251	160	74	203	40	276	49	host	uvrB	1.0586463358122864	0	1
gene-b0116	35366	11023	30724	13761	8021	8560	2651	1649	2572	849	1226	895	host	lpd	1.1498965488484916	0	1
gene-b3879	70	17	103	16	58	7	65	8	71	7	147	2	host	yihR	0.925825542288397	0	1
gene-b1550	1113	50	459	27	517	31	123	4	27	3	26	4	host	gnsB	1.6335700065111063	0	1
gene-b4502	231	29	145	42	43	21	19	4	26	2	45	4	host	yeiW	1.2837382547120737	0	1
gene-b0471	4705	942	4030	1549	812	799	219	207	235	77	153	124	host	ybaB	1.303376463525264	0	1
gene-b3574	779	112	380	118	155	32	134	13	109	11	291	6	host	plaR	1.185076947637944	0	1
gene-T4p031	42	3	2259	99	102647	3951	188661	17496	321504	41831	178880	27155	phage	56	1.3515993959970989	0	0
gene-b3263	70	8	26	6	13	2	17	4	12	2	24	0	host	yhdU	1.1991056843931838	0	1
gene-b4263	320	151	279	190	181	90	142	21	155	13	351	18	host	yjgR	0.6878782203561302	0	1
gene-b3198	1519	353	1461	463	192	150	111	58	123	21	150	28	host	kdsC	1.3195401859394986	0	1
gene-b2151	130	19	119	41	56	11	37	4	52	0	112	2	host	galS	0.9333237433184889	0	1
gene-b1822	1056	141	715	251	138	101	65	32	85	12	73	24	host	rlmA	1.381033774967503	0	1
gene-b2791	597	168	704	272	103	64	62	19	64	10	122	12	host	truC	1.2112547296792122	0	1
gene-b3430	1184	827	1878	1721	319	668	182	127	180	58	349	61	host	glgC	0.981164040546169	0	1
gene-b1930	24	7	24	9	16	8	9	2	21	2	35	4	host	yedF	0.7493422652466196	0	1
gene-b3883	65	27	88	19	64	8	72	1	88	1	238	4	host	yihV	1.1341638206257776	0	1
gene-b4221	2192	1027	2136	1331	424	428	328	119	381	55	801	79	host	tamB	0.9322514231658723	0	1
gene-b4767	73	10	29	3	6	3	10	3	5	0	11	0	host	ytiB	1.5403080924308108	0	1
gene-b4440	578	109	736	191	381	95	268	36	245	34	228	21	host	ryfA	0.8820387439470692	0	1
gene-b3646	246	27	144	48	74	13	74	9	101	1	284	2	host	yicG	1.0661924762182893	0	1
gene-b2416	15292	7094	22193	7498	3517	3837	793	814	1046	513	494	620	host	ptsI	1.2458580747172128	0	1
gene-b1037	158	74	203	81	66	31	44	11	50	5	89	3	host	csgG	0.8573544453504476	0	1
gene-b2822	1442	410	1724	817	304	2318	227	67	235	33	418	42	host	recC	1.078298518143875	0	1
gene-b2063	553	139	469	246	106	69	103	30	89	13	250	12	host	yegH	0.9767890547276626	0	1
gene-b2701	248	139	135	143	70	44	70	20	86	18	168	16	host	mltB	0.710293507909918	0	1
gene-b1689	10	1	20	3	15	1	11	0	14	0	50	0	host	ydiL	1.3148018862170836	0	1
gene-b1001	41	2	63	1	34	5	35	1	43	2	82	0	host	yccE	1.044595828192355	0	1
gene-b3472	5548	937	3806	984	714	338	270	146	398	69	277	79	host	dcrB	1.4610982745907937	0	1
gene-b1529	461	83	319	82	60	28	31	9	44	3	96	8	host	marC	1.3265458243762975	0	1
gene-b3791	1045	669	1100	989	211	282	182	130	170	102	299	86	host	wecE	0.8648609790669933	0	1
gene-b1045	198	64	100	111	44	49	39	18	37	4	81	6	host	ymdB	0.8351946968513473	0	1
gene-b1268	436	115	346	180	101	59	97	19	108	8	266	7	host	yciQ	0.9081109081260835	0	1
gene-b0571	229	53	156	62	64	13	52	8	57	4	151	6	host	cusR	0.9557459350672965	0	1
gene-b2761	200	31	194	42	128	15	119	6	164	5	470	1	host	cas3	1.1307262056157166	0	1
gene-b3722	2315	77	688	100	342	57	261	28	254	16	668	22	host	bglF	1.5399799226473114	0	1
gene-b2770	44	7	58	18	32	12	53	2	46	0	137	2	host	ygcR	1.0815488841031546	0	1
gene-b2142	97	17	67	12	31	7	39	1	26	2	85	1	host	yohK	1.002620953898745	0	1
gene-T4p216	11	0	6984	132	53486	1961	24574	2118	5084	402	5324	247	phage	31.2	1.8066044164437918	0	0
gene-b0900	109	33	86	18	41	4	46	6	55	4	95	2	host	ycaN	0.8742322752886332	0	1
gene-T4p160	3	0	1961	0	3826	3	4532	28	45662	2006	37201	2395	phage	14	1.8519912778787309	0	0
gene-T4p108	8	0	337	1	34204	1309	9691	1061	6576	433	4595	411	phage	tk.2	1.9101825910124086	0	0
gene-b1498	74	7	83	11	54	2	47	3	57	1	131	2	host	ydeN	1.0254587471258314	0	1
gene-b2487	194	20	153	22	94	14	81	3	99	2	220	4	host	hyfG	0.9922657502374008	0	1
gene-b1800	117	32	94	15	61	4	49	2	56	0	164	2	host	dmlA	1.0125779846694083	0	1
gene-b4713	161	5	53	10	38	2	25	3	23	1	30	2	host	agrB	1.4551175637607476	0	1
gene-b3792	558	373	663	685	197	258	181	116	189	79	382	80	host	wzxE	0.6682614874938507	0	1
gene-b3117	47	2	75	4	37	1	46	2	100	1	156	3	host	tdcB	1.2001308479641788	0	1
gene-b2474	888	292	787	585	215	122	153	31	170	26	307	23	host	tmcA	0.9459326748007224	0	1
gene-T4p153	7	1	6426	11	10506	20	17555	629	364416	27480	249809	44870	phage	8	1.8898003346492227	0	0
gene-b0005	228	71	233	136	152	76	82	21	50	5	69	5	host	yaaX	0.7957062796514089	0	1
gene-b2904	2051	2929	2561	3148	517	1073	146	196	158	99	90	112	host	gcvH	1.0767878743579085	0	1
gene-b0631	655	239	618	211	126	89	73	31	85	16	120	28	host	ybeD	1.0986595384609317	0	1
gene-b2276	9977	1633	6643	2479	1365	1080	527	290	680	194	458	217	host	nuoN	1.3714238992409058	0	1
gene-T4p029	28	0	21872	8	58042	150	156614	5994	231630	14417	156952	11467	phage	soc	1.405022765648112	0	0
gene-b1886	106	28	82	26	58	14	60	6	75	0	158	3	host	tar	0.8996377712240935	0	1
gene-b1309	53	5	67	3	41	2	49	1	53	1	146	1	host	ycjM	1.1811982126944482	0	1
gene-b2248	40	5	35	6	39	4	36	2	42	1	88	0	host	yfaX	1.0287301214643139	0	1
gene-b2134	1045	269	706	289	251	107	200	39	123	19	153	26	host	pbpG	1.0916209433291832	0	1
gene-b4443	89529	1175	12106	1113	14515	860	11564	508	3489	280	3014	270	host	gcvB	2.0839912760445825	0	1
gene-b0952	766	162	840	163	137	90	88	17	99	15	125	15	host	pqiC	1.2896035238496186	0	1
gene-b1646	260	79	278	124	64	53	36	12	26	3	38	7	host	sodC	1.1008534798085818	0	1
gene-b0591	1360	211	1646	453	283	151	176	45	147	19	234	15	host	entS	1.2969151851565768	0	1
gene-b2373	110	19	135	7	72	8	66	3	59	2	144	4	host	oxc	0.9792329043386657	0	1
gene-b1238	714	150	658	146	139	62	36	31	45	5	40	18	host	tdk	1.3849573752536255	0	1
gene-b2516	6110	889	3959	1471	556	475	314	176	310	109	255	117	host	rodZ	1.4619594392430795	0	1
gene-b0101	427	96	410	127	70	41	31	24	32	10	36	9	host	yacG	1.299830297758717	0	1
gene-b2114	4590	1584	6502	2092	810	811	356	239	492	115	402	114	host	metG	1.281013940469979	0	1
gene-b1135	390	36	180	77	37	26	28	2	25	6	88	5	host	rluE	1.4167673166859933	0	1
gene-b1259	14	5	41	3	11	6	8	0	13	2	24	0	host	yciG	1.06933076591697	0	1
gene-b4674	0	0	1	0	2	0	1	0	3	0	1	0	host	ynbG	1.4142135623730951	0	1
gene-b1460	42	7	59	2	40	3	39	1	57	3	112	0	host	ydcC	1.0874572785667607	0	1
gene-b2608	5433	10427	12912	16365	4733	13106	896	3322	1044	1451	312	1327	host	rimM	0.9212918670203861	0	1
gene-b3047	50	5	104	8	34	4	33	2	38	0	87	0	host	yqiH	1.1060182693268763	0	1
gene-b0487	710	133	447	191	87	46	96	26	95	13	104	16	host	cueR	1.217507881898978	0	1
gene-b2747	830	319	782	513	143	162	75	43	89	22	96	29	host	ispD	1.079825807029732	0	1
gene-b1105	1920	604	2028	687	317	214	108	74	159	30	160	38	host	lpoB	1.2820670856256002	0	1
gene-b4087	93	14	108	5	87	2	88	3	85	1	221	2	host	alsA	1.0929669161702396	0	1
gene-b0563	13	5	12	1	11	1	8	0	10	1	23	1	host	tfaX	0.9357395134293353	0	1
gene-b2023	213	604	354	993	132	712	61	141	59	60	90	70	host	hisH	1.0295064713927584	0	1
gene-b2760	64	17	89	23	69	4	70	2	79	1	198	4	host	casA	1.0592931497499547	0	1
gene-b3863	2065	1944	2483	1945	495	632	387	235	2411	149	694	220	host	polA	0.7880486043663786	0	1
gene-b4388	2166	410	916	557	1271	166	90	41	109	21	206	33	host	serB	1.2587994079747493	0	1
gene-b1748	3030	1654	4351	1728	751	659	298	142	327	86	246	67	host	astC	1.1698769035652392	0	1
gene-b4052	3008	576	2361	1154	310	321	161	76	201	45	241	54	host	dnaB	1.3248582388200552	0	1
gene-b0983	88	24	84	22	41	4	38	3	32	2	113	3	host	gfcE	0.9542200033450924	0	1
gene-T4p173	8	3	13462	2	19892	8	26464	52	372310	28199	312724	37954	phage	gene-T4p173_gene_21	1.8375330341383205	0	0
gene-b2758	124	21	114	12	58	10	57	5	62	1	143	4	host	casC	0.9637405574147824	0	1
gene-b0303	11	4	24	2	9	0	8	0	11	1	28	0	host	rclB	1.0995815341244242	0	1
gene-b2225	129	8	81	11	60	6	34	2	42	1	151	3	host	yfaP	1.1273506204759915	0	1
gene-b2024	264	752	471	1270	165	916	78	147	85	80	124	66	host	hisA	1.0433711785179016	0	1
gene-b3010	144	44	109	22	53	9	68	7	51	3	116	2	host	yqhC	0.8860946328268079	0	1
gene-b1496	73	7	75	9	35	4	40	0	52	2	105	1	host	yddA	1.0215944479840393	0	1
gene-b1612	2620	1118	2598	1153	544	492	190	135	227	86	255	86	host	fumA	1.1168974295075964	0	1
gene-b2562	430	41	226	69	73	25	30	8	26	2	61	3	host	yfhL	1.4428523588811448	0	1
gene-b2445	39	7	22	3	24	0	16	4	21	0	57	0	host	yffN	1.0613923558166984	0	1
gene-b3050	97	11	97	6	52	5	45	1	51	1	100	0	host	yqiJ	1.0038423850264417	0	1
gene-b0469	3083	738	2426	937	400	347	120	103	173	80	151	80	host	apt	1.3280109509542362	0	1
gene-T4p066	10	0	18322	438	76141	4275	10238	885	8992	849	5978	541	phage	55.1	1.9410553915729294	0	0
gene-b3405	1528	581	1731	464	290	205	149	70	226	42	216	51	host	ompR	1.178629326028062	0	1
gene-b3843	10449	1021	3173	1661	561	451	19980	202	355	141	417	137	host	ubiD	1.7957636306590181	0	1
gene-b2493	609	155	479	182	116	56	91	18	107	8	232	12	host	yfgO	1.0513676310445497	0	1
gene-b1741	183	27	115	40	52	17	35	5	39	5	89	1	host	cho	1.018388327367591	0	1
gene-b2019	512	1080	661	1735	185	844	91	177	114	84	136	119	host	hisG	1.0405678823115838	0	1
gene-b3996	418	261	391	378	99	142	97	58	98	38	251	38	host	nudC	0.7286909786919264	0	1
gene-b1215	3472	1073	4839	1145	520	377	180	125	305	74	156	80	host	kdsA	1.4257711307700511	0	1
gene-b4476	166	30	190	68	110	29	97	12	102	7	274	14	host	gntU	0.8732308244389884	0	1
gene-T4p119	91	6	71039	3768	187126	16069	358716	49419	384329	50704	386534	71524	phage	vs.8	1.1363513012083712	0	0
gene-b2749	107	82	97	162	48	65	29	8	33	1	58	3	host	ygbE	0.8013882309895443	0	1
gene-b3079	55	2	65	5	76	5	78	5	78	0	227	0	host	ygjJ	1.2627530600844603	0	1
gene-b1679	84	21	118	58	40	37	28	4	24	0	34	0	host	sufE	0.9004365792010368	0	1
gene-b2302	146	28	136	34	29	11	23	6	45	2	80	4	host	yfcG	1.047555442372522	0	1
gene-T4p154	2	1	4233	5	7078	6	20381	244	68992	8253	44200	5156	phage	9	1.5750367587894687	0	0
gene-b4758	46	14	46	20	19	7	24	3	16	1	61	4	host	pspH	0.8540108702079021	0	1
gene-b0995	206	35	114	17	42	10	43	2	39	2	101	2	host	torR	1.145353743008446	0	1
gene-b4698	367	74	297	107	197	99	50	66	86	30	54	20	host	mgrR	0.8711517782195082	0	1
gene-b3576	22	2	32	2	25	1	26	0	39	1	68	2	host	yiaL	1.1061062672185549	0	1
