Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-EST35_0439	0.0	0.0	0.0	0.0	18.18771158971404	116.46432654762148	3.5049215956658446	88.22273835359601	730.8797642240006	546.780272715911	37.03162896469054	157.88818756856355	427.3851874072334	phage	gene-EST35_0439	1.4348171445603348	0	0	0
gene-EST35_0352	0.0	0.0	0.0	0.0	6.752863214002737	88.05117445468206	10.819540577924998	635.8599183319924	1939.4147499125083	349.44603895377776	577.5484481770686	1094.6740786905357	2416.9907736075334	phage	gene-EST35_0352	1.41168503840718	0	0	0
gene-EST35_0314	0.0	0.0	0.0	0.0	606.4071166174458	800.7477394525791	78.17499037289471	3287.5000410126368	4940.838700675539	1666.515011653683	13028.01699712234	13342.267748168211	11578.702839105224	phage	gene-EST35_0314	1.3350817680618288	0	0	0
gene-EST35_0255	0.0	0.0	0.0	0.0	10.174313909097457	208.5111005153732	28.03937276532676	6210.37040061508	6883.617219753291	3653.0129648591583	15815.338948786706	16783.527354876936	13952.61672567506	phage	gene-EST35_0255	1.2879017900793666	0	0	0
gene-EST35_0029	0.0	0.0	0.0	0.0	321.7064035150904	625.0893460446673	34.13488858387605	701.0426688180377	914.945212946098	1028.3306181604505	91.12943569068864	174.93959117242326	424.1316460901869	phage	gene-EST35_0029	1.0789566884090525	0	0	0
gene-EST35_0237	0.0	0.0	0.0	0.0	27.37160556075776	214.1345368671008	21.486693260386264	2439.395171153936	4646.307072566861	1733.2523532107375	2622.8540764048166	4931.630379717837	4828.515597802428	phage	gene-EST35_0237	1.1837467220861886	0	0	0
gene-EST35_0046	0.0	0.0	0.0	0.0	968.3605848879924	2093.3981745141723	1072.5060082737484	1738.8628818139762	1416.685021633745	1827.671302559425	840.5257278889546	542.7813208251525	1022.913390079432	phage	gene-EST35_0046	0.8082831111088821	0	0	0
gene-EST35_0432	0.0	0.0	0.0	0.0	532.1256212634156	1303.3053670964453	177.3795103197845	673.6279997098128	983.0279008506164	1322.276403868628	162.3593127562233	236.5068728871228	529.6765264151766	phage	gene-EST35_0432	1.0278631335156894	0	0	0
gene-EST35_0413	0.0	0.0	0.0	0.0	618.0220413455305	473.1085793808715	44.497265475409854	1433.364308506896	1406.8628156712357	1012.982399978951	1109.8286951108234	1574.4563205518095	1159.4319837427047	phage	gene-EST35_0413	0.8870062842718561	0	0	0
gene-EST35_0135	0.0	0.0	0.0	0.0	0.8103435856803284	3.5516440116174275	0.9143273727823942	1.4582270802247277	2.5564645655846854	2.1926025973570367	8.500142591539287	60.00532107923149	0.5205666107274463	phage	gene-EST35_0135	2.534217129254647	0	0	0
gene-EST35_0438	0.0	0.0	0.0	0.0	153.06489951739536	233.2246234295444	5.028800550303168	550.4078114308234	956.252298295282	822.088936346554	172.96801785109014	185.0923353029657	528.2449682356761	phage	gene-EST35_0438	1.1459542127229818	0	0	0
gene-EST35_0015	0.0	0.0	0.0	0.0	1.2605344666138445	180.24593358958444	11.276704264316196	6.999489985078691	182.04718722295155	145.2599220749037	1.713207033953655	74.84394711617811	113.61366279126516	phage	gene-EST35_0015	1.28991512215787	0	0	0
gene-EST35_0119	0.0	0.0	0.0	0.0	0.0900381761867031	5.179480850275415	0.9143273727823942	29.602009728561967	104.27684412253322	71.3966220764385	15.616541040269851	43.734897793105816	88.366182170984	phage	gene-EST35_0119	1.305628531676465	0	0	0
gene-EST35_0089	0.0	0.0	0.0	0.0	1122.3258661672548	6452.449258105961	4775.989031728836	1161.404958044984	1266.7954676305164	1280.3428791941749	772.4586945784114	753.5158432270523	634.7008401294389	phage	gene-EST35_0089	1.346932004093539	0	0	0
gene-EST35_0372	0.0	0.0	0.0	0.0	310.36159331556576	1206.5230677798702	157.41669601403552	402.03320601795735	1520.4236626898394	1271.2983934800768	223.309947618036	560.8740315193243	1418.674155884973	phage	gene-EST35_0372	1.0446892299640105	0	0	0
gene-EST35_0330	0.0	0.0	0.0	0.0	17.64748253259382	25.897404251377075	1.5238789546373237	673.2634429397566	359.92330068100176	338.48302596699256	791.9628977341914	424.9834562336027	513.6691031353076	phage	gene-EST35_0330	1.1501938966523095	0	0	0
gene-EST35_0131	0.0	0.0	0.0	0.0	462.8862637758409	2139.7175318323493	92.49945254648554	27141.98064422285	19930.19775329821	7557.764115427371	37328.07967414275	11853.0684456357	16682.077607371742	phage	gene-EST35_0131	1.2557088479940837	0	0	0
gene-EST35_0379	0.0	0.0	0.0	0.0	774.5984297342072	353.0926088216326	3.0477579092746474	3334.9653324739515	2758.4252662658755	2680.730750593647	796.5753782102205	522.6059959503567	1309.3551676322093	phage	gene-EST35_0379	1.192394228624288	0	0	0
gene-EST35_0195	0.0	0.0	0.0	0.0	99.49218468630698	33.59263294321484	17.52460797832922	142.10422896789967	149.35135093678952	87.29299090727703	173.56105105515104	571.4172658087338	358.67039479121047	phage	gene-EST35_0195	1.2904689655929964	0	0	0
gene-EST35_0442	0.0	0.0	0.0	0.0	28.00187279406468	76.9522869183776	8.838497936896477	436.8119218813171	1032.0043798965546	875.6706623194666	205.32127376152263	168.04093169910598	476.0581655102496	phage	gene-EST35_0442	1.3282672742045	0	0	0
gene-EST35_0281	0.0	0.0	0.0	0.0	1375.1530648995174	1136.5260837175767	43.88771389355493	2895.747335910264	2387.7379042560965	3463.763953174778	3363.0913002292536	2872.5757720120605	5480.9157026966	phage	gene-EST35_0281	0.96694113170124	0	0	0
gene-EST35_0078	0.0	0.0	0.0	0.0	6025.714903118922	10630.218511938112	5025.143240812038	2622.840137846206	1310.1208144788466	2992.902545392355	851.6615736096534	500.3480568949368	479.8322734380236	phage	gene-EST35_0078	1.3086257156862269	0	0	0
gene-EST35_0348	0.0	0.0	0.0	0.0	16.116833537419865	324.97542706299464	42.211447043453866	415.3030724480024	842.6914512766782	102.23009610177184	7525.261896641429	7769.452527590733	3908.5442549943486	phage	gene-EST35_0348	1.7171548546195758	0	0	0
gene-EST35_0294	0.0	0.0	0.0	0.0	18.63790247064756	334.7424480949426	57.755012380754565	56.06883123464077	101.72037955694854	69.34105714141629	2137.4234525918714	2931.1492958421127	476.8390154263408	phage	gene-EST35_0294	1.8965872781520536	0	0	0
gene-EST35_0407	0.0	0.0	0.0	0.0	704.1885759562053	466.3012616919381	71.77469876341794	1108.7629604488716	617.0498156721773	506.21712466480585	356.8083111099631	293.7787628542852	320.14846559737947	phage	gene-EST35_0407	0.9532477715922631	0	0	0
gene-EST35_0143	0.0	0.0	0.0	0.0	10.444428437657566	222.5696913946921	14.78162585998204	132.84448700847267	193.6185531513875	87.01891558260739	988.45456601303	2424.1629062464367	437.4060946637367	phage	gene-EST35_0143	1.889960023994884	0	0	0
gene-EST35_0350	0.0	0.0	0.0	0.0	13.41568825181877	68.36914722363548	3.962085282057042	1919.4643056998088	3468.4496616653696	263.7974999945185	2009.525958249408	2425.855030268194	5002.254704132713	phage	gene-EST35_0350	1.365309542962588	0	0	0
gene-EST35_0008	0.0	0.0	0.0	0.0	56.18382194050277	112.17275670025042	5.028800550303168	259.6373316340127	151.50416320254504	160.05998960706367	101.86992594201348	48.55094308579902	98.38708942748735	phage	gene-EST35_0008	1.015315971988636	0	0	0
gene-EST35_0002	0.0	0.0	0.0	0.0	55.46351653100914	619.6138948600903	106.3667510336852	145.1665058363716	391.2736293010666	490.59483115863696	147.26991234178533	347.53624139164447	482.9556731023883	phage	gene-EST35_0002	0.9954264311761292	0	0	0
gene-EST35_0032	0.0	0.0	0.0	0.0	40.33710293164302	267.55718220851287	8.533722145969012	90.84754709800052	690.3799834744748	622.288024662394	42.43482037946745	118.31851813670592	296.2024015039169	phage	gene-EST35_0032	1.3702265509093938	0	0	0
gene-EST35_0375	0.0	0.0	0.0	0.0	44.02866815529784	373.5145618884328	59.88844291724682	112.6480419473602	494.0704149908929	302.0310077859318	128.0292794989212	322.8051979967334	613.0973257842498	phage	gene-EST35_0375	1.06907017285397	0	0	0
gene-EST35_0232	0.0	0.0	0.0	0.0	7.113015918749549	16.57433872088133	3.0477579092746474	438.78052843962047	1160.365811242228	151.56365454230516	1287.8045489073163	1253.6035733494111	1973.337879615067	phage	gene-EST35_0232	1.3609430004580003	0	0	0
gene-EST35_0134	0.0	0.0	0.0	0.0	7.383130447309659	96.63431414942416	17.37222008286549	18.811129334898983	34.310445485478674	26.8593818176237	61.14831259649968	208.00109128983064	18.219831375460625	phage	gene-EST35_0134	1.4921033375625408	0	0	0
gene-EST35_0234	0.0	0.0	0.0	0.0	65.09760138298638	244.76746646730103	19.35326272389401	1166.4358414717594	1139.3758916511115	446.0575908998222	1084.7236228055797	1515.882796721757	1216.6943109227238	phage	gene-EST35_0234	1.0732498633505558	0	0	0
gene-EST35_0149	0.0	0.0	0.0	0.0	8.913779442483612	6.067391853179772	4.419248968448239	15.238472988348402	11.571365928435943	16.444519480177775	169.40981862672487	779.2881937122754	20.30209781837041	phage	gene-EST35_0149	2.604370042740317	0	0	0
gene-EST35_0172	0.0	0.0	0.0	0.0	2.791183461787798	27.377255922884338	1.219103163709859	40.97618095431484	96.74200119238888	94.4189493486874	7.775324231020433	20.305488261084843	39.432920762604056	phage	gene-EST35_0172	1.3028965086540545	0	0	0
gene-EST35_0075	0.0	0.0	0.0	0.0	607.0373838507527	1378.3338468418633	744.5672572357963	693.1682425848242	773.532357239282	795.7777051782696	315.7572348733044	279.4607903624946	546.7250829165005	phage	gene-EST35_0075	0.8551583514102225	0	0	0
gene-EST35_0289	0.0	0.0	0.0	0.0	17.557444356407114	98.5581213223836	11.276704264316196	1258.3041475259172	1658.203647698193	414.6759662251496	4460.400405476569	4084.136571590123	3756.018238051207	phage	gene-EST35_0289	1.37454283581053	0	0	0
gene-EST35_0200	0.0	0.0	0.0	0.0	0.6302672333069221	1.035896170055083	1.219103163709859	2.1144292663258546	3.632870698462448	4.522242857048888	17.790996121826417	45.29685842857389	10.02090725650334	phage	gene-EST35_0200	1.839730867120964	0	0	0
gene-EST35_0120	0.0	0.0	0.0	0.0	0.0900381761867031	3.699629178768154	0.3047757909274647	56.870856128764366	99.567567291193	73.31514934912592	13.112623067568355	59.74499430665348	106.45587189376276	phage	gene-EST35_0120	1.2488747308844177	0	0	0
gene-EST35_0313	0.0	0.0	0.0	0.0	38.80645393646906	274.512485064597	36.268319120368304	1904.0800100034376	1956.7717988051625	396.3129194722844	5117.15173268488	5917.878357629631	5351.424758278148	phage	gene-EST35_0313	1.370041140021505	0	0	0
gene-EST35_0248	0.0	0.0	0.0	0.0	2047.73824101419	2110.120498402204	63.5457524083764	6004.979116365427	3369.2857466740056	3640.81661291136	7757.796805211523	4995.41043899945	3108.5635159589456	phage	gene-EST35_0248	0.9734233686752828	0	0	0
gene-EST35_0296	0.0	0.0	0.0	0.0	8.28351220917669	204.811471336605	18.286547455647884	68.31793870852847	98.76026269153468	49.744671427537774	588.4866161630804	941.0812828695092	188.965679694063	phage	gene-EST35_0296	1.6353175543896006	0	0	0
gene-EST35_0091	0.0	0.0	0.0	0.0	207.08780522941728	1627.2448979893848	1244.3995543568385	166.96700068573128	429.6205977848369	389.73511168021327	90.79997279954372	118.96933506815094	193.65077919061	phage	gene-EST35_0091	1.4269897668157667	0	0	0
gene-EST35_0014	0.0	0.0	0.0	0.0	9.99423755672405	99.0020768238358	9.60043741421514	27.852137232292293	76.55938620093085	42.89278831079703	11.531201190072675	48.420779699510014	74.1807420286611	phage	gene-EST35_0014	1.071799003287632	0	0	0
gene-EST35_0056	0.0	0.0	0.0	0.0	152.88482316502197	96.48632898227343	13.105359009880983	28.8728961884496	212.3211097101386	167.3229857108089	15.352970727353906	123.26472681568812	136.77887696863652	phage	gene-EST35_0056	1.0223311178684236	0	0	0
gene-EST35_0101	0.0	0.0	0.0	0.0	710.5812864654613	1211.7025486301457	1328.365284757355	101.4196934296298	127.957779045844	321.3533181751407	37.75644732520939	50.5033938801341	49.323686366425534	phage	gene-EST35_0101	1.498653485569296	0	0	0
gene-EST35_0098	0.0	0.0	0.0	0.0	7991.338327450839	11750.318242101956	14385.112555985408	551.1369249709358	1993.907810389445	2607.2785635821865	309.8269028326956	783.9740756186795	589.4115449961511	phage	gene-EST35_0098	1.5039220929200936	0	0	0
gene-EST35_0085	0.0	0.0	0.0	0.0	1.8908016999207664	1.3318665043565354	0.7619394773186619	0.8020248941236001	1.7491599659263637	1.6444519480177775	0.0	0.2603267725780108	0.5205666107274463	phage	gene-EST35_0085	1.025668696655346	0	0	0
gene-EST35_0055	0.0	0.0	0.0	0.0	0.7203054094936252	393.7885297880823	96.4615378285426	0.1458227080224727	892.6097856888845	833.6000999826784	0.0	464.5531256654603	555.3144319935034	phage	gene-EST35_0055	1.3056015403152483	0	0	0
gene-EST35_0062	0.0	0.0	0.0	0.0	1642.746524526399	4988.284014316677	2431.0440963329224	255.408473101361	578.0300933553584	922.4005051756384	81.97036731685948	373.3085918768675	450.1599766265592	phage	gene-EST35_0062	1.5228804753121186	0	0	0
gene-EST35_0165	0.0	0.0	0.1484493133180114	0.0	8.373550385363394	13.614635377866806	3.6573094911295767	52.86073165814637	19.24075962519	22.063063635905184	37.75644732520939	108.55626416503053	17.43898145936945	phage	gene-EST35_0165	1.3475037635097704	0	0	0
gene-EST35_0016	0.0	0.0	0.0	0.0	6.302672333069221	202.29572349504264	10.971928473388733	23.11289922156193	206.4008759793109	173.76375584054517	11.531201190072675	87.33963219992263	128.44981119699736	phage	gene-EST35_0016	1.222364772506813	0	0	0
gene-EST35_0400	0.0	0.0	0.0	0.0	13.68580278037888	45.72741664957438	5.4859642366943655	20.415179123146185	61.62425110725189	32.88903896035555	27.01595707388456	85.77767156445456	88.23604051830215	phage	gene-EST35_0400	1.050779006826727	0	0	0
gene-EST35_0443	0.0	0.0	0.0	0.0	3.6915652236548295	12.134783706359544	1.3714910591735914	152.23890717546155	275.42541925009743	168.4192870094874	60.22581650129386	50.24306710755609	166.06074882205536	phage	gene-EST35_0443	1.2838414811023346	0	0	0
gene-EST35_0204	0.0	0.0	0.0	0.0	2.971259814161204	12.578739207811722	3.0477579092746474	13.926068616146146	11.840467461655386	11.237088311454814	49.617111406427	92.15567749261584	17.699264764733172	phage	gene-EST35_0204	1.5315560339133063	0	0	0
gene-EST35_0277	0.0	0.0	0.0	0.0	29.352445436865228	82.57572327010519	4.114473177520774	1684.0335435975264	2875.888085516161	902.1189311500858	2841.8151138597395	4477.750651728075	5282.4496823567615	phage	gene-EST35_0277	1.2934371665090982	0	0	0
gene-EST35_0212	0.0	0.0	0.0	0.0	0.9003817618670316	14.058590879318984	1.5238789546373237	128.46980576779848	157.42439693337275	68.65586882974222	2408.9667674735256	3953.843021914829	1827.3189453060183	phage	gene-EST35_0212	1.8445948223251647	0	0	0
gene-EST35_0271	0.0	0.0	0.0	0.0	20.16855146582151	35.22046978187282	2.2858184319559856	351.28690362613685	237.4821030661564	148.41178830860443	551.3890946201609	327.3609165168486	373.246259891579	phage	gene-EST35_0271	1.1573935690078767	0	0	0
gene-EST35_0362	0.0	0.0	0.0	0.0	91.4787870056904	300.1139189816726	22.70579642409612	504.9840378818231	2064.5469628595483	635.3066025842014	1274.4283555268323	2814.522901727164	3453.048470607833	phage	gene-EST35_0362	1.328293298614283	0	0	0
gene-EST35_0207	0.0	0.0	0.0	0.0	93.09947417705106	508.4770343298951	76.49872352279365	2826.773195015634	5480.118173247298	727.1218363485273	15714.127948626983	37600.94821423644	28290.062318330387	phage	gene-EST35_0207	1.702144788244674	0	0	0
gene-EST35_0450	0.0	0.0	0.0	0.0	647.6446013109557	2125.8069261201813	291.67043191758376	793.4942657042855	1201.2692442915827	1329.1282869853687	169.1462483138089	354.95555441011777	667.7568199106317	phage	gene-EST35_0450	1.068020454042555	0	0	0
gene-EST35_0086	0.0	0.0	0.0	0.0	3414.60779370453	3161.7030961752644	2979.9452957932863	398.1689042553618	559.5966383298266	428.5167701209659	145.4249201513737	191.600504617416	128.3196695443155	phage	gene-EST35_0086	1.457121718461611	0	0	0
gene-EST35_0063	0.0	0.0	0.0	0.0	1553.608730101563	4095.637486063497	2630.519851494948	884.9251036343758	506.17998398576776	1180.853536339099	125.45946894799071	186.7844593247228	257.29004735204035	phage	gene-EST35_0063	1.362363258473465	0	0	0
gene-EST35_0082	0.0	0.0	0.0	0.0	80.04393862997911	256.75426500650985	229.8009463593084	85.37919554715779	227.525346337037	286.8198272667674	23.8531133188932	55.05911240024929	96.825389595305	phage	gene-EST35_0082	1.008410305066236	0	0	0
gene-EST35_0238	0.0	0.0	0.0	0.0	3.42145069509472	25.601433917075624	3.352533700202112	562.7298302587224	1252.5330863698862	424.9537909002607	862.4020638609783	1490.240609622823	1325.3625909120783	phage	gene-EST35_0238	1.2214983786017095	0	0	0
gene-EST35_0285	0.0	0.0	0.0	0.0	1344.5400849960383	1041.3716212396598	45.106817057264784	3086.483438003658	4969.22891243019	8041.095950482263	3247.318040280924	2629.17023965162	3089.30255136203	phage	gene-EST35_0285	1.1021218086870197	0	0	0
gene-EST35_0045	0.0	0.0	0.0	0.0	909.2055031333284	1658.321783091037	870.4396588888393	1434.3121561090418	969.7073749562542	1301.1726038690665	779.443307870684	467.93737370897446	818.851278674273	phage	gene-EST35_0045	0.7828137444864172	0	0	0
gene-EST35_0316	0.0	0.0	0.0	0.0	265.0723906936541	309.43698451216835	17.676995873792954	2892.6121476877806	5159.483696416334	3717.1465908318514	6819.684168965439	9824.992723866706	10663.416595793691	phage	gene-EST35_0316	1.2351185415475143	0	0	0
gene-EST35_0213	0.0	0.0	0.0	0.0	1.71072534754736	12.72672437496245	1.8286547455647884	128.54271712180972	193.0803500849486	98.53007921873184	3190.848100738682	5184.147349118508	2274.7459472262585	phage	gene-EST35_0213	1.8637965330511124	0	0	0
gene-EST35_0133	0.0	0.0	0.0	0.0	7.923359504429878	44.39555014521785	8.533722145969012	51.54832728594411	157.28984616676303	117.16720129626664	32.94628911449336	140.57645719212584	122.46329517363174	phage	gene-EST35_0133	1.0975842370767088	0	0	0
gene-EST35_0322	0.0	0.0	0.0	0.0	2398.887128142332	2205.5709312144227	126.02478954850667	7494.77681287702	5392.66017495098	3668.087107715988	8142.214106599432	5677.987236698994	7446.05465819271	phage	gene-EST35_0322	0.9436801196399414	0	0	0
gene-EST35_0367	0.0	0.0	0.0	0.0	630.9875387164158	764.1954031663498	87.01348830979119	1458.6645483487948	1070.755000680154	907.6004376434784	582.1609286530977	534.3207007163672	1039.4413799700285	phage	gene-EST35_0367	0.8740836651567532	0	0	0
gene-EST35_0025	0.0	0.0	0.0	0.0	32.413743427213134	143.6935973033551	40.07801650696161	78.08806014603415	156.4825415671047	140.87471688018962	30.508263720020853	54.14796869622625	112.18210461176469	phage	gene-EST35_0025	0.9411716848036312	0	0	0
gene-EST35_0225	0.0	0.0	0.0	0.0	1.2605344666138445	21.013893735403112	2.59059422288345	43.01769886662946	152.04236626898393	20.966762337226665	600.281387666069	1129.1673760571218	792.4325231798551	phage	gene-EST35_0225	1.70258269633741	0	0	0
gene-EST35_0074	0.0	0.0	0.0	0.0	1345.8906576388388	1843.895182698048	1023.741881725354	1192.9755743318494	952.3503260636004	1178.3868584170723	427.8405104408108	306.01412116545174	605.1586849706563	phage	gene-EST35_0074	0.8674554713039014	0	0	0
gene-EST35_0360	0.0	0.0	0.0	0.0	366.54541525606857	766.4151806736107	47.69741128014823	314.46666985046244	552.734549232731	498.6800532363911	169.54160378318284	298.98529830584545	610.2342094252489	phage	gene-EST35_0360	0.9205101888103984	0	0	0
gene-EST35_0021	0.0	0.0	0.0	0.0	97.42130663401282	158.4921140184277	9.905213205142603	562.00071671861	368.39999897741416	249.68262077403256	151.48703734844048	128.4712622672483	232.95355830053225	phage	gene-EST35_0021	1.084571904694168	0	0	0
gene-EST35_0335	0.0	0.0	0.0	0.0	9159.403587120938	3704.068733782676	207.3999257261397	13979.075170512317	24753.573634723463	35960.73816159042	5140.148242486796	4541.921201168555	8536.511566014027	phage	gene-EST35_0335	1.2976268553409611	0	0	0
gene-EST35_0223	0.0	0.0	0.1484493133180114	0.0	3.781603399841533	55.05048218007013	11.886255846171125	721.2391138791502	1269.3519321961012	89.21151817996443	3375.808567827448	4051.72588840416	3799.225266741585	phage	gene-EST35_0223	1.4915096284246565	0	0	0
gene-EST35_0184	0.0	0.0	0.0	0.0	38.08614852697544	107.28924618427646	5.4859642366943655	2819.992439092589	1549.890280577368	1038.3343675108918	1723.7498464702926	849.7065856946273	1541.3977343639683	phage	gene-EST35_0184	1.1970845048832044	0	0	0
gene-EST35_0299	0.0	0.0	0.0	0.0	4.591946985521861	3.107688510165249	1.3714910591735914	13.342777784056256	19.778962691628884	14.25191688282074	25.36864261815989	48.29061631322101	25.50776392564487	phage	gene-EST35_0299	1.1742683699789835	0	0	0
gene-EST35_0246	0.0	0.0	0.0	0.0	0.6302672333069221	2.5157478415623444	0.1523878954637323	29.383275666528256	92.03272436104868	13.15561558414222	755.4584093953328	1192.2966184072895	408.2543644629998	phage	gene-EST35_0246	1.8795189207727871	0	0	0
gene-EST35_0423	0.0	0.0	0.0	0.0	696.3552546279623	181.1338445924888	5.028800550303168	2170.4251862064843	1301.644116182434	1150.1570999761009	861.7431380786884	483.1664899047881	691.5727423514124	phage	gene-EST35_0423	1.1033237479498443	0	0	0
gene-EST35_0283	0.0	0.0	0.0	0.0	984.7475329539724	1133.12242487311	29.868027510891544	3416.6260489665365	2946.392687219655	2984.954360976936	2509.6506270074174	2277.0782797398606	3031.910082529329	phage	gene-EST35_0283	0.9049386646394276	0	0	0
gene-EST35_0058	0.0	0.0	0.0	0.0	84.45580926312756	497.9700874621935	53.792927098697525	17.936193086764145	852.917309539017	1279.7947285448354	2.635703129159469	275.03523522866845	548.026499443319	phage	gene-EST35_0058	1.4099694529404907	0	0	0
gene-EST35_0371	0.0	0.0	0.0	0.0	23271.357055391483	10257.739846219734	2181.737499354256	27085.109788094087	29990.827674240216	40560.13322253381	11939.47160477948	5585.050578888644	12902.37358853244	phage	gene-EST35_0371	1.0341888635489824	0	0	0
gene-EST35_0039	0.0	0.0	0.0	0.0	16.026795361233162	163.96756520300457	40.83995598428027	31.71643899488782	199.94243918204435	221.86397532006515	25.302750039930903	56.88139980829536	106.19558858839903	phage	gene-EST35_0039	1.159040194965439	0	0	0
gene-EST35_0446	0.0	0.0	0.0	0.0	2.881221637974501	7.69522869183776	0.4571636863911971	13.415689138067492	16.684295059605315	9.318561038767406	1.6473144557246682	6.247842541872259	11.71274874136754	phage	gene-EST35_0446	1.047481243242802	0	0	0
gene-EST35_0343	0.0	0.0	0.0	0.0	31.87351437009292	83.01967877155737	10.209988996070068	225.58772931076533	503.7580701867928	116.89312597159704	9371.769616352323	6014.199263483495	3100.1043085346246	phage	gene-EST35_0343	1.8971373841260104	0	0	0
gene-EST35_0130	0.0	0.0	0.0	0.0	0.6302672333069221	4.439555014521784	0.9143273727823942	1.7498724962696728	1.883710732536084	1.9185272726874072	29.124519577212133	132.89681740107451	1.5616998321823388	phage	gene-EST35_0130	2.6193118883236486	0	0	0
gene-EST35_0286	0.0	0.0	0.0	0.0	16.927177123100194	71.9207912352529	7.009843191331689	349.90158789992336	752.4078868815559	263.66046233218367	1044.3973649294396	1565.995700443024	1462.6620344914422	phage	gene-EST35_0286	1.317346184340329	0	0	0
gene-EST35_0159	0.0	0.0	0.0	0.0	19.08809335158107	33.00069227461193	8.533722145969012	514.6812479653175	583.1430224865278	316.1458870064177	248.08555703213503	949.6720663645834	290.3460271332332	phage	gene-EST35_0159	1.2641131094858808	0	0	0
gene-EST35_0153	0.0	0.0	0.0	0.0	155.04573939350283	35.0724846147221	20.7247537830676	145.02068312834913	12.244119761484546	15.074142856829628	249.7987640660887	1096.4963660985816	23.815922440780668	phage	gene-EST35_0153	2.133073699220695	0	0	0
gene-EST35_0395	0.3077693920877413	0.0	0.2968986266360228	0.0	799.7190808902974	413.4705570191289	222.02916369065807	1007.3432670192416	286.1894805788751	307.9236272663289	817.7268958217253	472.8835823879567	426.4741958384604	phage	gene-EST35_0395	0.8930313490868946	0	0	0
gene-EST35_0308	0.0	0.0	0.0	0.0	25.84095656558381	26.93330042143216	3.962085282057042	36.674411067651896	184.60365178853624	131.14504285441777	100.7497521121207	490.0651493781054	427.775612365279	phage	gene-EST35_0308	1.4518659103681373	0	0	0
gene-EST35_0422	0.0	0.0	0.0	0.0	534.6466901966434	457.2741664957438	5.4859642366943655	1170.5917886503998	2348.718181939277	2210.280455798228	304.7531743090636	533.4095570123442	1073.538492972676	phage	gene-EST35_0422	1.1846616413216868	0	0	0
gene-EST35_0128	0.0	0.0	0.0	0.0	55.37347835482244	119.27604472348528	28.648924347181683	136.19840929298954	118.94287768299274	109.49309220551704	185.6193928710556	512.3230884335253	93.96227323630406	phage	gene-EST35_0128	1.2613676067392523	0	0	0
gene-EST35_0323	0.0	0.0	0.0	0.0	525.3727580494129	499.00598363224856	23.31534800595105	1937.6192328486063	1761.9422887542871	1119.0495506260977	2306.2402380145354	2083.525324328109	2838.910011602128	phage	gene-EST35_0323	0.9990355552959888	0	0	0
gene-EST35_0208	0.0	0.0	0.0	0.0	2.6111071094143914	22.49374540691037	6.400291609476759	51.32959322391041	514.1184792157412	44.40020259647999	1529.300848116553	6120.93324024048	4542.334103555015	phage	gene-EST35_0208	1.9471515975642903	0	0	0
gene-EST35_0233	0.0	0.0	0.0	0.0	33.49420154145358	22.937700908362554	10.514764786997532	345.30817259721545	958.0014582612084	117.03016363393183	2087.4768782942992	1501.6949876162555	1847.2306181663432	phage	gene-EST35_0233	1.4156390336467035	0	0	0
gene-EST35_0081	0.0	0.0	0.0	0.0	2216.919974069005	2602.31916434552	1143.0616038734563	508.33796016634	735.99269335517	1075.0604610166222	533.7298836547925	386.45509389205705	469.8113661815202	phage	gene-EST35_0081	1.08101832934626	0	0	0
gene-EST35_0264	0.0	0.0	0.0	0.0	60.59569257365123	81.5398271000501	8.838497936896477	2779.891194386409	2289.246743097781	747.1293350494103	3832.641812689013	2278.249750216461	2173.2354581344066	phage	gene-EST35_0264	1.2005059571636902	0	0	0
gene-EST35_0235	0.0	0.0	0.0	0.0	63.65699056399913	220.79386938888345	18.286547455647884	2900.559485275005	2073.9655165222284	851.0038830991999	2144.276280727686	2371.0562446405224	2138.2273535629856	phage	gene-EST35_0235	1.1182941216717524	0	0	0
gene-EST35_0339	0.0	0.0	0.0	0.0	247.06475545631343	106.54932034852284	3.962085282057042	1667.0451981129083	2333.11029301255	1745.0375921715315	213.49195346191692	638.1910829749935	1795.564382051644	phage	gene-EST35_0339	1.244910927328042	0	0	0
gene-EST35_0193	0.0	0.0	0.0	0.0	16.83713894691349	92.1947591349024	5.1811884457669	850.438033187061	1705.700068311424	529.3764895993895	2153.501241679744	2462.9515953605605	3339.5649494692498	phage	gene-EST35_0193	1.3010596916577628	0	0	0
gene-EST35_0100	0.0	0.0	0.0	0.0	1654.361449254484	5034.159416133402	4060.83263831754	2835.4496461429712	619.8753817709813	806.4666428403851	864.7083040989928	429.14868459485086	263.4067050280878	phage	gene-EST35_0100	1.260096273523469	0	0	0
gene-EST35_0415	0.0	0.0	0.0	0.0	534.2865374918965	1651.5144654021035	196.1232214618236	578.4786827251494	1362.0574103901986	1593.885050616231	198.40255304747905	573.4998799893579	796.5970560656747	phage	gene-EST35_0415	1.0190391089951218	0	0	0
gene-EST35_0364	0.0	0.0	0.0	0.0	347.00713102355394	185.5733996070106	9.143273727823942	1627.9647123628856	1895.9548522975688	1141.3866895866724	2046.4916946358696	2469.1994379024327	3335.920983194157	phage	gene-EST35_0364	1.1043668867641578	0	0	0
