"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-T4p213",7805.15777808063,12255.3412737704,20960.9574309692,12543.0398401143,10473.0160553839,6064.00922141454,5382.34319282236,5420.60382136788,7364.11922205651,6773.37155988941,6715.77757175497,35985.190798218,28123.8262463737,29486.2619298245
"gene-T4p186",0,1361.70458597449,1615.74046863721,1609.12778321301,1071.68730468696,523.633108255852,410.298982670056,385.270960762396,671.01388906293,634.636176813868,594.418011047236,1809.23713657746,1559.34645731853,2066.43731958953
"gene-T4p192",0,0,4148.52282487933,10704.0366592994,8380.97976000697,3724.55162485211,50.18855102001,25.5696493141103,61.0959145515962,50.1495850850177,26.202594753118,3394.75663182862,2641.48987628196,4397.64412676397
"gene-T4p243",0,10893.6366877959,40218.8370706722,11404.7858552148,9600.26471743524,5371.46220726971,5265.29431153929,3174.3047346825,12564.3519217737,11931.6386292733,9635.00274284012,59536.7551482307,50221.2560372211,59477.6035695582
"gene-T4p088",0,6808.52292987244,2925.80030807279,34555.4629943439,67888.5029717563,81526.2966773184,9853.02153264708,11072.0357638646,7365.74344882373,7450.11993021672,7706.84639059377,1318.91842363409,1326.08118057504,996.076812547242
"gene-T4p203",3902.57888904032,1361.70458597449,1441.06582337913,352.228431809299,301.612594732257,295.599335305723,2300.79214218738,2118.34295129915,2768.76522918829,3093.59201590236,2764.83344109874,988.653747701526,998.592158921178,970.052813145429
"gene-T4p014",0,0,3187.8122759599,448.62779209395,365.785487228482,211.142382361231,2088.38934429855,820.925998443313,5030.43853228235,4975.70613105916,3853.42319529688,3863.43905870878,3816.92610689622,3602.10034758196
"gene-T4p138",3902.57888904032,0,14192.3149272188,19476.3784452026,16274.2455370426,8699.0661532827,1611.1001213973,1218.92783945493,3105.52157892531,2754.65708248953,2846.26506389038,19595.0036500282,15806.8145276983,19772.6394442408
"gene-T4p023",0,0,480.355274459712,211.33705908558,308.029883981879,185.805296477883,1277.18819998635,1136.82445072903,1279.22434312667,1346.61822879799,1243.80236747883,365.482012060644,336.731859016271,339.382599793897
"gene-T4p120",7805.15777808063,10893.6366877959,13842.9656367026,64620.940400045,104890.59278508,126921.908884983,7445.78982324039,10075.4128291005,6330.02818025955,5832.69768028129,6289.3122827155,15834.492606854,12289.7154256015,16325.2007133569
"gene-T4p275",0,0,655.029919717789,25234.3863883588,41410.7675278139,61552.2273059459,1769.46037254499,2238.42320314136,589.261141779506,596.280996569941,771.006425310731,151.181603157539,199.81817463347,151.614502844107
"gene-T4p201",0,1361.70458597449,829.704564975865,722.995202134877,462.044825972819,312.490725894621,607.155887706264,259.634434913107,1432.52636184816,1494.7305330148,1098.86721304241,1271.55986223314,1161.67171741988,1195.45688391366
"gene-T4p066",0,0,2008.75842046788,456.043127500461,455.627536723197,920.580787094965,4326.43497188024,4777.37070233528,2279.08168229145,2456.99322021636,2693.48226516074,918.569303097478,972.492780038104,890.992561798149
"gene-T4p148",0,0,1091.71653286298,3006.91850734044,2079.20171687769,1325.97416122853,15.8923194342913,10.2494374887784,22.5309405401592,19.1402069053515,13.1341327083298,1323.04332709219,1338.58228434578,1959.54127141373
"gene-T4p074",0,1361.70458597449,3318.81825990346,2220.89295425021,1649.24333715298,1089.49469298395,1804.10303071239,1590.11930977221,2149.60165615585,2326.133270466,2096.53593356715,3132.70851968889,3140.13762722252,3757.42079970797
"gene-T4p087",0,9531.93210182141,2358.10771098404,374.474438028834,699.484528208851,2102.97812831786,7616.70803797377,7582.42596538258,6978.96924402436,7701.07346333317,7005.3195273101,975.500753655902,1091.25326586019,819.591272300136
"gene-T4p107",0,0,611.361258403269,678.503189695808,539.052296968289,278.707944716824,822.113581634935,615.88330425991,1028.0938968103,1030.35621626035,926.054861932564,433.30943401781,426.201194779776,507.138570621407
"gene-T4p165",0,0,3886.51085699221,15401.6516393245,11705.1355913114,5447.47346491975,81.9298865658834,45.421191397639,150.761561470197,132.67303575604,67.542277452586,3363.39179987367,2703.29719519105,5464.46339338133
"gene-T4s002",0,0,3231.48093727442,3867.09741449578,3041.79510432106,2331.01190126799,1382.28536420167,1418.89975930178,1020.05605665456,1051.0478266551,929.07571245548,5138.57902583007,5124.58810797925,4358.77283651822
"gene-T4p006",3902.57888904032,8170.22751584692,6462.96187454885,2565.706050653,2092.03629537693,2744.850970696,15112.1667723617,14046.0449122532,11672.1933113277,12240.6109145716,11814.4478891286,4422.98610421772,4871.87297563499,4427.45642987617
"gene-T4p117",174542840.812328,136060160.525985,1161542.7223049,420582.993586523,660435.323124898,383561.251797411,5244.42210999343,5503.46243180347,4303.82611157226,4032.58365076294,4317.71478653634,5769.68925491861,4743.47068105355,5847.16442255925
"gene-T4p067",3902.57888904032,1361.70458597449,1790.41511389529,2402.56867170975,3420.41517004879,4535.33837311923,6140.2812502022,6899.05820692024,2670.1038647897,2960.65729763003,3343.22781024181,640.371804777466,676.123527345466,563.880771848777
"gene-T4p063",3902.57888904032,2723.40917194897,6593.9678584924,2788.16611284835,2188.29563412127,1545.56223888421,3018.84783935201,2600.65990175793,3802.52309626376,3713.63004662923,3191.69275411946,7490.16313877989,5792.73220738595,6959.4433337013
"gene-T4t002",0,1361.70458597449,1746.74645258077,741.533540651156,429.958379724707,641.872842378141,1243.67142820939,1397.9153846537,766.926562009301,762.748460143242,814.414733911761,3460.94965807598,3106.05882040068,3068.52600541631
"gene-T4p235",0,1361.70458597449,2008.75842046788,2524.92170591719,1931.60406413637,1368.20263770077,1205.04486435275,664.109604865004,1997.79892368103,2006.93667542432,1580.88988343812,2183.51375412423,1946.04948380138,2296.61794721
"gene-T4p239",3902.57888904032,4085.11375792346,2882.13164675827,10585.3912927953,23885.1505870949,31924.7282130181,9555.31118902105,11904.5598099926,3943.49765029045,4295.03252298759,5619.6685265813,550.635697472116,685.532602789938,717.142363262619
"gene-T4p209",0,4085.11375792346,1441.06582337913,13870.3848778799,29153.745061035,34728.6990507752,4186.52193620668,5654.99227341389,2197.32893500802,2098.71247220681,2700.2791788373,461.055246901034,462.607334750434,507.385633906867
"gene-T4p230",3902.57888904032,8170.22751584692,18908.5303491868,18278.801777051,14580.0811751423,8589.27211445486,6586.73850733448,5776.5829686755,8852.0358813509,8846.34568745885,7421.60586350061,23550.8249805249,20804.1640076705,22591.3844680568
"gene-T4p247",0,4085.11375792346,2707.45700150019,348.520764106043,269.526148484145,329.38211648352,3638.60499396666,3105.57955909985,4833.65721240757,4932.95842286332,4537.64583873732,2617.79604273122,2625.99648703417,1762.96125061586
"gene-T4p134",3902.57888904032,5446.81834389795,4235.86014750837,38270.5460330062,79773.3226620572,95757.2932484653,8066.80277421361,10637.9451140109,3284.89451960269,3339.48012316789,3700.44338457661,3001.95686290399,3047.90873929686,3023.97225960497
"gene-T4p015",0,1361.70458597449,960.710548919423,96.3993602846503,83.4247602450924,76.011257650043,917.943834790485,487.333780387495,1461.67914997776,1533.98291045741,1240.1248103205,962.775815629515,990.379997667523,996.818002403622
"gene-T4p013",0,4085.11375792346,2663.78834018567,42423.1338606526,76789.2831609827,101255.440885152,4840.3155024708,6511.8991918836,2929.5636791431,3264.39593260265,3126.97431519916,1533.91928784141,1570.38466596717,1598.66416578479
"gene-T4p064",0,0,3537.16156647606,1686.98880498138,1334.79616392148,785.449662383778,2191.84098225093,2150.00831869869,2223.35821012373,2298.71268108109,2124.90566021714,4317.21735328279,3501.70545569823,4592.74176784908
"gene-T4p050",3902.57888904032,6808.52292987244,3144.14361464538,875.009577968364,949.758808944128,413.839069428012,4239.0921699757,3771.63116264694,10359.0267934501,10242.2536873598,8912.32992589605,4545.95492428923,4751.71608992362,3621.70070156181
"gene-T4p169",3902.57888904032,6808.52292987244,23537.4084485259,38504.1290983113,27664.9339551225,13453.9926040576,177.673533076015,104.328484754197,180.164230640903,121.401995947518,68.5930080692524,27296.0038353738,22683.8844967309,32121.4389325435
"gene-T4p143",0,0,1353.7285007501,6473.58780988459,5602.29351492043,3437.39798484083,33.0837385498599,21.0383190559135,32.4428885042219,27.2336733018527,15.2355939416626,1523.64594337973,1536.10637344685,1836.6684641115
"gene-T4p123",0,1361.70458597449,5327.57668037135,29305.4055265337,22030.553993954,14332.3449146803,2655.35974853064,1916.05142191537,3121.55561239659,3175.21826937469,2896.63446282683,5483.31977804954,4840.52047335889,5866.60006768213
"gene-T4p086",0,2723.40917194897,829.704564975865,222.460062195347,198.935966738297,413.839069428012,3357.65303622911,2976.38270233341,3613.73796970454,3908.32183874461,3677.88551165005,763.963251786049,923.951260077228,658.09423803762
"gene-T4p193",0,0,1091.71653286298,5935.97599291251,4524.18892098385,2331.01190126799,25.722173689289,15.1583786018249,28.0699702847824,22.841145349941,11.2625187973928,1008.4610671371,754.521406843923,1481.30910519117
"gene-T4t008",0,0,786.035903661346,270.659742337672,385.037354977349,624.981451789243,427.14397520395,523.368644821726,188.32701131719,232.000242294163,232.112960287959,1201.31976089482,1231.65794996621,678.60049073082
"gene-T4p133",0,0,3493.49290516154,5305.67248335902,12192.8495742827,16308.6376135814,4598.76956839865,6255.12381058578,1986.80415787215,2091.04891280135,2266.03191616814,2723.37022274831,2768.89474237106,2828.6275552344
"gene-T4p271",0,1361.70458597449,1179.05385549202,23780.9806486826,44946.6939043559,56222.9935751485,5295.52003079034,6743.53647912999,1880.22989383839,2150.18916148156,3051.84707610751,165.657679444438,203.974126684915,196.827084083333
"gene-T4p029",0,0,2925.80030807279,50947.0619104377,34088.6404939947,22144.6130620459,465.207595865373,231.097843168035,594.342056282092,543.327670239022,346.44558551397,3193.57030278757,2748.51395351077,3520.4047545231
"gene-T4p167",3902.57888904032,5446.81834389795,14192.3149272188,190214.476180131,157736.969755721,81923.2443561575,1236.35316667153,889.219618763279,1452.26696409592,1168.05729465071,887.079323120595,14991.7670475285,11369.0224319326,19908.359542387
"gene-T4p071",0,1361.70458597449,1266.39117812106,34726.0157086936,60335.3535249506,76796.7073124268,3512.2458983011,4669.37399784826,1070.1155585571,1419.25381867514,1873.25567752554,491.641795184644,553.872041800163,545.927506438666
"gene-T4p139",3902.57888904032,9531.93210182141,11310.1832804605,8268.09897826039,8310.38957826112,7482.88603088201,2505.31373534312,2276.18428862634,3237.54206231219,3684.75151179645,3846.85612894272,15073.0587769998,13871.1383002173,15952.6292788829
"gene-T4p036",0,4085.11375792346,2227.10172704048,30743.9805953969,52127.6405746835,69862.791475684,6814.29746817154,8840.84111137322,3044.25907701297,3595.25609122729,4144.18005812753,1228.94883122734,1305.10193461934,1186.39789678012
"gene-T4p084",0,0,1397.39716206462,248.413736118137,250.274280735277,624.981451789243,2647.43524047485,2304.18143629305,2703.25474957707,2733.16173293762,2771.10498946696,1865.97401621805,2059.1578748335,1623.78226647325
"gene-T4p254",3902.57888904032,2723.40917194897,3755.50487304865,29887.5093559449,41301.6736105703,37777.5950520714,2356.48021519146,3138.26987024827,1848.91147001916,2253.60983023869,2100.24632605725,2277.06345141914,2040.60570487585,3136.3037000609
"gene-T4p265",0,1361.70458597449,262.011967887115,292.905748557207,340.116330229992,295.599335305723,1846.62689361286,1990.17103828158,958.918495262783,994.449636704509,1093.05535931898,109.543426740919,134.021141754995,103.107744465411
"gene-T4p121",0,5446.81834389795,8515.38895633125,27229.1116127105,24366.4472808166,16274.8548324037,4385.02436750584,4413.56961589148,4985.25171068147,4761.08908448958,4683.20486447739,12639.2879083566,9685.29664161846,12021.9347616388
"gene-T4p093",0,0,873.373226290385,619.180506443715,1565.81857690789,3842.7913589744,2626.47643228358,3679.81778051062,694.794234808643,810.486827756785,1086.06143365179,76.1939714240568,79.7610317713303,88.6957194802298
"gene-T4p018",0,1361.70458597449,2358.10771098404,415.258782764647,718.736395957719,1486.44237182306,3738.98209600668,3814.5169668763,2362.50030318228,2517.66618077766,2578.46009796754,1812.07787197785,1923.57409510716,1800.51487000582
"gene-T4p199",0,1361.70458597449,1091.71653286298,3581.60700134508,2868.52829458125,1241.51720828404,25.5922637211613,10.5191595279568,203.653048505321,214.523588528046,97.5537706911197,1172.01738066892,1001.98341579516,1643.05320273915
"gene-T4p056",0,0,1921.42109783885,3455.54629943439,6827.99576159833,6950.80722733171,1356.73640380322,1073.1161050751,1542.09919837526,1651.53443509389,1345.23070731891,1637.97581469939,1619.6576334891,1636.62955731718
"gene-T4p080",3902.57888904032,2723.40917194897,3013.13763070183,4786.59900490321,8887.94561072715,11739.5164592844,3908.99094096316,3515.1255033883,3984.06167263078,4149.31274463396,4091.67636262599,4565.56767280697,4875.53021344026,4515.32860507153
"gene-T4p153",0,4085.11375792346,7816.69037529894,32245.5860152155,27408.2423851376,12786.7826757961,229.29109374543,117.221198226923,439.873926035419,403.271449202109,278.739131402529,7124.21415651645,5532.40337088344,9953.68564462256
"gene-T4p234",3902.57888904032,10893.6366877959,16026.3987024286,21593.4567037617,18520.2967744105,10329.0853451114,3588.37313962394,1815.76876774885,11351.6375824227,11023.0582411266,8248.46518815352,19727.2729599722,17266.7838595627,19633.5428145267
"gene-T4p085",0,1361.70458597449,742.367242346827,181.675717459533,147.597652741317,236.479468244578,1930.59203634608,1633.97611334262,2228.35583094595,2404.73148339276,2156.75593203484,629.592575929426,690.320259553202,509.279785762062
"gene-T4p161",0,1361.70458597449,3362.48692121798,16258.1228787766,12026.0000537925,6182.24895553683,94.271333538017,49.413077577479,94.4966803800762,78.9720450928811,42.7516019656135,3424.95403827656,2694.32033875993,4137.6511960313
"gene-T4p126",0,0,611.361258403269,140.89137272372,121.928495742827,574.307280022547,2485.35090357416,2570.12736692293,839.142182890329,816.561600456237,991.659854810671,69.2672467491426,73.4107370367226,81.036757630962
"gene-T4p116",0,0,3930.17951830673,5383.53350512739,3972.30204551632,2778.63375187379,3336.78083468325,3367.85726999691,3325.29195458228,3428.88208569552,3251.81424659184,4748.23085047016,3827.46560129869,5157.52843841121
"gene-T4p257",0,2723.40917194897,1441.06582337913,1445.99040426975,1007.51441219073,945.917872978313,3117.05977525656,3106.7123916644,2097.70969328517,2124.61904131894,2247.34861239054,739.252745221046,707.808505785682,818.932436872242
"gene-T4p261",0,5446.81834389795,1528.40314600817,3537.11498890602,8605.58488374376,13251.2959169908,4042.62499484388,5020.33631522716,1611.10801256203,1656.99238471925,2015.72818207915,455.52943283453,509.22049295944,550.539354433924
"gene-T4p146",0,1361.70458597449,218.343306572596,1167.91532652557,924.089651945638,633.427147083692,9.09369776894055,6.04177367759568,11.8693494527641,13.6635656716914,7.97898562031036,378.946319574804,380.951188843644,560.421885852334
"gene-T4p046",0,6808.52292987244,2227.10172704048,61447.1768460581,104505.555430102,140308.335926685,4249.78809068488,6315.00210328338,1349.85738408067,1454.02021012431,1874.27357281043,796.18419577947,1013.12136729303,894.451447794592
"gene-T4p052",0,2723.40917194897,1004.37921023394,693.333860508831,686.649949709606,548.9701941392,2986.63016725633,2105.93573749694,5184.15701940569,4893.3695964712,4165.22750579263,1134.19279424186,1083.37358077065,914.298865059899
"gene-T4p078",0,0,3624.4988891051,2992.08783652742,3009.70865807295,2955.99335305723,2175.64553955767,2037.58817276914,2230.39652611502,2426.41374902773,2035.10102782393,2958.06166384049,2946.27077592672,2936.59421098053
"gene-T4p237",3902.57888904032,9531.93210182141,12707.5804425251,4938.6133807367,4633.28283822744,5210.99399667517,15245.8874328878,15987.7738722984,11427.7263594409,12022.9658274565,12229.5521533754,11297.0988029495,10278.5671088663,11687.3287186971
"gene-T4p070",0,2723.40917194897,2401.77637229856,40877.036428395,83296.4144600999,92505.7005601023,5918.39502464006,7637.17953933579,2316.43889793751,2611.38590482398,3488.72116531833,738.474461549707,843.990742607428,851.215372839048
"gene-T4p131",3902.57888904032,1361.70458597449,1484.73448469365,88023.7389429955,141565.400846672,208152.606226996,4954.59297110048,8092.6321746924,935.637911599292,1261.7022522638,1723.03403467402,172.506575752219,204.306602849031,221.203994915411
"gene-T4p061",0,2723.40917194897,3842.84219567769,1761.1421590465,1244.95411442676,793.895357678227,1867.23927522246,1406.97804517009,2332.76445929009,2486.71287742291,2201.28064191608,5231.03912598511,4284.72006980686,5122.36309744737
"gene-T4p236",0,0,2052.4270817824,1349.5910439851,1097.35646168545,650.31853767259,1197.20696294238,809.381895166479,1768.74130266278,1639.49703934482,1452.93059552721,1978.28034999222,1710.45687390907,2040.24861133075
"gene-T4p012",0,2723.40917194897,3580.83022779058,6833.23157710041,15536.257273336,21401.3918761343,8937.4160772829,10375.5595142982,5828.05881550809,5582.97779331303,6701.62554376174,2087.12332142894,2194.20969269726,1835.02137554176
"gene-T4p259",0,4085.11375792346,1615.74046863721,867.594242561853,654.563503461494,1157.06025533954,4216.92086874857,4461.47225004956,1999.08997572677,2111.96482249577,2530.12648960088,736.178524719258,582.099268133577,643.682213052438
"gene-T4p266",3902.57888904032,0,349.349290516154,248.413736118137,308.029883981879,591.198670611446,3411.26254974315,3498.9421810376,2213.071440598,2240.50701281618,2492.95689403631,165.38528015947,194.332317925563,153.014528128382
"gene-T4p154",0,0,6768.64250375048,35219.1355132267,26901.2765344175,14163.4310087913,159.962474087935,89.170106152372,175.708018741094,149.308567148387,76.900347007271,6617.94062831063,5928.9476918241,7775.74042886197
"gene-T4p034",0,0,1048.04787154846,389.305108841857,545.469586217912,1486.44237182306,2415.63255401228,2898.27119978735,1554.8847783121,1683.25409438919,1880.15109719741,615.116499642526,725.861961497159,538.350899017885
"gene-T4p194",3902.57888904032,0,3056.80629201635,15798.3720835729,12507.2967475142,6520.0767673148,78.1191941674702,43.2094706763763,85.5009629000866,60.915951469278,32.375637126033,2502.53223100596,1926.8323615155,4256.48863633768
"gene-T4p204",0,2723.40917194897,2663.78834018567,608.057503333948,571.138743216402,954.363568272762,5751.63392888677,6148.31388307114,6036.87607219637,5937.35199518662,5926.25201932549,1902.74791968881,1873.73591810624,1886.73995663144
"gene-T4p215",3902.57888904032,4085.11375792346,4017.51684093577,2576.82905376277,1899.51761788826,1106.38608357285,3036.34238172654,2538.40805511556,3552.4754677922,3668.63934543668,3261.40216346892,5508.45834063378,5177.15258952593,4550.41159160689
"gene-T4p044",0,9531.93210182141,6462.96187454885,2806.70445136463,4440.76416073876,7474.44033558756,13865.5940215307,15950.6601197075,8911.4659222951,9273.56108690096,10929.0103325965,4775.08163713134,4708.99290283477,4361.16111494434
"gene-T4p185",0,2723.40917194897,5414.91400300038,16065.3241582073,12250.6051775293,7398.42907793752,506.518965729989,335.156605883053,768.675729297077,735.533478449695,627.877214121707,8267.04589951017,6522.58388285249,7626.51420444397
"gene-T4p065",0,1361.70458597449,6768.64250375048,3366.56227455625,2663.17503859333,2415.46885421248,6840.75579834688,7232.1109808977,5490.26129476645,6043.78201288103,5750.51732368804,9383.7273111469,7679.20196257781,8723.06341974505
"gene-T4p180",0,0,349.349290516154,174.260382053022,154.01494199094,118.239734122289,959.211901332391,746.051160367395,717.741643750654,1026.61789459915,759.678235849796,243.174733109771,250.820018208802,280.169765711924
"gene-T4p105",0,2723.40917194897,3537.16156647606,13640.509480278,11288.011790086,7339.30921087637,1003.72771707749,508.10237740423,1611.10801256203,1691.0671866611,1356.55889677984,4392.51629848481,3678.54952739131,4097.13281721581
"gene-T4p001",0,12255.3412737704,6069.94392271817,837.932900935807,1058.85272618771,1097.9403882784,9073.95145378514,7114.45822740809,15830.2138354117,15739.1566244237,13879.133550878,6856.75697286091,7523.93559393583,5417.85078685782
"gene-T4p221",0,2723.40917194897,1397.39716206462,1141.96165260278,814.995734702056,717.884100028184,1180.88161028099,1008.81437093497,1195.55584119473,1434.30056336147,1273.64968405851,1158.981129174,1162.46966021375,1143.90301168096
"gene-T4p049",0,0,2838.46298544375,396.720444248369,359.368197978859,202.696687066781,1180.4485770539,667.939657821337,3331.41404008949,3540.67659497375,2640.5188750144,3233.84648277935,3205.40269823842,2600.58814275459
"gene-T4p035",0,4085.11375792346,4235.86014750837,21508.1803465868,42739.1464024858,56467.9187386875,10582.8990369113,13721.5153547138,5375.35766269565,6140.47370264801,7160.53214059079,1953.84224271219,2077.44406385986,1922.89355073713
