"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b1812",337.546006996947,360.095186531251,370.203314130964,334.440904206743,353.905261083803,409.054432643171,479.959370246198,471.413537112462,525.018023455537,418.476163007272,397.586641219438,404.04189802674,334.540447953123,376.562427372795
"gene-b3937",222.827943538313,174.329944484021,246.615802918059,329.583505382869,399.537744604637,334.091153357022,258.22375475234,239.508490629718,253.699984488582,280.312604427093,266.704082308691,156.863325116264,189.787369511868,261.501685675552
"gene-b3469",1973.46788429068,1561.03480408784,1746.44252270544,1900.86207307609,1676.74025559332,1439.07872206536,783.091604085902,745.137526403568,1074.7013231808,1004.34279121745,1103.85856288875,1773.03091722322,1547.2495717832,1433.02923750202
"gene-b0464",511.209066195846,482.849605271004,521.192581223653,596.200729715518,573.448209578483,628.177864402685,460.311910645476,513.232479920825,496.829136290139,504.828387119883,481.549037501803,427.809068498901,424.609030094349,324.262090237684
"gene-b2290",1325.60158581808,1251.81502304189,1384.62750119074,1190.24261550931,1274.92088681264,1293.47696806726,1282.69843393282,1521.63925991341,1190.98048273806,1356.39416644579,1518.73157981338,1155.08448494703,1203.05891860066,1338.88863065882
"gene-b0935",30.9262982135026,33.1390255913401,23.4872193255294,28.784585622958,28.3935453018524,19.1012202027208,55.2000055448843,28.5129155511569,59.9013852264707,59.7823090010388,46.9201626283808,85.5618136997803,41.8175559941404,52.3003371351104
"gene-b1795",133.220976919703,177.363798939566,187.897754604236,196.994507857119,191.909944584842,183.083393641173,330.264439954986,301.286474323892,348.8374786718,352.05137522834,422.281463655427,152.109891021832,231.604925506008,376.562427372795
"gene-b3903",23.2608054939165,23.5707153853898,15.0989267092689,18.3501733346357,22.0557003684032,17.2992182968037,36.4881392584829,16.1573188123223,21.1416653740485,37.1978811562019,44.4506803847818,19.013736377729,32.1673507647234,52.3003371351104
"gene-b4092",91.457257964717,90.0821399877272,75.4946335463446,78.6178994827041,86.955232486923,80.0088846227172,81.3966183458464,64.6292752492891,95.1374941832181,79.7097453347184,98.7792897439596,90.3152477942125,70.7681716823915,104.600674270221
"gene-b3158",4139.10174124134,5565.02256514856,4561.55352472247,3694.86137202695,4141.90842090772,4072.88470775373,2563.525681237,9299.96262226902,2906.97898893167,2500.229011999,3099.20021571673,3336.91073429143,3084.84893833697,3075.25982354449
"gene-b3876",10.8374207414838,9.80168362560762,8.94751212401121,14.752100131766,11.6616346775465,15.8576167720701,26.1966128009621,23.7607629592975,77.5194397048444,45.1688556896738,22.2253401923909,38.0274727554579,6.43347015294468,31.3802022810662
"gene-b2168",4934.72702006734,5267.70482850513,4547.5730370287,5517.28544928048,4457.78661239083,4685.92575614671,5307.62087213778,4627.64619395277,6254.40933982267,4572.68239070168,6183.58353797187,4791.4615671877,4757.55117810259,6359.72099562942
"gene-b0999",229.436126917267,228.005831005206,218.095608022773,205.989690864293,178.727227123267,162.900972294902,105.722044518168,119.754245314859,155.038879409689,182.003918514274,165.455310321132,228.164836532747,231.604925506008,188.281213686397
"gene-b0650",43.3496829659352,51.3421523246114,35.2308289882942,46.5950479771633,48.6746490888898,56.5828598457955,49.5864456589639,35.1659291797602,31.7124980610727,47.8258472008311,24.6948224359899,42.7809068498901,54.6844963000298,52.3003371351104
"gene-b3126",26.6970608509723,31.5054116537388,32.9939509572914,32.3826588258278,25.3513797337968,30.6340324005899,25.261019486642,34.2154986613883,49.3305525394464,27.8984108671515,37.0422336539849,28.5206045665934,45.0342910706128,73.2204719891545
"gene-b0550",2.64327335158142,2.10036077691592,2.2368780310028,1.25932562100441,2.28162417604171,1.80200190591705,1.87118662864015,0.950430518371898,7.04722179134949,0,0,0,3.21673507647234,0
"gene-b2357",0,0,0,0.179903660143488,0.253513797337968,0,0,0,3.52361089567475,0,0,0,0,0
"gene-b0774",174.98469587469,137.456944178164,165.528974294207,117.297186413554,143.48880929329,145.962154379281,148.759336976892,128.308119980206,126.849992244291,122.221609513235,125.943594423549,152.109891021832,141.536343364783,135.980876551287
"gene-b1422",64.4958697785865,59.2768485929604,68.7839994533362,73.2207896783994,53.4914112383112,67.3948712812978,157.179676805772,194.838256266239,109.231937765917,143.477541602493,143.229970128741,142.603022832967,125.452667982421,52.3003371351104
"gene-b1486",45.9929563175166,37.8064939844865,43.059902096804,45.1558186960154,37.0130144113433,40.0044423113586,28.0677994296022,20.9094714041818,49.3305525394464,29.2269066227301,32.1032691667869,14.2603022832967,51.4677612235574,0
"gene-b4166",883.646281433667,651.345214263592,823.730334916782,1017.53510177157,1015.5762721359,858.834108360068,979.566200093117,1021.71280724979,930.233276458133,896.734635015582,807.52069365687,808.08379605348,826.700914653391,491.623169070037
"gene-b1746",73.2186718388052,47.3748041904368,58.1588288060729,45.1558186960154,34.4778764379636,30.6340324005899,41.1661058300832,53.2241090288263,59.9013852264707,39.8548726673592,51.8591271155788,38.0274727554579,64.3347015294468,52.3003371351104
"gene-b1331",0,0.233373419657324,0,0,0.253513797337968,0,0,0,3.52361089567475,0,0,0,0,0
"gene-b0347",17.4456041204373,18.2031267332713,15.6581462170196,17.8104623542053,16.2248830296299,17.6596186779871,25.261019486642,16.1573188123223,14.094443582699,31.8838981338874,9.87792897439596,0,25.7338806117787,10.4600674270221
"gene-b3770",5542.94421826623,6049.50578435716,6941.0325302017,4894.63888152387,3992.58879427566,4813.14709070445,5220.61069390601,7990.26936795255,7297.3981649424,5316.64001382572,8929.64779285395,6355.3413842559,5059.92427529099,5972.6985008296
"gene-b0633",2081.57776437036,1896.39240813542,1925.39276518566,1883.41141804217,2069.43312766983,1972.47128621681,1510.98320262692,1543.49916183596,1737.14017156765,1717.74501196318,1822.47789577606,1735.00344446777,1772.42102713626,1579.47018148033
"gene-b4150",283.09457595437,282.61521120502,333.854046127168,492.936028793156,608.433113611123,506.362535562692,526.739035962201,432.445885859214,503.876358081489,459.65953143021,365.483372052651,513.370882198682,678.731101135664,460.242966788971
"gene-b3044",1.85029134610699,3.73397471451719,1.1184390155014,2.8784585622958,2.28162417604171,3.60400381183411,1.87118662864015,0.950430518371898,0,1.32849575557864,2.46948224359899,0,3.21673507647234,10.4600674270221
"gene-b4313",57.3590317293167,38.9733610827732,31.8755119417899,75.7394409204083,69.7162942679412,62.7096663259135,102.915264575208,86.4891771718427,88.0902723918687,67.7532835345107,86.4318785259647,71.3015114164836,77.2016418353361,104.600674270221
"gene-b0358",135.864250271285,112.252614855173,110.166243026888,115.857957132406,96.0817291910898,80.0088846227172,76.718651774246,81.7370245799832,73.9958288091697,95.6516944016621,98.7792897439596,76.0549455109158,64.3347015294468,52.3003371351104
"gene-b0475",694.916564130754,692.185562703624,706.294238289135,550.145392718785,649.248834982536,655.207892991441,639.94582699493,616.829406423362,577.872186890658,613.765039077332,597.614702950956,598.932695898462,601.529459300328,679.904382756435
"gene-b0435",1031.40526178707,1137.4620474098,989.818528718741,981.914177063155,946.620519259972,1015.96867455604,715.728885454856,700.467292040089,828.048560483565,749.271606146353,856.91033852885,698.754811881539,614.396399606217,794.965124453677
"gene-b2661",151.195235710457,141.891039151653,147.074730538434,128.45121334245,118.897970951507,109.561715879757,250.73900823778,253.764948405297,373.502754941523,241.786227515313,380.300265514245,190.13736377729,218.737985200119,177.821146259375
"gene-b3636",5067.41934231673,7914.6261542585,7003.66511506978,6093.69677638021,7607.94905811242,7902.85955858983,8730.95680923493,10095.4729661463,6331.92877952752,7055.64095787816,5605.72469296971,5071.9141787592,5069.57448052041,5941.31829854854
"gene-b1548",69.7824164817494,51.5755257442687,59.2772678215743,63.3260883705076,53.4914112383112,43.2480457420093,39.2949192014431,23.7607629592975,52.8541634351212,42.5118641785165,34.5727514103859,61.7946432276191,28.9506156882511,83.6805394161766
"gene-b4248",61.3239417566888,49.0084181280381,52.5666337285659,68.3633908545253,58.8152009824085,60.9076644199964,50.522038973284,38.9676512532478,56.3777743307959,58.4538132454602,51.8591271155788,42.7809068498901,48.2510261470851,52.3003371351104
"gene-b4018",670.598449296205,629.874859655118,672.741067824093,476.025084739668,476.60593899538,579.523812942925,456.569537388196,419.139858602007,436.927751063668,423.790146029586,572.919880514966,560.905223143004,485.726996547323,596.223843340258
"gene-b2561",452.528397790738,414.937940150723,389.775996902238,549.785585398498,417.537224215633,422.028846365774,181.505102978094,200.540839376471,274.84164986263,261.713663848992,283.990458013884,304.219782043663,270.205746423677,334.722157664706
"gene-b2836",846.904781846685,866.515507187645,870.145554060091,770.527376394557,741.274343416218,898.838550671427,511.76954293308,527.488937696403,535.588856142561,544.683259787243,647.004347822936,636.96016865392,698.031511594498,763.584922172611
"gene-b3474",66.0818337895354,64.4110638254215,72.1393164998404,74.4801152994038,67.1811562945615,74.602878904966,45.8440724016836,30.4137765879007,42.283330748097,57.1253174898815,61.7370560899748,109.328984171941,54.6844963000298,83.6805394161766
"gene-b1130",429.003264961664,459.278889885614,456.882337832323,472.067204216511,360.243106017252,404.008827306604,276.935621038742,265.17011462576,334.743035089101,302.89703227193,283.990458013884,327.986952515824,363.491063641374,376.562427372795
"gene-b3481",443.541268395361,770.832405128142,641.983994897805,784.379958225606,1209.26081330211,793.241238984687,1201.30181558697,1079.68906887048,669.486070178202,908.69109681579,627.248489874144,917.412780225422,1244.8764745948,1150.60741697243
"gene-b2486",81.4128192287076,68.1450385399387,75.4946335463446,93.1900959543266,91.0114532443305,74.2424785237826,59.8779721164847,58.9266921390577,59.9013852264707,95.6516944016621,64.2065383335738,85.5618136997803,77.2016418353361,73.2204719891545
"gene-b2675",127.670102881382,80.9805766210915,101.777950410628,103.444604582505,94.0536188123861,83.9732888157347,49.5864456589639,45.6206648818511,59.9013852264707,59.7823090010388,64.2065383335738,76.0549455109158,64.3347015294468,94.1406068431986
"gene-b1191",1589.13593897075,1500.12434155728,1498.14906126413,1507.052961022,1469.11245557352,1485.20997085684,943.078060834634,812.618093207973,1183.93326094671,1070.76757899638,1227.3326750687,1530.60577840718,1518.29895609494,1317.96849580478
"gene-b0648",0,0.466746839314649,0,0,0,0,0,0.950430518371898,0,0,0,0,0,0
"gene-b1406",219.920342851574,228.705951264178,187.338535096485,248.446954658156,275.062470111695,238.945452724601,202.088155893136,210.995575078561,162.086101201038,231.158261470683,214.844955193112,209.151100155018,205.87104489423,167.361078832353
"gene-b2344",1572.21898952063,1506.89217072734,2021.57852051878,1128.5356600801,1117.7423324631,1735.68823577931,3008.86809885336,3299.89475978723,2995.06926132353,2404.57731759734,2775.69804180527,1725.4965762789,1663.0520345362,1872.35206943695
"gene-b4345",35.9485175815072,42.9407092169477,40.8230240658012,79.8772251037085,73.2654874306727,81.0900857662674,63.620345373765,58.9266921390577,45.8069416437717,57.1253174898815,51.8591271155788,28.5206045665934,61.1179664529744,94.1406068431986
"gene-b3383",48.1075749987818,46.9080573511222,33.5531704650421,37.0601539895584,35.4919316273155,49.0144518409439,65.4915320024052,43.7198038451073,73.9958288091697,70.410275045668,27.1643046795889,61.7946432276191,64.3347015294468,20.9201348540441
"gene-b0601",58.4163410699493,54.1426333604992,43.059902096804,69.9825237958167,64.8995321185198,53.6996567963282,52.3932256019241,38.9676512532478,38.7597198524222,46.4973514452524,46.9201626283808,61.7946432276191,54.6844963000298,31.3802022810662
"gene-b2865",534.205544354604,558.929340079292,572.081556428967,649.272309457847,647.47423840117,620.24905601665,535.159375791082,530.340229251519,574.348575994984,593.837602743652,580.328327245763,537.138052670843,540.411492847353,554.38357363217
"gene-b0757",1215.37708705713,1351.93222007488,1320.87647730716,1208.23298152366,1124.33369119389,1035.43029513994,1216.2713086161,1302.0898101695,1264.97631154723,1198.30317153193,1219.9242283379,1235.89286455238,1322.07811643013,1192.44768668052
"gene-b0343",16.1239674446466,11.2019241435516,8.94751212401121,13.3128708506181,12.1686622722225,16.2180171532535,43.9728857730435,37.066790216504,59.9013852264707,54.4683259787243,71.6149850643707,14.2603022832967,9.65020522941702,31.3802022810662
"gene-b0102",852.191328549848,912.723444279795,911.527797633642,817.482231692007,912.396156619346,951.457006324205,768.12211105678,669.103084933816,813.954116900866,724.030186790359,674.168652502525,1026.74176439736,884.602146029893,983.246338140075
"gene-b0408",7569.01324225338,7628.97708859793,8043.81339948608,6338.90546515578,7410.2082961888,8776.10968219724,8332.39405733458,10675.2355823532,8601.13419634205,7387.76489677282,8769.13144702002,8137.87916966799,6578.22323138593,8911.9774478228
"gene-b0783",1564.55349680104,1605.37575382273,1769.37052252322,1122.41893563522,843.693917540757,1154.72282131165,465.925470531397,405.833831344801,701.198568239274,571.253174898815,750.722602054093,1169.34478723033,1042.22216477704,1014.62654042114
"gene-b1895",273.05013721836,251.343172970938,328.821070557412,331.922252964735,259.344614676741,216.240228710047,79.5254317172063,95.9934823555617,130.373603139966,147.463028869229,118.535147692752,133.096154644103,102.935522447115,94.1406068431986
"gene-b3370",16.1239674446466,21.4703546084738,16.2173657247703,17.2707513737748,15.464341637616,12.253612960236,17.7762729720814,13.3060272572066,28.188887165398,26.5699151115728,24.6948224359899,14.2603022832967,16.0836753823617,31.3802022810662
"gene-b3835",2831.21008687885,3128.60406392609,3328.47451013217,2851.65291693442,3214.04792265076,3282.16627143732,2184.61038893737,2275.33066098232,2241.01652964914,2287.66969110642,2229.94246596989,2505.05976776579,2772.82563591916,2552.25645219339
"gene-b2329",2162.99058359907,1866.28723699962,2240.79256755706,1490.68172794894,1544.65956718024,1789.02749219445,1925.45104087071,2223.05698247187,1775.89989142007,1675.23314778467,2039.79233321277,1839.57899454528,1846.40593389512,2207.07422710166
"gene-b3651",1196.34551892575,856.013703303066,1025.60857721479,865.876316270606,1083.77148361981,1372.04425116525,1220.01368187338,1289.73421343067,1071.17771228512,1040.21217661808,1027.30461333718,1026.74176439736,1029.35522447115,1202.90775410754
"gene-b1402",7.92982005474425,6.76782917006241,5.59219507750701,8.27556836660043,8.36595531215294,5.04560533656775,10.2915264575208,10.4547357020909,3.52361089567475,7.97097453347184,4.93896448719798,9.50686818886448,12.8669403058894,0
"gene-b2319",3708.51251226873,2740.50406703596,3302.19119326789,2087.42216864489,2046.87039970675,2380.44451771643,2949.92572005119,3063.23756071263,3171.24980610727,2548.05485919983,2886.82474276722,3522.29466397429,3226.38528170176,3692.40380173879
"gene-b2406",0.264327335158141,0,0.559219507750701,0.179903660143488,0,0.360400381183411,0,0.950430518371898,0,0,0,0,0,0
"gene-b2705",99.9157326897775,80.9805766210915,76.613072561846,84.0150092870087,79.096304769446,73.1612773802324,50.522038973284,55.1249700655701,56.3777743307959,70.410275045668,76.5539495515687,47.5343409443224,67.5514366059191,83.6805394161766
"gene-b0673",1215.90574172745,1819.61255306816,1478.0171589851,1910.39696706369,1672.43052103857,2368.55130513738,2756.25790398694,2300.99228497837,1293.16519871263,1336.46673011211,911.238947888028,1250.15316683568,1550.46630685967,721.744652464523
"gene-b1452",196.659537357657,84.4811779159514,121.909852689653,87.6130824898784,76.3076529987283,83.2524880533679,132.85425063345,151.118452421132,112.755548661592,130.192584046707,167.924792564731,85.5618136997803,112.585727676532,167.361078832353
"gene-b2439",28.8116795322374,38.5066142434585,27.960975387535,30.5836222243929,27.6330039098385,28.4716301134895,37.4237325728029,29.4633460695288,28.188887165398,33.212393889466,22.2253401923909,14.2603022832967,28.9506156882511,10.4600674270221
"gene-b2815",2181.7578243953,3056.72505067163,2612.11432070352,3462.96555410199,4759.46803122301,4254.52649987017,23801.4939163027,17116.3032053595,29957.7398350267,28886.811709302,20452.2519414868,27978.7130798282,21893.0989304707,19372.0448748449
"gene-b3540",672.184413307154,570.598011062158,627.444287696286,547.80664513692,501.4502911345,551.412583210619,756.89499128494,893.404687269584,806.906895109517,656.276903255848,768.008977759286,641.713602748352,440.692705476711,564.843641059192
"gene-b1093",14727.5261330062,13498.785339819,15516.6636815587,10628.7082412772,10287.8434097721,11899.6997859139,19476.246024201,23333.0692260301,20359.4237552087,17881.5528700885,24233.0292564369,12705.9293344174,12011.2887755477,12792.662463248
"gene-b3003",55.2444130480516,52.7423928425553,39.7045850502998,66.2045469328034,57.5476319957187,39.2836415489918,31.8101726868825,24.7111934776694,42.283330748097,39.8548726673592,69.1455028207718,76.0549455109158,41.8175559941404,31.3802022810662
"gene-b4722",47.8432476636236,55.3095004587859,39.7045850502998,32.3826588258278,25.0978659364588,27.0300285887558,20.5830529150416,21.8599019225537,45.8069416437717,38.5263769117806,37.0422336539849,52.2877750387546,12.8669403058894,10.4600674270221
"gene-b3608",2920.81705349746,3247.85788137098,3175.24836500848,2867.48443902705,3403.67624305956,3160.35094259733,4570.37334045356,4535.4544336707,4319.94695809724,4527.51353501201,4669.79092264569,3664.89768680726,3914.76658806684,4110.80649881967
"gene-b4221",2708.56220336548,2669.79192087979,2789.3869046605,2772.85511379157,2779.27176021614,2508.02625265536,2225.77649476746,2197.39535847583,2501.76373592907,2370.0364279523,2476.89069032979,2376.71704721612,2496.18641934254,2165.23395739357
"gene-b2507",9565.74193203798,6577.62983304169,8603.03290723678,5283.77049841423,5318.9729819479,7169.44478288159,12225.3978382204,16684.8077500187,14242.4352403173,12232.7889173681,16972.7514602559,9350.00486374821,8669.10103109296,12457.9403055833
"gene-b4762",30.1333162080281,36.8730003058572,27.4017558797843,26.6257417012362,20.0275899896995,28.4716301134895,34.6169526298427,27.562485032785,14.094443582699,25.2414193559942,22.2253401923909,19.013736377729,41.8175559941404,10.4600674270221
"gene-b1013",205.382339417876,226.372217067605,211.384973929765,191.597398052814,203.064551667712,184.88539554709,163.728830006013,159.672327086479,162.086101201038,180.675422758695,195.08909724432,223.411402438315,167.270223976562,219.661415967463
"gene-b2480",3997.15796226142,4303.63923190072,4509.54611050165,3724.90528327091,3973.32174567797,4741.06701446777,2403.53922448827,3152.57802943959,2533.47623399014,2573.29627855583,2876.94681379282,3479.5137571244,3158.83384509584,3671.48366688475
"gene-b0430",6301.82799750525,3141.20622858759,5142.02337376769,2437.69459494426,1367.96045043567,2368.55130513738,2037.72223858912,3129.76769699866,3086.68314461108,2255.78579297253,3160.93727180671,2595.37501556,1765.98755698331,4131.72663367372
"gene-b0799",903.735158905686,825.441785327956,881.329944215105,742.102598091886,794.005213262515,839.01208739498,828.935676487585,751.790540032172,817.477727796541,754.585589168668,733.4362263489,917.412780225422,1039.00542970057,847.265461588788
"gene-b1697",25.6397515103397,23.5707153853898,20.6911217867759,26.6257417012362,27.1259763151626,21.2636224898212,24.3254261723219,18.0581798490661,38.7597198524222,35.8693854006233,22.2253401923909,23.7671704721612,32.1673507647234,10.4600674270221
"gene-b0784",503.279246141101,408.403484400318,506.093654514384,340.377724991478,254.52785252732,384.547206722699,189.925442806975,174.879215380429,260.747206279931,235.143748737419,251.887188847097,413.548766215605,324.890242723706,303.34195538364
"gene-b1352",0.264327335158141,0.700120258971973,0.559219507750701,0,0.253513797337968,0.360400381183411,2.80677994296022,2.85129155511569,0,3.98548726673592,4.93896448719798,4.75343409443224,0,0
"gene-b4022",884.174936103983,908.289349306306,927.745163358413,858.500266204723,950.67674001738,1061.37912258515,1099.32214432609,1206.09632781394,1102.8902103462,1157.119803109,1165.59561897872,865.125005186667,936.069907253451,742.664787318567
"gene-b4287",110.753153431261,113.41948195346,101.777950410628,102.904893602075,99.1238947591454,100.912106731355,86.0745849174468,85.5387466534708,81.0430506005192,100.965677423977,69.1455028207718,118.835852360806,112.585727676532,83.6805394161766
"gene-b1880",1124.97713843305,784.834810307582,926.626724342911,896.100131174711,677.895894081726,894.153345716042,613.749214193968,793.609482840535,958.422163623531,625.72150087754,837.154480580058,898.399043847693,765.582948200417,742.664787318567
"gene-b1485",71.1040531575401,52.0422725835833,54.8035117595687,63.6858956907946,61.3503389557882,55.8620590834287,40.2305125157632,38.9676512532478,49.3305525394464,35.8693854006233,51.8591271155788,38.0274727554579,51.4677612235574,41.8402697080883
"gene-b1870",537.113145041344,594.86884670652,545.239020056933,565.797011151268,586.630927040058,632.863069358069,598.779721164847,607.325101239643,563.777743307959,462.316522941367,390.178194488641,489.60371172652,508.24414208263,407.942629653861
"gene-b0523",728.22180836068,744.227835287207,865.112578490334,234.594372827108,341.990112608919,605.833040769314,2039.59342521776,1884.70371793147,835.095782274915,1066.78209172965,1005.07927314479,855.618136997803,1280.26056043599,1181.98761925349
"gene-b0118",21328.0440192401,16580.7147198136,19503.8987718212,14258.4444883322,11291.2510196358,12361.733074591,22385.0056384221,27590.9979483362,34918.9839761367,23386.8392812064,37170.646730652,21537.8098818725,18251.7548239041,20470.3519546822
"gene-b1837",59.4736504105818,85.4146715945807,77.7315115773474,71.601656737108,64.3925045238438,72.4404766178656,52.3932256019241,55.1249700655701,66.9486070178202,69.0817792900893,64.2065383335738,61.7946432276191,48.2510261470851,41.8402697080883
"gene-b1387",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b0818",161.768329116783,164.061514019099,172.239608387216,146.261675696655,150.333681821415,167.225776869103,221.735615493857,205.29299196833,176.180544783737,227.172774203948,150.638416859538,147.356456927399,160.836753823617,219.661415967463
"gene-b0887",935.190111789505,1017.04136286662,891.395895354617,655.209130242582,647.47423840117,787.835233266936,606.264467679408,631.08586419894,651.868015699828,660.262390522584,706.271921669311,812.837230147913,752.716007894527,721.744652464523
"gene-b3340",188261.593592348,123786.862748317,161195.02310914,115201.488676542,83363.702520036,114236.469224087,177303.353403483,279893.233785859,300867.039938084,237901.705926001,333538.149749454,175625.129486988,140098.4627856,173574.358884004
"gene-b2685",926.731637064444,745.628075805151,1056.36565014107,557.521442784668,598.039047920266,935.238989170951,1412.74590462331,1785.8589440208,1099.36659945052,1025.59872330671,1380.44057417184,1193.11195770249,1161.24136260651,1370.26883293989
"gene-b3208",463.365818532222,396.501439997794,464.711410940832,564.35778187012,503.478401513204,455.185681434648,221.735615493857,221.450310780652,345.313867776125,244.44321902647,274.112529039488,394.535029837876,334.540447953123,345.182225091728
"gene-b3787",1589.66459364106,2006.54466221367,1947.76154549569,1793.09978065014,2488.99846226417,2314.13084757868,2891.91893456335,3055.63411656565,2477.09845965935,2388.6353685304,2096.59042481554,2215.10028800542,2283.88190429536,1903.73227171802
"gene-b1464",422.923736253026,411.203965436205,468.625947495087,454.796452842737,465.451331912509,419.145643316307,224.542395436818,223.351171817396,236.081930010208,322.82446860561,323.502173911468,375.521293460147,402.091884559042,292.881887956618
"gene-b0405",843.997181159946,1101.28916736291,1103.34008879213,911.571845947051,1094.41906310801,1275.81734938927,1484.78658982596,1368.61994645553,1152.22076288564,1303.25433622265,1066.81632923476,1578.1401193515,1511.865485942,1412.10910264798
"gene-b1862",49.9578663448887,55.3095004587859,44.7375606200561,61.5270517690727,68.4487252812513,60.9076644199964,95.4305180606475,118.803814796487,105.708326870242,100.965677423977,88.9013607695637,85.5618136997803,51.4677612235574,83.6805394161766
"gene-b3438",981.711722777338,842.011298123626,829.322529994289,981.914177063155,1204.19053735535,914.335767062313,769.993297685421,804.064218542626,859.761058544638,1008.32827848419,963.098075003606,884.138741564396,913.552761718144,638.064113048346
"gene-b3598",29.0760068673956,28.2381837785362,14.5397072015182,17.2707513737748,12.6756898668984,10.4516110543189,14.0338997148011,6.65301362860329,10.5708326870242,13.2849575557864,14.8168934615939,4.75343409443224,22.5171455353064,10.4600674270221
"gene-b1942",0,0.233373419657324,0,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b2511",1996.20003511428,2255.7874744077,2483.49383392086,1838.97521398673,1923.91620799784,2245.29437477265,7291.07869849633,7483.68990166033,6839.32874850468,5359.15187800424,4543.84732822214,3146.77337051414,2814.6431919133,3399.52191378217
"gene-b0443",37.7988089276142,38.7399876631158,43.059902096804,51.4524468010374,48.6746490888898,55.1412583210619,53.3288189162442,67.4805668044048,45.8069416437717,46.4973514452524,37.0422336539849,47.5343409443224,54.6844963000298,104.600674270221
"gene-b2299",734.301337069317,873.04996293805,744.880384323934,645.494332594833,688.543473569921,772.698417257233,639.94582699493,607.325101239643,623.67912853443,617.750526344068,629.717972117743,765.30288920359,768.799683276889,679.904382756435
"gene-b3214",0,0,0.559219507750701,0.179903660143488,0,0.360400381183411,0,0,0,0,0,0,0,0
"gene-b4230",18.5029134610699,13.5356583401248,19.5726827712745,19.6094989556401,17.4924520163198,14.7764156285198,16.8406796577613,17.1077493306942,17.6180544783737,13.2849575557864,19.7558579487919,19.013736377729,25.7338806117787,10.4600674270221
"gene-b0505",24.8467695048653,19.6033672512152,13.9804876937675,14.392292811479,13.4362312589123,16.5784175344369,15.9050863434413,18.0581798490661,14.094443582699,11.9564618002078,24.6948224359899,19.013736377729,12.8669403058894,0
"gene-b2878",123.70519285401,134.189716302962,121.909852689653,157.955413605982,148.305571442711,127.581734938927,95.4305180606475,89.3404687269584,137.420824931315,95.6516944016621,88.9013607695637,99.822115983077,109.36899260006,62.7604045621324
"gene-b1675",256.133187768239,284.948945401593,293.590241569118,339.118399370474,386.101513345725,354.99437546566,419.145804815393,396.329526161082,366.455533150174,534.055293742614,506.243859937793,242.425138816044,302.3730971884,470.703034215993
"gene-b2462",4.49356469768841,3.03385445554522,0,1.79903660143488,3.29567936539358,1.08120114355023,5.61355988592044,4.75215259185949,7.04722179134949,1.32849575557864,2.46948224359899,4.75343409443224,6.43347015294468,0
"gene-b0108",15.5953127743303,11.6686709828662,14.5397072015182,23.9271867990838,26.8724625178246,19.1012202027208,11.2271197718409,14.2564577755785,17.6180544783737,17.2704448225223,17.2863757051929,0,22.5171455353064,31.3802022810662
"gene-b1508",63.438560437954,67.4449182809667,65.9879019145827,60.2677261480683,46.3930249128481,57.6640609893457,35.5525459441628,27.562485032785,70.4722179134949,46.4973514452524,64.2065383335738,38.0274727554579,19.300410458834,31.3802022810662
"gene-b3455",31.9836075541351,29.1716774571655,25.7240973565322,22.8477648382229,21.5486727737273,22.3448236333715,31.8101726868825,23.7607629592975,17.6180544783737,22.5844278448369,27.1643046795889,14.2603022832967,19.300410458834,31.3802022810662
"gene-b3094",1339.08227991114,1350.76535297659,1320.3172577994,1158.93937864435,1152.22020890106,1125.16999005461,511.76954293308,476.165689704321,644.820793908479,619.079022099647,721.088815130905,841.357834714506,881.385410953421,868.185596442832
"gene-b2217",46.5216109878329,44.5743231545489,79.4091701005995,61.8868590893597,77.5752219854182,64.872068613014,62.6847520594449,45.6206648818511,35.2361089567475,54.4683259787243,41.9811981411828,19.013736377729,48.2510261470851,20.9201348540441
"gene-b0909",74.5403085145959,75.1462411296584,80.5276091161009,83.8351056268652,77.8287357827561,88.6584937711191,81.3966183458464,67.4805668044048,84.5666614961939,65.0962920233534,81.4929140387667,85.5618136997803,86.8518470647532,41.8402697080883
"gene-b0883",49.6935390097306,59.2768485929604,52.5666337285659,79.1576104631345,47.660593899538,82.5316872910011,261.966128009621,161.573188123223,105.708326870242,136.8350628246,123.47411217995,270.945743382638,183.353899358923,83.6805394161766
"gene-b1434",145.11570700182,131.155861847416,149.311608569437,143.563120794503,138.925560941206,127.942135320111,115.077977661369,91.2413297637022,119.802770452941,112.922139224184,118.535147692752,118.835852360806,80.4183769118085,115.060741697243
"gene-b1875",320.629057546826,365.696148603027,360.696582499202,260.680403547913,292.047894533339,318.954337347319,258.22375475234,242.359782184834,232.558319114533,225.844278448369,269.17356455229,366.014425271282,302.3730971884,219.661415967463
"gene-b3338",426.359991610082,387.633250050816,349.512192344188,435.90656852767,424.12858294642,364.725185757612,405.111905100592,402.982539789685,359.408311358824,430.43262480748,370.422336539849,342.247254799121,328.106977800179,313.802022810662
"gene-b3742",739.852211107638,906.889108788362,752.150237924693,921.466547254943,1050.3076623712,992.18224939793,713.857698826216,808.816371134485,739.958288091697,836.952326014544,696.393992694915,694.001377787107,833.134384806336,711.284585037501
