Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b3425	50.64105925672292	44.24696390595458	1291	1063	40.26948786765911	39.32082763053862	24.93565295114873	27.30549504603084	15.001828514685508	15.68085013316343	12.769166649438427	12.79736050906487	host	glpE	0.4978335229611667	0	1
gene-b2652	0.14689212257207518	0.33846773502468736	10	5	0.11723286133234093	0.044989505298099114	0.5112092860144386	0.03242932903329078	0.026693645043924394	0.039300376273592556	0.1737301584957609	0.15702282833208428	host	ileY	0.7976023165225754	0	1
gene-b1544	0.550845459645282	0.4307771173041475	17	7	0.9964793213248978	0.6298530741733877	0.22720412711752827	0.3242932903329078	0.05338729008784879	0.039300376273592556	0.1737301584957609	0.23553424249812643	host	ydfK	0.6165085445378604	0	1
gene-b4768	25.559229327541082	22.36964030572252	454	339	16.178134863863047	15.116473780161304	13.74584969061046	17.122685729577533	9.209307540153915	8.449580898822399	11.24902776260052	11.894479246155385	host	ybgV	0.4203308671988507	0	1
gene-b0993	7.638390373747909	8.70785172836241	248	154	4.630698022627467	5.848635688752885	3.8056691292185985	4.410388748527547	2.242266183689649	1.8078173085852576	1.7807341245815493	3.964826415385128	host	torS	0.5749531791752801	0	1
gene-b0104	234.8070579314622	218.21937970864388	5531	4981	125.7908602096018	133.66382024065248	68.27484019881724	72.60926770553806	60.06070134882989	64.21681483105023	54.942162624284386	55.86087117913898	host	guaC	0.6275599605571687	0	1
gene-b3538	50.457444103507825	49.170130960859126	1303	1089	16.52983344786007	21.235046500702783	12.60982905502282	10.571961264852796	7.901318933001621	7.349170363161808	10.944999985232938	11.38415505407611	host	bcsG	0.796089177226363	0	1
gene-b3239	17.07620924900374	17.261854486259054	338	328	7.327053833271307	7.513247384782552	3.7488680974392166	3.5023675355954045	1.7884742179429343	1.5327146746701097	4.082658724650381	5.063986213709718	host	yhcO	0.7981651690703563	0	1
gene-b0158	20.307835945589396	17.969559750401583	626	445	15.650586987867513	18.490686677518738	13.632247627051695	12.939302284283022	7.901318933001621	6.288060203774808	5.125039675624947	5.7313332341210765	host	btuF	0.4762252921359443	0	1
gene-b3045	8.886973415610548	8.677081934269257	214	137	5.216862329289171	5.0838140986852	3.0672557160866316	3.8266608259283124	1.9219424431625562	1.7292165560380723	2.6059523774364135	2.826410909977517	host	insD5	0.6093250003485069	0	1
gene-b2058	0.550845459645282	0.8307844405151417	25	12	0.2930821533308523	0.4948845582790903	0.3976072224556745	0.45401060646607094	0.24024280539531953	0.2751026339151479	0.21716269811970113	0.3925570708302107	host	wcaB	0.561749908658496	0	1
gene-b0150	600.3113819214283	605.2726196064204	12660	10323	73.32915476337925	58.93625194050984	21.016381758371363	20.462906620006486	11.558348304019262	9.54999143448299	12.334841253199025	13.778753186140396	host	fhuA	1.3120533577737905	0	1
gene-b0110	32.02248272071239	29.07745541802996	640	562	13.833477637216228	13.76678862121833	10.678593974523828	11.415123819718355	7.607688837518452	8.331679770001621	9.337996019147148	10.28499525575152	host	ampD	0.6036773105118088	0	1
gene-b2933	2.386996991796222	2.892360644756419	108	39	1.6412600586527728	2.2494752649049556	1.4200257944845516	1.1025971871318867	1.2279076720205222	0.6681063966510734	0.5211904754872827	1.8450182329019904	host	cmtA	0.5965494536794526	0	1
gene-b3282	130.62381999721785	135.5409429803407	5089	4378	112.60216330971346	136.22822204264412	71.62610107380078	75.33333134433448	20.954511359480648	22.1654122183062	22.28089282708134	20.648501925669084	host	tsaC	0.6853989847095662	0	1
gene-b1805	106.75385007925564	94.83250539509876	4934	3850	202.10945293695576	214.55495076663468	82.9863074296772	99.46075214510283	19.699910042416203	16.78126066882402	13.37722220417359	11.658945003657259	host	fadD	0.6765319926212084	0	1
gene-b0226	21.92364929388222	23.538892481262348	719	385	22.039777930480092	18.490686677518738	17.38111572449091	16.798392439244626	7.634382482562376	8.174478264907252	7.426964275693779	8.125931366185362	host	dinJ	0.4617491393125194	0	1
gene-b0457	16.929317126431666	22.154251747070443	414	328	10.316491797246002	10.302596713264698	9.37217024359804	9.080212129321419	4.724775172774618	4.519543271463144	6.558313483214974	6.634214497030561	host	pdeB	0.5967271885168223	0	1
gene-b2060	1.8728745627939587	2.553892909731732	65	39	1.406794335988091	1.7096012013277664	1.4200257944845516	1.037738529065305	1.0944394468009002	0.9432090305662213	1.1726785698463862	2.5908766674793906	host	wzc	0.4330532434904688	0	1
gene-b2981	8.446297047894323	8.584772551989797	242	179	6.33057451194641	7.243310352993958	6.30491452751141	5.545415264692724	3.52356114579802	3.5763342408969225	3.474603169915218	3.7292921728870017	host	yghO	0.4013898396997207	0	1
gene-b0001	271.530088574481	292.98997935500665	2620	2605	80.1872771513212	78.50668674518296	96.22094783427322	89.92652940931534	42.65644478019118	53.40921135581228	92.25071416124904	96.60829513131486	host	thrL	0.798205885327328	0	1
gene-b0107	5.949130964169045	6.738584906400593	215	179	5.509944482620023	5.848635688752885	4.998490796585622	101.50379987420015	2.722751794480288	3.104729725613812	2.3887896793167123	2.119808182483138	host	hofB	2.2160199832615577	0	1
gene-b2399	19.426483210156942	21.200388130182688	506	334	16.940148462523265	14.981505264267005	10.621792942744447	12.777155639116568	5.765827329487669	5.305550796934995	6.341150785095273	5.692077527038055	host	yfeD	0.5209692068115673	0	1
gene-b0838	135.3978139808103	125.54075990006585	2456	2146	53.45818476754746	52.68271070407406	34.70543041720244	35.93169656888619	22.823066512555357	26.095449845665456	26.53728171022748	26.615369402288287	host	gstB	0.7452131292588009	0	1
gene-b2350	58.16928053854177	60.89342251035057	1744	1016	55.685609132861934	47.05902254181167	45.04321820104998	39.304346788348425	13.907389067884608	14.226736211040505	11.59648807959204	12.404803438234659	host	yfdG	0.5562112815977042	0	1
gene-b4680	19.793713516587133	13.077162489590194	635	502	28.07727028909565	16.19622190731568	15.39307961221254	15.501219277912995	5.338729008784878	3.419132735802552	3.431170630291278	3.1012008595586646	host	ypdK	0.5451397615419673	0	1
gene-b0722	46.895310131135005	32.52367235646314	1299	1043	41.73489863431337	47.91382314247556	62.42433392554089	75.30090201530119	34.408108461618546	38.985973263403814	22.454622985577096	24.26002697730702	host	sdhD	0.3987255215333976	0	1
gene-b1094	2401.502588900214	2478.476144409413	70463	55229	2206.381066705322	2215.1482723625063	1763.217628495578	2024.1414302709109	775.663937686355	820.9455599790749	592.2895428516729	574.7035516954285	host	acpP	0.4948242252965752	0	1
gene-b1307	3.8559182175169737	4.615469113973009	113	74	3.2239036866393755	3.55417091854983	2.3288423029546648	2.8862102839628796	1.1745203819326733	1.2969124170285544	1.6070039660857884	1.2561826266566742	host	pspD	0.5072378339540593	0	1
gene-b0596	728.91543523328	797.8607608354675	22076	20840	524.3825887395609	594.8062495461684	58.33465963742538	54.51370210496181	4.004046756588659	2.986828596793034	2.3453571396927724	2.3553424249812642	host	entA	1.0381885513948037	0	1
gene-b1640	46.234295579560666	48.83166322583444	976	925	19.870969995831786	24.02439582918493	16.81310540669709	17.544267007010312	11.985446624722053	12.733321912643987	11.72678569846386	12.287036316985596	host	anmK	0.6398705045627149	0	1
gene-b2633	3.3417957885147103	3.569296114805794	142	105	3.3997529786378866	3.3742128973574337	2.3288423029546648	1.6863251097311207	1.0677458017569756	0.707406772924666	1.1726785698463862	2.0805524754001166	host	yfjQ	0.5356978816419025	0	1
gene-b0429	499.61683189827073	380.7454321086801	9270	8095	367.6422531382211	294.3663331654625	270.429712301638	350.39890020470693	162.03042541662106	146.70830462932102	144.76065456659276	119.10181528988593	host	cyoD	0.4638852625654312	0	1
gene-b3063	8.593189170466399	10.184801844833773	423	270	11.37158754923707	14.036725653006924	8.576955798686692	7.783038967989788	2.669364504392439	2.829627091698664	2.4322222189406526	2.747899495811475	host	ttdT	0.5529456524339688	0	1
gene-b2601	104.18323793424433	93.32478548453425	2702	2394	81.59407148730928	85.8849656140712	54.01778122219235	57.62691769215772	21.301528745051666	20.947100553824832	23.06267854031226	26.02653379604297	host	aroF	0.5559380154860949	0	1
gene-b2592	555.3991154450163	699.7051176783082	19823	16144	574.8513355431337	523.6778416698737	308.7704087527209	389.4113830317557	282.8725565304668	242.01171709278296	411.39301531796184	611.9572177172155	host	clpB	0.3867102360295353	0	1
gene-b3590	170.68864642875135	164.0030025165076	4498	3819	114.59512195236326	133.97874677773916	79.8054496500318	79.19242149929609	41.82894178382952	37.610460093828074	37.35198407658859	32.93553824265468	host	selB	0.592345568132525	0	1
gene-b2618	32.830389394858805	27.415886536999675	1019	735	32.06318757439524	27.623556253032856	19.48275390032805	23.316687574936072	10.063504181559496	8.528181651369584	7.3835317360698385	7.183794396192856	host	yfjF	0.5119899988025257	0	1
gene-b1049	244.8324452970063	209.2961394216294	6291	5305	178.31118208649053	204.70224910635096	120.7021925311869	141.06758129481491	47.96848014393213	45.50983572482018	32.48753963870729	32.700004000156554	host	opgH	0.608017542385744	0	1
gene-b2198	4.847440044878481	3.3231377620605667	123	109	3.985917285299591	2.5194122966935506	1.760831985160844	2.4970583355633904	1.3079886071522953	1.0218097831134065	0.955515871726685	0.7066027274943792	host	ccmD	0.5789593307154468	0	1
gene-b2329	389.9985854288596	377.5761433170853	8846	7674	210.08128750755492	225.84731659645757	147.9098867535109	152.38541712743339	106.74788653065364	99.58715347728354	96.68083320289095	89.11045507845783	host	aroC	0.6023739737524061	0	1
gene-b0765	31.10440695463692	30.3697867699424	830	668	21.922545069147752	24.204353850377323	16.52910024780018	16.279523174711972	10.944394468009001	8.92118541410551	6.905773800206496	7.968908537853277	host	modC	0.5268445927903902	0	1
gene-b2523	368.7726737171948	315.20577069026336	8690	7282	246.54070738191297	298.01048309460856	141.8889773848964	153.3582969984321	60.32763779926913	54.9026256542088	57.46124992247292	44.75150607464402	host	pepB	0.6541442684359957	0	1
gene-b1151	1.4689212257207518	1.3846407341919027	60	22	0.6447807373278751	1.0797481271543787	1.0792196038082593	0.8755918838988511	0.2936300954831683	0.2751026339151479	0.3040277773675816	0.8243698487434424	host	beeE	0.6402874892266732	0	1
gene-b2514	570.418834978011	504.2246158045047	14905	12643	480.53749860126544	465.236474287643	322.06185018909633	371.6076813924791	115.31654658975337	113.65668818322966	101.32811494265255	81.76963785393289	host	hisS	0.5770908224766961	0	1
gene-b0088	226.87488331257012	198.15747395990786	6310	5485	194.6651662423521	210.37092677391146	132.40320507773959	142.46204244324642	59.60690938308317	57.37854935944513	44.82238089190631	42.86723213465901	host	murD	0.534811114399132	0	1
gene-b1198	52.587379880802914	53.17020419296907	1428	1337	32.82520117305546	36.846404839143176	38.05669129218598	52.21121974359816	15.642475995739694	18.353275719767723	13.33378966454965	15.231214348212175	host	dhaM	0.5289279452153236	0	1
gene-b2910	139.80457765797254	164.21839107515967	6566	4040	208.08832886490512	206.36686080238064	107.41075109481149	125.66365000400178	45.27242199449577	46.21724249774484	55.11589278278015	52.68115890541428	host	zapA	0.5212631416890292	0	1
gene-b0719	0.40395333707320674	0.7692448523288349	14	15	0.9964793213248978	0.44989505298099114	0.45440825423505654	0.3242932903329078	0.4537919657467147	0.19650188136796276	0.26059523774364135	0.2747899495811475	host	ybgD	0.4576214158945957	0	1
gene-b1859	22.6581099067426	18.21571810314681	536	458	13.481779053219206	13.001967031150645	8.406552703348545	8.918065484154965	4.19090227189613	4.283741013821588	2.9099801548039954	3.1012008595586646	host	znuB	0.6569697059524491	0	1
gene-b2799	3.0112885127275413	4.246231584855169	97	54	1.6998764893189433	1.8445697172220636	1.6472299216020798	1.3620318193982128	1.361375897240144	0.9825094068398139	0.6514880943591034	2.0412967683170957	host	fucO	0.617283080138749	0	1
gene-b3289	93.49683601712586	86.5554307840405	3086	2589	96.18956272318573	108.96458183199606	60.890706067497575	67.74486835054445	17.27078834341908	18.864180611324425	14.549900774019976	16.408885560702807	host	rsmB	0.5917651984952149	0	1
gene-b2476	475.5999698577364	475.97794482698987	7937	6221	99.94101428582063	116.79275575386531	201.01885146723313	188.9332709479521	155.03669041511287	149.42003059219888	105.4976387465508	95.54839104007328	host	purC	0.7066466653280541	0	1
gene-b0021	10.135556457473188	11.107895667628375	469	371	12.074984717231114	14.576599716584113	7.668139290216579	7.45874567765688	2.642670859348515	2.908227844245849	2.0413293623251905	2.5516209603963698	host	insB1	0.6059950609068233	0	1
gene-b2817	90.26520932054021	85.54002757896644	2675	2154	82.12161936330482	84.04039589684915	62.25393083020275	68.68531889250988	32.432778728368135	32.658612683355415	22.671785683696797	23.08235576481639	host	amiC	0.4693718518665339	0	1
gene-b0718	1.615813348292827	3.0769794093153395	92	37	1.524027197320432	1.934548727818262	1.5336278580433158	1.0701678580985958	1.1211330918448246	0.786007525471851	0.781785713230924	1.8842739399850115	host	ybgQ	0.5658741902098057	0	1
gene-b0592	151.84973170888273	143.6641686209332	4113	3519	38.51099494767399	39.590764662327224	2.1016381758371363	1.6863251097311207	0.9876648666252026	0.9825094068398139	1.6504365057097286	1.6487396974868849	host	fepB	1.230269797727388	0	1
gene-b1266	75.53927403268966	71.50900147248849	2102	1819	65.59178591544475	68.33905854781256	52.029745109913975	52.957094311363846	23.143390253082448	23.030020496325236	17.112420611832448	17.58655677319344	host	rnm	0.4963333667395946	0	1
gene-b2511	194.81567756121473	162.18758466501154	7213	5862	243.96158443260146	272.23149655879774	114.17007387655795	154.78518747589692	28.6689747771748	30.732894245949378	25.277738061133213	22.925332936484306	host	der	0.6473971779643138	0	1
gene-b2466	29.01119420798485	31.200571210457543	862	765	21.160531470487538	23.214584733819144	12.041818737228999	10.928683884218994	5.1518734934774075	4.558843647736737	6.210853166223452	6.948260153694729	host	ypfG	0.6712702813263872	0	1
gene-b1983	133.92889275508955	161.72603775361424	4299	1992	132.53174973621142	111.6189626445839	102.86666855246092	100.53092000320143	35.2356114579802	33.20881795118571	38.872122963426506	36.27227334471147	host	yeeN	0.5683475355727088	0	1
gene-b4669	17.33327046350487	14.061795900571102	317	319	5.978875927949387	6.568467773522471	2.3856433347340467	3.1456449162292057	2.2689598287335735	2.043619566226813	3.474603169915218	4.435894900381381	host	ilvX	0.7915721410726512	0	1
gene-b2443	5.508454596452819	7.169362023704741	193	111	5.744410205284705	4.633919045704209	3.2944598432041596	3.5996555226952767	1.7884742179429343	2.2401214475947757	2.0413293623251905	2.1590638895661587	host	yffL	0.5267073202402931	0	1
gene-T7p39	0.550845459645282	0.8923240287014484	49	14	0.23446572266468185	3.3742128973574337	2735.367287399702	3465.7548231168194	10132.453866707952	10104.323241822014	5982.0939800241595	5794.024598332661	phage	gene-T7p39	1.3179825404318952	0	0
gene-b2662	268.4820770311104	258.4047307943022	6911	7272	163.42260869728324	241.18873790310937	86.28076727288136	106.69249251952668	25.2788818565964	24.837837804910496	16.547797596721228	17.547301066110418	host	gabT	0.785167240975072	0	1
gene-b2502	174.28750343176722	168.4338528659217	4612	3949	82.29746865530333	98.70697462402946	71.62610107380078	61.9075891245521	39.052802699261385	37.37465783618652	37.91660709169982	37.646223092617205	host	ppx	0.6589406257463482	0	1
gene-b0584	1880.3293380144914	2254.841280940374	60712	55812	1066.1156409563084	1259.1212847779	275.8826113524587	360.16012824372746	15.722556930871468	14.698340726323616	3.952361105778561	5.417287577456908	host	fepA	1.0392234999009644	0	1
gene-b4827	9.290926752683756	11.78483113767775	252	195	7.385670263937478	7.558236890080652	6.929725877084612	5.934567213092214	2.8295263746559858	2.986828596793034	3.0837103132997563	3.964826415385128	host	fliX	0.5146991544237641	0	1
gene-b2957	20.050774731088264	20.46191307194701	1066	731	35.40432412236696	45.664347877570606	14.427462071963046	18.776581510275363	5.872601909663366	5.148349291840625	5.472499992616469	6.163146012034308	host	ansB	0.6271481650267563	0	1
gene-b0115	2244.3280177480938	1743.8473104353754	66791	40174	2370.389839709267	2082.3392527225174	2909.121643612832	2742.1916337260354	1483.7929534115813	1319.038528870587	728.3202569538537	613.6844688288684	host	aceF	0.4018234444481443	0	1
gene-b2979	7.3813291592467785	7.6001391410088885	185	114	2.403273657312989	2.9243178443764424	1.4768268262639337	1.5241784645646668	2.242266183689649	2.043619566226813	4.299821422770083	3.4937579303888753	host	glcD	0.6481224575649265	0	1
gene-b0607	4.590378830377349	3.44621693843318	111	82	3.5169858399702276	3.1492653708669383	2.9536536525278674	2.6267756516965535	1.8418615080307832	1.7292165560380723	2.084761901949131	2.3945981320642855	host	uspG	0.3371845957055514	0	1
gene-b3790	147.18590681721935	122.58685966712312	3889	3415	125.0288466109416	133.97874677773916	98.77699426434542	93.234320970711	32.192535922972816	28.13906941189227	25.885793615868376	23.906725613559832	host	rffC	0.5517230239348608	0	1
gene-b2531	160.9937663389944	156.15670502275347	3341	3381	59.319827834164506	69.50878568556314	22.095601362179625	21.92222642650457	16.14965525157426	14.108835082219727	18.98001981566188	17.19399970236323	host	iscR	0.9255283878527508	0	1
gene-b4291	53.211671401734236	75.60138408687789	2045	1971	21.219147901153708	23.799448302694433	10.962599133420738	10.247667974519887	5.125179848433484	4.755345529104699	4.690714279385545	6.280913133283371	host	fecA	1.0298497833233646	0	1
gene-b4130	8.55646613982338	11.169435255814683	295	174	6.858122387941944	7.513247384782552	5.5665011143794425	6.064284529225376	3.176543760227003	2.4366233289627384	2.2150595208209514	3.1404565666416855	host	dtpC	0.565560044795211	0	1
gene-b4376	433.0012543118346	519.2095055278704	11864	9332	307.5604117053964	330.3129478986437	144.7290289738655	155.23919808236298	51.411960354598385	46.92464927066951	116.44263873178375	103.59581099209261	host	osmY	0.7300814163465127	0	1
gene-b3897	3.7090260949448983	5.384713966301844	130	56	1.8171093506512843	2.339454275501154	2.2152402393959005	1.491749135531376	1.3880695422840685	1.4541139221229245	1.0858134905985057	2.5516209603963698	host	frvR	0.6429625551997564	0	1
gene-b0473	191.76766601784416	232.28117560921498	5776	5008	149.9994460747302	184.50196122750447	83.21351155679473	87.36461241568537	53.46737102298056	47.23905228085825	107.01777763338872	95.50913533299027	host	htpG	0.5320829875335035	0	1
gene-b1604	196.43149090950754	228.06571381845296	5192	3996	119.92921714298477	136.76809610622132	97.92497878765468	95.43951534497478	57.49811142461314	57.81085349845465	49.42623009204398	44.084159054232664	host	ydgH	0.6054353666328002	0	1
gene-b3497	55.415053240315366	45.78545361061225	1453	1352	36.45941987435803	41.43533437954928	16.24509508890327	16.99296841344437	5.392116298872727	5.462752302029365	7.904722211557122	8.989556922011825	host	rsmJ	0.7334299237659236	0	1
gene-b2930	4.590378830377349	3.907763849830481	143	89	3.2239036866393755	3.779118445040326	2.7264495254103394	1.3296024903649222	1.3346822521962196	1.1397109119341842	0.9989484113506252	1.6487396974868849	host	yggF	0.5543245841621278	0	1
gene-b2984	0.9547987967184887	1.784648057402897	46	25	0.9964793213248978	1.2147166430486762	0.5680103177938207	0.745874567765688	0.6406474810541855	0.15720150509437023	0.3474603169915218	0.6280913133283371	host	yghR	0.6241836565115587	0	1
gene-b1974	1.8361515321509398	2.9846700270358792	79	63	2.4618900879791594	2.9693073496745415	1.2496226991464054	1.4593198064980852	0.8275029963616561	0.3930037627359255	0.6514880943591034	1.059904091241569	host	yodB	0.5603432334160167	0	1
gene-b3536	61.95175269477271	70.6474472378802	1234	1044	28.428968873092675	26.768755652368974	18.74434048719608	17.576696336043604	10.33044063199874	9.196288048020659	17.981071404311255	19.353063591929388	host	bcsE	0.7488248269922919	0	1
gene-b4613	104.36685308745942	98.15564315715933	2681	2057	93.43459048187572	78.19176020809627	82.30469504832462	79.03027485412964	56.99093216877858	49.47917372845303	54.76843246578863	50.051026530851864	host	dinQ	0.3225120795453696	0	1
gene-b3802	257.7222290527059	277.1127656029395	7880	6501	187.04503025574994	217.38928960041494	113.31805839986723	116.03213928111442	53.17374092749739	50.6974853929344	62.89031737546545	55.154268451644604	host	hemY	0.6380092888037266	0	1
gene-b0549	0.25706121450113156	0.8307844405151417	9	6	0.35169858399702275	0.40490554768289205	0.5112092860144386	0.1621466451664539	0.16016187026354636	0.15720150509437023	0.08686507924788045	0.4318127779132318	host	ybcO	0.7234501093913493	0	1
gene-b2049	3.9293642788030114	5.230864995836077	114	89	2.8722051026423525	2.699370317885947	2.556046430072193	1.945759741997447	1.281294962108371	1.414813545849332	1.4767063472139677	2.2375753037322013	host	cpsB	0.5343276192372959	0	1
gene-b3813	233.92570519602972	210.89616871447336	7142	6157	188.9207560370674	204.29734355866808	107.0699449041352	110.90830529385448	47.62146275836112	44.17362293151803	39.480178518161665	35.36939208180198	host	uvrD	0.6312591483611735	0	1
gene-b1244	359.73880817901215	330.40604897228116	9836	7334	313.42205477201344	348.26376051258524	180.96808724911125	218.99525896181265	55.25584524092349	54.07731775246336	70.79503958702257	74.82137770023816	host	oppB	0.5975890257943919	0	1
gene-b4451	31.72869847556824	43.13925131860106	313	503	9.378628906587274	13.586830600025934	17.83552397872597	5.41569794855956	1.0677458017569756	1.7292165560380723	1.1726785698463862	0.9028812629094847	host	ryhB	1.13891180873141	0	1
gene-b2790	42.819053729759915	35.87757991261686	955	778	29.601297486416083	28.073451306013848	13.121038341037258	14.787774039180597	6.593330325849325	8.292379393728028	11.943948396583563	10.324250962834542	host	yqcA	0.606844632833529	0	1
gene-b1190	345.0128728911616	304.77481049268437	6562	5863	116.93977917901007	135.64335847376884	65.03718138739247	71.24723588613985	41.268375237907115	42.99461164331026	55.984543575258954	54.9579899162295	host	dadX	0.8302049000024173	0	1
gene-b0266	6.573422485100364	6.523196347748519	115	98	2.5791229493115004	3.104275865568839	2.556046430072193	3.2105035742957875	1.5482314125476149	1.6113154272172947	1.4332738075900275	1.8450182329019904	host	yagB	0.6367679112369474	0	1
gene-b2044	3.1581806352996167	4.184691996668862	95	73	1.8757257813174548	2.654380812587848	1.590428889822698	1.6863251097311207	0.8541966414055806	0.786007525471851	0.7383531736069838	1.6487396974868849	host	wcaL	0.6117646217140644	0	1
gene-b4844	70.5082188345961	74.58598088180383	1798	1477	33.99752978637887	38.15110049278805	28.91172517570547	30.515998620326627	13.346822521962197	13.597930190663025	16.678095215593046	16.055584196955618	host	ameF	0.6747195672756379	0	1
gene-b1740	75.0251516036874	90.03241751656684	2087	1641	47.889623854261266	57.631556286864964	23.40202509310541	24.93815402660061	10.891007177921152	11.279207990521064	16.547797596721228	15.42749288362728	host	nadE	0.7439689249264202	0	1
gene-b0516	6.610145515743383	8.307844405151416	210	153	4.454848730628955	4.09404498212702	3.521663970321688	2.8862102839628796	2.242266183689649	2.0829199425004052	2.301924600068832	2.630132374562412	host	allC	0.586627013226656	0	1
gene-b1607	36.46596942851767	29.63131171170672	529	505	16.236751294529217	13.541841094727834	11.246604292317649	11.415123819718355	6.833573131244645	5.305550796934995	6.123988086975572	6.398680254532435	host	ydgC	0.7119661965607565	0	1
gene-b0909	5.214670351308669	6.461656759562213	270	190	3.692835131968739	3.9590764662327222	2.7832505571897213	2.6592049807298443	1.3346822521962196	1.061110159386999	0.955515871726685	1.8450182329019904	host	ycaL	0.7490403155911258	0	1
gene-b0382	21.813480201953166	26.46202292011192	432	304	10.375108227912172	7.9181529324654445	5.509700082600061	5.869708555025632	4.511226012423222	5.344851173208587	6.905773800206496	7.654862881189109	host	iraP	0.7562095958356571	0	1
gene-b0261	28.313456625767493	28.523599124353197	602	557	13.716244775883888	12.866998515256347	10.4513898474063	11.739417110051264	6.860266776288569	6.720364342784327	6.818908720958616	7.851141416604214	host	mmuM	0.6332539128020442	0	1
gene-b2143	17.516885616719964	19.41574007277979	423	440	10.25787536657983	12.372113956977257	7.838542385554725	7.491175006690171	4.324370497115751	3.6549349934441078	4.430119041641903	5.417287577456908	host	cdd	0.6166435196102997	0	1
gene-T7p52	1.4321981950777332	1.476950116471363	211	69	1.934342211983625	18.130770635133942	516.1509757792448	865.5063625694977	14462.803740313544	15224.651365379566	30883.141624998938	31282.912230166574	phage	gene-T7p52	1.452002944850169	0	0
gene-b2969	26.660920246831648	24.27736753949803	752	585	23.446572266468184	21.145067490106584	18.517136360078553	17.479408348943732	6.5666366808054	7.152668481793845	5.559365071864349	7.066027274943793	host	yghE	0.5108738236844288	0	1
gene-b0923	57.03086658860819	57.07796804279955	1759	1419	44.079555860960184	49.80338236499572	27.207694222324008	28.18108692992969	13.640452617445366	13.283527180474284	12.291408713575084	11.38415505407611	host	mukE	0.6016630470602594	0	1
gene-b2070	14.285258920134313	14.277184459223175	703	493	24.501668018459252	26.138902578195587	11.019400165200121	10.76653723905254	3.256624695358776	2.829627091698664	2.1716269811970115	3.258223687890749	host	yegI	0.6436199534194283	0	1
gene-b0379	2.350273961153203	2.5231231156385783	85	63	2.403273657312989	2.654380812587848	1.3064237309257876	2.1727650452304825	0.9075839314934294	0.8253079017454437	0.5646230151112229	1.059904091241569	host	yaiY	0.4916276677510677	0	1
gene-b4089	32.94055848678786	37.47760920546084	813	678	21.160531470487538	19.390476783480718	18.11952913762288	17.28483237474399	10.010116891471647	10.689702346417175	10.076349192754133	9.460625407008077	host	alsR	0.5587877632064341	0	1
gene-b1077	4.112979432018105	3.9385336439236345	128	100	2.813588671976182	3.824107950338425	2.442444366513429	2.6267756516965535	1.5749250575915392	1.5327146746701097	1.4332738075900275	1.8842739399850115	host	flgF	0.4459707272639289	0	1
gene-b1664	257.5018908688478	267.94336696317976	6361	5201	156.79895203200599	167.945823277804	88.15520132160097	104.39001015816302	52.07930148069649	51.87649668114217	73.70501974182656	69.91441431486052	host	ydhQ	0.630187070309412	0	1
gene-b2923	15.717457115212046	17.077235721700134	742	643	23.09487368247116	26.048923567599388	8.974563021142366	10.182809316453305	2.6159772143045905	2.7903267154250715	3.040277773675816	4.04333782955117	host	argO	0.6776981360176518	0	1
gene-b2023	129.7424672617854	105.44808435723668	3045	2799	85.93168735660589	107.0750226094759	51.97294407813459	61.97244778261869	14.494649258850945	14.14813545849332	16.070039660857883	14.092798842804564	host	hisH	0.6805615489326872	0	1
gene-b3270	4.25987155459018	4.646238908066163	100	75	2.52050651864533	1.7995802119239646	1.760831985160844	1.2971731613316313	0.9609712215812781	0.8646082780190362	1.1726785698463862	2.2375753037322013	host	yhdY	0.634337404335116	0	1
gene-b3957	75.24548978754551	87.69391316548717	1433	1408	21.336380762486048	26.363850104686083	19.937162154563104	18.54957620704233	16.14965525157426	15.327146746701096	22.8889483818165	24.417049805639106	host	argE	0.7765888247327297	0	1
gene-T7p33	0.8079066741464135	0.30769794093153396	33	6	0.35169858399702275	2.2044857596068566	1499.6608410392453	1912.9088316867235	7399.344937950622	6930.739256976868	3534.5835071358797	3683.8733197919464	phage	gene-T7p33	1.4141460449386087	0	0
gene-b3002	45.132604660270104	38.985329116025355	1151	935	39.91778928366208	38.10611098748995	28.85492414392609	33.337350246222925	12.973111491347256	15.012743736512355	10.510674588993535	10.442018084083605	host	yqhA	0.4763559700849536	0	1
gene-b3334	1.5423672870067895	1.72310846921659	71	28	1.7584929199851138	1.2147166430486762	1.0224185720288772	1.0053092000320143	0.6940347711420343	0.9432090305662213	0.7383531736069838	1.2169269195736532	host	gspM	0.4522662355914331	0	1
gene-b3525	1.101690919290564	2.430813733359118	66	23	0.8206300293263864	1.4846536748372707	1.0792196038082593	0.8431625548655604	0.7741157062738074	0.7467071491982585	0.5646230151112229	1.1776712124906321	host	pdeH	0.6114246323247824	0	1
gene-b2185	74.29069099082703	89.20163307605169	3152	1752	135.87288628418312	118.18743041810637	99.96981593171243	85.02970072528844	26.106384852958058	29.907586344203935	17.41644838920003	14.956424398631029	host	rplY	0.516487406024927	0	1
gene-b3104	1.2118600112196203	1.6615688810302833	57	28	1.1723286133234092	1.0347586218562796	0.45440825423505654	0.7134452387323972	0.21354916035139515	0.5502052678302958	0.6514880943591034	0.9813926770755268	host	yhaI	0.5939692746253216	0	1
