Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b4269	581	193	769	236	256	161	121	51	128	28	280	22	host	ahr
gene-b3331	70	8	77	12	56	7	58	2	45	0	142	1	host	gspJ
gene-b1628	765	156	986	343	130	110	55	39	50	10	70	18	host	rsxB
gene-b4102	49	1	43	5	47	7	66	1	42	0	162	0	host	phnF
gene-T4p253	4	0	3018	1	7125	82	10781	281	60733	3910	74850	7998	phage	38
gene-b0604	411	107	348	80	74	49	54	14	60	6	140	5	host	dsbG
gene-b1293	362	95	495	126	52	34	39	11	46	12	93	7	host	sapB
gene-b1533	241	160	183	224	62	59	41	12	67	10	146	15	host	eamA
gene-b2685	885	434	1375	592	219	156	117	69	118	21	173	19	host	emrA
gene-b1975	2082	35	796	31	787	14	1021	39	1651	26	565	29	host	serU
gene-b2461	17	8	40	10	28	1	30	1	24	0	97	0	host	eutP
gene-b2071	30	6	58	6	40	2	18	6	27	0	81	0	host	yegJ
gene-b2334	34	7	28	4	23	1	18	1	31	0	48	1	host	yfcQ
gene-b0468	755	75	372	160	79	40	45	14	35	3	79	8	host	ybaN
gene-b3645	162	10	131	30	110	20	90	8	58	4	194	5	host	dinD
gene-T4p026	4	0	7788	202	31472	1291	4193	512	4242	400	4147	352	phage	mrh
gene-b3425	1122	311	444	157	106	53	59	16	54	2	101	9	host	glpE
gene-b2207	40	4	20	13	18	6	19	0	17	1	23	0	host	napD
gene-b3857	219	77	130	73	80	40	68	21	67	24	211	21	host	mobA
gene-b1043	28	4	31	5	20	1	13	0	17	0	46	1	host	csgC
gene-T4p217	25	0	37026	995	125515	5777	50635	8905	20648	1973	16170	1713	phage	cd
gene-b3510	5828	979	4514	493	641	238	199	82	127	41	115	34	host	hdeA
gene-b4413	358	12	47	4	55	3	39	8	22	3	36	3	host	sokC
gene-b0924	3614	2564	5240	3905	867	1518	458	402	523	222	603	227	host	mukB
gene-b2829	2969	938	2173	1526	370	311	1156	88	233	50	328	63	host	ptsP
gene-b3532	1969	96	926	118	173	45	190	19	260	16	634	6	host	bcsB
gene-b2271	46	2	66	2	43	3	54	0	63	1	174	0	host	yfbL
gene-b2315	1742	702	1497	903	276	352	159	125	202	54	198	70	host	folC
gene-b4787	416	70	109	39	37	19	20	15	16	3	34	6	host	yqiM
gene-b2982	790	86	566	82	100	32	58	10	75	7	135	5	host	insH9
gene-b0696	152	67	105	27	53	10	24	4	57	2	112	3	host	kdpC
gene-b0575	295	33	242	43	158	28	181	6	238	2	523	4	host	cusA
gene-b4386	434	129	380	245	136	58	112	22	129	10	247	19	host	lplA
gene-b2462	11	5	23	13	14	5	19	0	17	1	50	1	host	eutS
gene-b2695	50774	5745	42303	7530	28732	5645	44277	4985	47701	1843	16030	1982	host	serV
gene-b2921	181	25	133	37	64	15	68	4	53	2	137	2	host	srsR
gene-T4p084	20	2	5266	120	77246	4015	79493	11011	263984	28017	192413	24170	phage	nrdC
gene-b2157	398	166	808	347	145	107	83	37	108	11	124	15	host	yeiE
gene-b3807	1004	166	628	224	160	92	59	33	73	25	135	16	host	cyaY
gene-b4173	3878	1531	5526	3332	542	1063	237	229	279	117	307	102	host	hflX
gene-b3453	700	178	508	147	134	34	114	14	123	7	303	8	host	ugpB
gene-b1297	2647	974	3207	1367	380	404	176	102	161	27	199	22	host	puuA
gene-b4121	105	36	85	28	51	12	69	4	44	3	169	2	host	yjdF
gene-T4p169	12	3	10912	12	18626	24	33223	95	358811	27814	249626	32222	phage	20
gene-b2282	2056	1848	3107	2733	577	1111	239	265	333	172	210	175	host	nuoH
gene-b0778	384	557	833	830	198	432	53	55	65	33	118	39	host	bioD
gene-b1315	48	9	76	13	32	3	52	2	47	1	123	2	host	ycjS
gene-b4799	964	149	92	30	54	12	23	8	22	2	19	6	host	ysgD
gene-b0807	555	180	355	347	120	136	96	53	84	36	136	22	host	rlmF
gene-b0984	197	28	139	27	83	13	79	9	97	3	231	3	host	gfcD
gene-b3002	1158	145	559	154	115	30	61	16	86	17	104	13	host	yqhA
gene-b0981	395	86	346	56	140	41	112	11	113	8	246	4	host	etk
gene-b3937	444	42	447	134	114	67	95	23	78	11	139	13	host	yiiX
gene-b0507	127	18	120	16	77	4	1566	4	100	0	172	1	host	gcl
gene-b1141	71	11	36	10	16	3	22	6	29	0	41	3	host	xisE
gene-T4p142	1	1	820	4	1503	9	6477	63	15186	929	13949	829	phage	4
gene-T4p044	34	5	59039	1667	210764	12604	82139	7149	133321	13534	80361	9738	phage	42
gene-b0423	2918	671	3622	1015	586	464	218	139	257	86	221	80	host	thiI
gene-b2326	1628	225	1300	568	180	202	74	45	84	19	95	18	host	epmC
gene-b3927	126	22	152	61	82	26	83	12	99	5	267	6	host	glpF
gene-b2193	224	141	81	146	60	75	28	23	41	8	65	15	host	narP
gene-b4438	135	32	100	41	40	18	26	7	23	4	17	2	host	cyaR
gene-b2808	749	200	368	179	144	52	78	13	76	9	190	13	host	gcvA
gene-b3354	383	84	245	104	50	37	39	20	34	4	72	4	host	yheU
gene-b2995	105	34	123	39	83	22	77	4	94	6	246	7	host	hybB
gene-T4p009	76	1	108272	4240	272148	17952	77338	13301	50967	5993	28247	3851	phage	goF
gene-b2268	590	109	535	117	126	53	76	24	77	7	122	5	host	rbn
gene-b4291	477	55	457	179	229	52	169	14	176	3	476	7	host	fecA
gene-b3186	22228	10185	29781	10393	5938	5719	961	1269	1157	687	652	882	host	rplU
gene-b2382	247	30	194	51	66	23	45	11	50	2	129	3	host	ypdC
gene-b2385	70	7	54	10	27	4	53	3	40	0	131	1	host	ypdF
gene-b3152	127	40	79	65	50	25	58	5	46	4	161	5	host	yraR
gene-b3732	27986	16361	65807	21739	11369	14020	2401	2944	4297	1680	1578	1978	host	atpD
gene-b3720	133	25	179	23	117	17	140	3	117	2	294	5	host	bglH
gene-b2387	11	1	13	2	10	1	13	0	10	0	33	2	host	fryB
gene-b0016	662	132	534	300	186	142	119	58	85	28	183	15	host	insL1
gene-b3199	1223	417	1425	513	207	154	82	38	98	27	104	36	host	lptC
gene-b1093	18917	4838	18084	6915	7796	4613	3604	1171	1895	563	993	573	host	fabG
gene-b0740	11440	3357	12146	3714	2786	1810	749	462	859	190	414	231	host	tolB
gene-b0613	61	9	62	3	45	1	45	0	40	1	92	0	host	citG
gene-b3946	94	21	90	19	39	12	61	6	47	2	155	5	host	fsaB
gene-b4827	181	25	131	37	154	24	81	12	52	9	70	12	host	fliX
gene-b4729	25	0	21	7	15	3	16	0	15	0	26	0	host	ykgV
gene-b0826	638	176	910	227	128	76	73	29	86	22	125	12	host	moeB
gene-b4206	1163	329	655	261	186	100	105	35	125	37	196	19	host	ytfB
gene-b4625	83	22	29	17	31	7	15	2	4	0	23	4	host	symR
gene-b2371	114	13	124	16	60	7	54	6	61	1	185	4	host	yfdE
gene-b0147	311	40	148	59	54	27	48	3	52	5	79	3	host	thpR
gene-b3365	306	67	252	103	153	29	189	11	153	4	449	5	host	nirB
gene-b1351	50	2	23	0	27	3	20	0	14	0	13	0	host	racC
gene-b0290	283	34	190	41	69	14	84	7	86	2	258	4	host	ecpD
gene-b1626	845	76	778	185	156	54	70	16	50	7	63	11	host	ydgK
gene-b3366	33	4	39	9	24	7	24	2	25	1	62	0	host	nirD
gene-T4p073	2	0	876	8	24581	607	22628	2579	135116	7296	86734	8158	phage	55.8
gene-b3264	52	9	60	12	28	6	42	8	26	9	108	2	host	envR
gene-b3626	486	66	649	66	152	33	65	6	79	15	119	7	host	waaJ
gene-b4663	15678	418	2081	227	1409	129	460	44	200	11	212	19	host	azuC
gene-b2507	12980	4873	16180	4840	4016	2421	1322	559	1618	354	909	361	host	guaA
gene-b3142	131	5	78	5	58	10	56	4	35	1	92	1	host	yraH
gene-b3625	317	39	493	50	90	25	52	5	71	9	61	11	host	waaY
gene-b0057	589	80	279	94	169	75	50	23	34	10	26	11	host	yabQ
gene-b3636	21923	3682	22772	4638	4794	2623	1807	690	1212	354	605	335	host	rpmG
gene-b2983	160	10	96	20	67	3	71	2	73	0	190	3	host	yghQ
gene-b3251	7124	2308	9276	3174	1376	1269	371	305	505	170	300	191	host	mreB
gene-b3829	605	1473	664	1576	13345	1239	333	351	307	209	593	227	host	metE
gene-b4149	632	173	417	199	121	63	83	21	119	13	144	12	host	blc
gene-b0242	1446	1024	2095	990	306	289	175	100	229	60	254	81	host	proB
gene-b1932	1235	274	579	188	147	71	51	27	38	10	48	3	host	yedL
gene-T4p183	3	1	1088	2	1948	8	17509	123	85136	8075	61070	7043	phage	segE
gene-b4050	72	30	96	30	33	9	30	5	34	5	83	3	host	pspG
gene-b1569	10	4	5	1	4	3	5	1	11	0	31	1	host	dicC
gene-b2538	120	111	144	87	72	38	80	11	72	6	211	4	host	hcaE
gene-b2196	154	54	187	68	115	25	87	5	118	12	295	12	host	ccmF
gene-b3509	1549	323	1737	227	313	120	70	35	90	27	94	15	host	hdeB
gene-b0844	347	161	389	149	84	53	51	17	53	6	119	10	host	ybjI
gene-b3688	1353	322	898	330	258	132	141	35	142	20	151	21	host	yidQ
gene-b3119	11	0	17	0	17	1	7	1	12	0	27	0	host	tdcR
gene-b3011	265	184	219	167	102	58	89	21	91	19	198	14	host	yqhD
gene-b0694	166	33	123	25	55	14	48	3	42	0	122	3	host	kdpE
gene-b3789	774	434	1002	1055	219	379	176	105	196	77	308	96	host	rffH
gene-b3033	1409	259	718	38302	192	69	76	24	84	21	133	21	host	yqiB
gene-b2788	99	22	103	28	70	9	63	3	83	1	209	0	host	gudX
gene-b4232	3123	667	3520	670	518	279	176	103	348	56	262	55	host	fbp
gene-b3686	92	46	151	36	66	16	59	13	68	1	117	6	host	ibpB
gene-b2684	2021	623	2206	563	531	224	109	87	197	41	114	43	host	mprA
gene-b2299	1830	405	1136	303	158	96	67	25	87	15	97	21	host	yfcD
gene-b0114	42443	5812	34963	6074	8744	4070	2691	1028	3961	715	1428	1084	host	aceE
gene-b0268	58	15	83	17	54	5	59	6	62	5	146	3	host	yagE
gene-b2848	25	0	28	0	16	2	15	0	21	0	32	0	host	yqeJ
gene-b4017	199	63	337	318	152	143	161	52	127	34	380	34	host	arpA
gene-b0137	62	1	78	2	48	2	29	0	45	0	110	0	host	yadL
gene-b4682	12	0	14	0	5	1	3	1	9	0	25	0	host	yqcG
gene-b4512	82	27	43	31	17	12	21	5	22	2	33	5	host	ybdD
gene-b1814	2678	484	1990	581	279	197	131	78	225	52	226	60	host	sdaA
gene-b2777	256	130	134	302	76	132	78	29	65	12	123	14	host	queE
gene-b2388	415	328	292	364	130	146	73	36	85	22	170	25	host	glk
gene-b0163	982	253	551	112	109	46	83	9	63	11	83	14	host	yaeH
gene-b2780	25068	3650	24780	3853	3562	1531	965	358	1399	241	699	266	host	pyrG
gene-b1919	614	557	985	581	183	190	86	32	64	13	133	15	host	dcyD
gene-b2820	2290	395	2677	1032	377	305	273	91	362	57	548	49	host	recB
gene-b0012	43	11	38	10	24	6	32	2	28	0	83	0	host	mbiA
gene-T4p135	12	1	22560	2269	42029	3136	38213	1919	40505	4441	47974	3939	phage	trna.4
gene-b3582	94	10	107	9	76	6	77	3	92	4	285	3	host	sgbU
gene-b2247	53	9	59	8	48	4	66	0	57	0	143	0	host	rhmD
gene-b2570	1084	118	918	410	102	99	52	36	80	10	132	19	host	rseC
gene-b1137	99	8	129	7	26	4	16	3	25	0	57	1	host	ymfD
gene-b1600	110	13	110	52	31	23	16	3	30	0	45	2	host	mdtJ
gene-b2077	103	20	135	31	57	18	70	7	85	2	180	4	host	mdtD
gene-b1320	423	16	149	24	67	12	42	4	61	0	98	2	host	ycjW
gene-b3572	3799	1247	2630	1509	376	409	198	139	247	62	330	70	host	avtA
gene-b3080	173	20	167	16	136	15	133	7	170	3	415	3	host	ygjK
gene-b4340	405	165	235	181	105	70	93	8	100	4	239	10	host	yjiR
gene-b1117	638	318	763	498	103	109	79	36	59	29	91	23	host	lolD
gene-b4238	278	93	270	123	9495	35	117	9	137	7	260	5	host	nrdD
gene-b4120	307	24	207	35	119	18	102	5	119	3	318	2	host	melB
gene-b3959	211	182	196	203	90	76	83	18	104	23	219	27	host	argB
gene-T4p199	1	0	281	3	702	2	14444	2127	41254	4818	28282	5511	phage	alt.-1
gene-b4773	16	10	9	9	5	3	3	1	12	0	13	1	host	ynaN
gene-b1677	239687	30863	203973	36871	107157	30432	29519	10408	28784	4374	13944	4490	host	lpp
gene-b0404	363	46	196	52	110	31	84	18	96	10	158	11	host	acpH
gene-b0999	406	96	445	77	96	36	50	9	49	7	54	2	host	cbpM
gene-b4195	34	15	49	13	33	4	47	2	35	1	83	5	host	ulaC
gene-b3623	323	44	427	49	163	25	68	6	90	4	143	6	host	waaU
gene-b4699	4986	17	665	13	1172	9	846	8	482	3	376	2	host	fnrS
gene-b4370	18145	1329	16064	1192	12945	561	22788	241	25609	146	4761	154	host	leuQ
gene-b2460	48	6	50	16	38	6	41	3	37	3	105	0	host	eutQ
gene-b2745	932	491	1349	804	180	229	87	74	131	29	119	48	host	truD
gene-b1274	6747	3067	9081	4486	1442	2196	451	506	515	292	453	323	host	topA
gene-b4684	10	4	7	2	19	2	12	1	6	0	28	0	host	yqfG
gene-T4p035	57	1	98529	3162	218347	13059	182738	12022	129061	8895	131261	8871	phage	61.2
gene-T4p107	6	0	188	2	30366	1087	18427	1292	12699	1180	12817	908	phage	tk.1
gene-b4380	137	15	134	28	102	10	100	3	98	3	265	3	host	yjjI
gene-b3866	1328	260	1025	192	227	112	111	47	80	35	170	33	host	yihI
gene-b3823	1085	239	529	245	124	74	120	32	108	13	233	17	host	rhtC
gene-T4p013	33	1	97850	4548	124002	8575	58014	5613	41214	4790	24548	2596	phage	motB.2
gene-b1258	32	4	60	8	27	0	19	0	25	1	59	0	host	yciF
gene-b3592	651	340	693	282	158	79	119	32	101	18	166	19	host	yibF
gene-b2204	56	25	51	37	37	20	37	3	57	1	130	1	host	napH
gene-b3091	157	51	226	64	87	23	71	7	87	4	209	5	host	uxaA
gene-b3940	1737	714	2223	1016	553	432	382	147	474	99	763	131	host	metL
gene-b4557	7216	581	5497	1840	1150	729	349	224	298	100	245	106	host	yidD
gene-b4094	111	23	64	24	49	10	48	4	29	0	134	1	host	phnN
gene-b0372	263	27	123	27	40	12	45	5	47	6	118	3	host	insF2
gene-b1726	572	115	424	122	101	55	37	14	50	7	48	19	host	yniB
gene-b0041	54	5	45	8	36	2	36	0	43	0	133	2	host	fixA
gene-b1485	514	120	832	238	138	56	62	11	64	11	125	7	host	ddpC
gene-b1857	1191	427	915	477	289	274	80	62	114	24	113	31	host	znuA
gene-b3862	334	71	273	81	116	45	90	43	67	32	184	27	host	yihG
gene-b0581	306	62	249	64	69	9	45	4	69	4	144	2	host	ybdK
gene-b3535	241	263	91	182	22	56	22	12	14	17	26	9	host	yhjR
gene-b4204	146	14	4967	74	101	50	2666	15	50	3	132	5	host	yjfZ
gene-b4152	118	102	291	162	57	71	34	24	47	13	52	7	host	frdC
gene-b4051	508	371	428	302	132	89	80	43	89	13	241	31	host	qorA
gene-b0823	239	34	160	17	87	17	91	7	118	3	316	4	host	ybiW
gene-b1664	506	850	279	1012	170	496	120	103	97	37	197	49	host	ydhQ
gene-b0521	151	23	129	59	48	15	57	4	51	4	212	0	host	ybcF
gene-b3819	717	166	822	295	160	91	110	47	124	42	224	41	host	rarD
gene-b3751	2186	698	1728	726	764	390	353	134	388	102	354	127	host	rbsB
gene-b4071	79	5	61	19	48	7	29	0	50	0	130	3	host	nrfB
gene-b2478	8408	2626	8192	2489	762	597	275	188	440	117	281	124	host	dapA
gene-b4056	1791	157	324	192	76	39	53	18	51	10	101	9	host	yjbQ
gene-b1282	789	213	562	199	65	55	28	31	36	14	50	17	host	yciH
gene-b2868	46	12	52	13	31	4	21	0	38	0	85	0	host	xdhC
gene-b0893	7012	3655	10043	3935	1395	1363	447	309	595	150	351	224	host	serS
gene-b4826	42	0	19	11	10	4	8	0	9	1	10	1	host	flgO
gene-b2892	1961	655	2952	1293	648	704	286	171	421	90	453	28165	host	recJ
gene-b2802	173	23	152	27	107	18	86	4	119	4	294	6	host	fucI
gene-b0279	45	3	88	12	37	5	43	2	49	1	99	1	host	yagM
gene-b1789	147	34	123	49	36	17	28	1	27	4	58	4	host	yeaL
gene-b0859	291	77	198	156	94	60	59	18	59	13	113	14	host	rlmC
gene-b1880	57	11	56	6	32	7	37	3	36	1	83	2	host	flhB
gene-b3022	210	97	107	31	38	17	39	4	29	7	51	5	host	mqsR
gene-b1396	11	2	26	4	11	1	11	0	12	0	22	0	host	paaI
gene-b2630	2215	325	1278	446	382	203	142	53	156	22	217	24	host	rnlA
gene-b3507	104	9	127	40	40	11	40	1	39	1	91	1	host	dctR
gene-b2694	12201	2314	6081	2368	2360	1135	1475	374	1233	188	710	245	host	argV
gene-b4775	1274	183	663	262	1014	266	451	131	244	49	271	50	host	mgtT
gene-b4012	104	28	78	45	86	28	49	15	73	16	206	10	host	yjaB
gene-b4061	327	51	226	43	112	15	129	8	112	4	340	10	host	pdeC
gene-b3736	27531	10173	39292	13030	5227	6481	1517	1568	2020	906	690	999	host	atpF
gene-b2940	3942	308	1882	311	378	123	133	38	127	21	136	21	host	yqgC
gene-b2948	927	231	994	447	173	177	111	37	69	21	130	27	host	yqgE
gene-b2442	652	206	518	274	230	113	108	26	101	20	200	14	host	intZ
gene-b3390	2954	1097	2414	1848	326	642	125	163	133	70	156	100	host	aroK
gene-b1553	30	2	26	4	11	5	22	2	7	1	36	0	host	rzpQ
gene-b3613	2684	504	2093	663	462	217	251	65	256	57	333	66	host	envC
gene-b0846	116	19	68	26	37	11	34	3	37	2	102	2	host	rcdA
gene-b0090	1336	557	1224	1071	221	332	144	101	153	49	247	52	host	murG
gene-b1644	166	19	144	62	51	14	36	5	43	6	111	3	host	ydhJ
gene-b3501	145	25	58	5	33	6	16	0	32	1	79	1	host	arsR
gene-b1278	317	106	166	139	61	26	40	12	51	11	68	7	host	pgpB
gene-b0744	11869	2001	14624	3045	2875	1429	1147	446	1479	203	1012	318	host	valT
gene-b3035	9069	2366	11683	2564	1403	863	378	286	824	195	483	194	host	tolC
gene-b4140	224	79	218	71	91	26	64	13	84	5	112	12	host	fxsA
gene-b0830	1279	947	1813	939	341	216	361	75	233	42	247	37	host	gsiB
gene-b1592	201	22	138	38	68	10	38	4	77	0	168	2	host	clcB
gene-b2559	1334	108	707	188	161	78	72	22	77	13	92	7	host	tadA
gene-b2798	248	65	169	62	61	18	42	8	36	2	97	7	host	ygdG
gene-b2631	414	98	413	190	91	94	38	22	42	5	63	9	host	rnlB
gene-b0293	137	26	102	39	57	30	42	16	38	1	80	5	host	ecpA
gene-T4p225	26	0	21576	631	83066	4590	27614	2188	47158	4050	39775	7021	phage	pseT.2
gene-b0378	445	156	458	188	107	50	109	23	85	12	264	14	host	yaiW
gene-b4368	11312	925	12382	771	5896	289	11981	133	13013	71	2401	84	host	leuV
gene-b1076	140	108	138	148	46	53	43	17	57	7	137	10	host	flgE
gene-b2519	568	124	589	228	204	73	165	22	182	12	392	19	host	pbpC
gene-b0084	10129	1095	3640	1334	3568	795	3173	420	1361	256	1563	319	host	ftsI
gene-b2646	27	14	16	4	13	3	11	1	16	0	40	0	host	ypjF
gene-b1627	1019	105	909	195	159	65	56	21	56	12	67	13	host	rsxA
gene-b2417	7083	2472	11159	2142	1402	1125	238	268	482	111	202	153	host	crr
gene-b2529	3915	2271	5213	1805	502	596	199	206	300	143	174	184	host	iscU
gene-b3325	285	22	419	53	158	23	130	10	156	3	406	3	host	gspD
gene-b2418	625	230	792	222	129	99	60	23	78	13	147	15	host	pdxK
gene-b2073	46	3	34	3	37	1	28	0	37	3	80	1	host	yegL
gene-b3302	7414	9977	14557	14933	4629	11212	1337	2141	1449	1284	637	1126	host	rpmD
gene-b4727	278	20	64	11	34	1	11	2	5	1	7	1	host	yacM
gene-b3773	323	124	219	174	129	61	106	40	99	22	296	34	host	ilvY
gene-b0085	1529	1012	1654	1339	405	410	258	109	264	68	289	78	host	murE
gene-b0842	542	110	413	175	128	47	69	22	95	13	175	21	host	mdfA
gene-b3447	1316	485	1803	607	298	200	185	52	215	22	420	26	host	ggt
gene-b3868	7505	2610	12929	3027	1375	725	689	233	986	127	603	132	host	glnG
gene-b2163	47	5	54	1	30	2	36	1	32	1	103	1	host	yeiL
gene-b0810	6759	1276	9299	1134	834	276	246	61	289	23	205	18	host	glnP
gene-b2457	34	13	40	8	24	11	18	6	10	0	27	7	host	eutM
gene-b2922	3918	630	2403	511	417	174	209	61	278	30	251	45	host	yggE
gene-b3066	4114	1127	9739	3686	1337	1364	380	17261	421	156	384	167	host	dnaG
gene-b3896	114	11	231	25	108	15	102	10	92	9	245	5	host	yiiG
gene-b4143	6430	3609	11338	4326	1916	2265	464	454	875	181	619	253	host	groL
gene-b1719	30689	6743	24509	6578	3108	3490	936	857	1222	501	514	563	host	thrS
gene-b2094	796	577	1066	616	127	331	36	50	57	30	40	44	host	gatA
gene-b4439	47	6	22	3	5	2	4	2	8	1	7	0	host	micF
gene-b4746	42	7	22	3	7	3	3	0	2	0	12	0	host	yddY
gene-b4551	476	237	415	265	97	141	38	16	37	8	51	4	host	yheV
gene-b0874	1169	95	616	102	138	43	73	13	100	8	170	13	host	lysO
gene-b2296	8175	572	6688	607	995	267	264	85	432	61	231	101	host	ackA
gene-b3115	71	7	107	12	53	6	69	2	63	4	151	3	host	tdcD
gene-b0870	876	477	950	538	227	249	130	72	138	46	172	40	host	ltaE
gene-b3398	1549	234	873	280	326	101	278	60	261	30	491	16	host	igaA
gene-b2018	2809	269	309	128	183	46	152	18	48	6	64	11	host	hisL
gene-b1973	47	4	51	7	29	3	25	1	27	1	49	0	host	zinT
gene-b1368	108	26	58	9	48	5	30	1	37	3	83	2	host	ynaA
gene-b2776	103	14	95	13	68	7	64	1	73	1	257	2	host	ygcE
gene-b1231	16685	575	3112	430	2677	160	1719	84	2493	41	1296	66	host	tyrT
gene-b3780	8122	2365	7621	3477	1192	1622	406	441	515	238	417	242	host	rhlB
gene-b2686	561	332	884	564	198	199	163	58	199	41	287	38	host	emrB
gene-b4419	317	66	378	85	78	39	50	10	48	7	42	9	host	ldrA
gene-b2292	420	69	278	149	121	48	102	18	106	14	256	7	host	yfbS
gene-b1552	28	6	248	66	21	28	12	4	24	3	16	4	host	cspI
gene-T4p194	3	0	2963	1	5769	25	7946	61	49079	4771	34707	5524	phage	29
gene-T4p192	1	0	1314	1	2230	2	6147	40	59687	4440	39288	3666	phage	27
gene-b2661	423	819	944	1354	299	749	131	142	116	54	164	50	host	gabD
gene-b1657	436	157	446	212	75	61	83	27	77	8	129	6	host	ydhP
gene-b0036	50	25	56	16	50	10	41	1	46	1	108	0	host	caiD
gene-b1254	1014	194	996	231	150	79	59	26	78	15	66	22	host	yciB
gene-b1305	77	31	74	27	13	10	14	5	28	9	26	4	host	pspB
gene-b1608	897	80	262	127	80	32	34	12	44	7	92	7	host	rstA
gene-b2549	208	23	183	23	144	14	168	8	185	10	437	4	host	yphG
gene-b0752	1026	180	1133	300	212	85	111	31	118	21	166	18	host	zitB
gene-T4p005	7	0	1568	51	25027	480	14681	1241	7639	1117	4286	817	phage	gene-T4p005_gene_mobA
gene-b0948	2708	640	2649	1124	450	466	248	137	245	90	291	93	host	rlmL
gene-b3771	1418	960	529	1619	1500	762	248	178	191	143	421	123	host	ilvD
gene-b0132	278	101	189	50	98	29	128	10	133	12	154	4	host	rpnC
gene-b4762	988	36	366	47	498	27	358	15	373	7	210	12	host	sroA
gene-b2222	24	5	27	1	28	1	21	1	27	0	102	0	host	atoA
gene-b1461	231	37	153	17	40	12	23	4	17	4	29	0	host	pptA
gene-b0790	175	80	202	94	47	27	38	10	39	4	83	0	host	ybhP
gene-b0515	208	77	179	86	80	48	64	11	69	8	196	8	host	allE
gene-b2025	431	630	643	1122	218	755	89	130	100	61	120	65	host	hisF
gene-b1811	663	63	264	88	65	40	26	9	29	4	47	4	host	yoaH
gene-b4008	61985	925	18502	1256	16411	1823	21371	375	19109	371	10742	334	host	gltV
gene-b1174	954	494	1487	424	163	131	33	27	63	16	37	22	host	minE
gene-b3389	3861	1227	3733	3276	538	949	230	213	247	130	296	131	host	aroB
gene-b0059	2232	1010	4238	2021	721	847	263	265	361	166	427	216	host	rapA
gene-b4260	5558	1920	6140	2105	666	693	287	179	446	134	331	152	host	pepA
gene-b0258	256	69	365	120	120	71	112	34	123	23	226	25	host	ykfC
gene-b3200	1448	569	1950	789	216	250	99	68	114	47	107	38	host	lptA
gene-T4p172	9	3	14491	3	21496	10	28817	64	395932	30324	328636	40612	phage	21
gene-b1684	82	285	56	68	29	18	13	8	14	4	46	1	host	sufA
gene-b0751	3441	1074	3429	999	391	247	165	89	268	54	159	51	host	pnuC
gene-b1878	35	2	28	7	21	4	24	2	17	1	60	0	host	flhE
gene-b0442	62	39	110	87	37	37	39	10	37	7	73	5	host	ybaV
gene-b2446	39	7	26	5	17	5	15	1	21	0	48	0	host	yffO
gene-b0452	1130	267	1205	446	226	141	147	35	135	19	192	21	host	tesB
gene-b0340	56	13	68	18	31	7	22	7	20	3	68	3	host	cynS
gene-b0772	2726	736	1968	837	420	313	140	76	199	47	233	59	host	ybhC
gene-b3163	9613	1882	13857	7630	3245	5034	1313	1673	1254	699	628	505	host	nlpI
gene-b1982	2447	468	2364	522	299	166	153	58	177	21	219	20	host	amn
gene-b3822	3857	382	1827	718	472	233	308	120	266	93	520	90	host	recQ
gene-b1385	282	72	247	125	88	55	63	13	69	7	199	5	host	feaB
gene-b0990	1053	78	813	669	312	319	128	81	112	35	93	15	host	cspG
gene-b4624	503	31	115	20	56	22	37	14	44	2	69	7	host	ryjB
gene-b2405	272	65	303	85	94	18344	72	18	54	6	98	11	host	xapR
gene-b0435	2836	386	1259	255	355	103	167	58	175	18	163	26	host	bolA
gene-b2036	754	395	471	429	212	192	106	45	86	84	119	77	host	glf
gene-b0427	849	98	481	188	146	48	98	16	89	16	196	21	host	yajR
gene-b4589	21	2	27	0	17	3	15	0	17	0	42	0	host	ylcI
gene-b0512	108	14	109	18	87	5	74	1	76	1	152	1	host	allB
gene-b1271	351	147	225	127	53	50	48	13	45	9	106	11	host	yciK
gene-b0138	28	2	80	1	21	5	37	2	34	0	70	2	host	yadM
gene-b1055	3167	432	1549	486	234	180	140	69	170	52	157	53	host	trhO
gene-b1508	96	35	50	9	10	2	12	3	8	3	17	0	host	hipB
gene-b2465	604	879	1366	1282	359	802	223	155	204	46	375	47	host	tktB
gene-b2666	243	66	172	59	100	36	43	17	32	9	69	6	host	yqaE
gene-T4p198	2	0	371	3	733	7	13088	1938	27471	2447	16864	2572	phage	alt.-2
gene-b0982	45	12	35	9	14	4	23	0	22	0	49	2	host	etp
gene-b2494	829	323	707	441	147	126	92	40	84	20	194	21	host	bepA
gene-T4p262	48	1	161414	7026	161369	15558	34464	2458	21788	1941	28238	2016	phage	motA
gene-T4p033	53	2	28018	543	252907	11896	175150	12083	118470	11694	91908	9156	phage	61
gene-b4506	33	2	15	3	14	1	11	0	19	0	46	0	host	ykgO
gene-b1872	152	44	139	37	94	18	101	8	102	1	253	2	host	torZ
gene-b1051	360	408	237	203	55	97	30	24	36	13	69	20	host	msyB
gene-b2574	5744	2255	4389	2366	643	536	2279	155	330	82	382	55	host	nadB
gene-b1272	537	802	394	609	116	233	109	72	85	49	155	48	host	sohB
gene-b3207	2994	1321	2713	1339	383	512	133	167	238	98	168	113	host	yrbL
gene-b0587	70	7	175	43	61	11	56	5	47	2	99	2	host	fepE
gene-b0480	974	675	1003	588	245	224	149	54	159	39	294	36	host	ushA
