Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b0676	428	2317	521	1933	161	357	73	203	31	130	40	39	host	nagC
gene-b3917	512	1691	352	1568	81	492	29	311	32	216	38	101	host	sbp
gene-b1225	19	140	36	206	20	285	12	168	3	136	3	49	host	narH
gene-b2037	470	2120	225	2121	99	275	5	119	38	80	4	38	host	rfbX
gene-b4136	329	1522	373	1392	111	393	52	280	35	221	23	97	host	dsbD
gene-b2113	1259	2910	1532	2313	909	1075	352	364	185	215	152	135	host	mrp
gene-b0707	49	386	99	444	28	160	7	83	4	65	2	26	host	ybgA
gene-b3030	898	4349	1523	6371	718	1004	257	471	159	351	100	152	host	parE
gene-b3084	236	1763	408	1708	194	544	90	279	71	216	43	77	host	rlmG
gene-b2405	58	197	75	566	50	296	18	187	15	77	5	36	host	xapR
gene-b1238	143	742	144	1023	81	213	21	61	13	46	8	14	host	tdk
gene-b1706	337	2816	556	2436	203	390	89	192	65	145	38	51	host	selO
gene-b0189	105	723	83	418	33	118	19	71	9	46	2	20	host	rof
gene-b0143	847	12278	1806	8760	545	1013	281	438	147	354	139	146	host	pcnB
gene-b1752	9	99	12	124	8	123	0	82	1	41	0	22	host	ydjZ
gene-b2979	70	202	198	317	55	330	22	207	7	142	5	50	host	glcD
gene-b3551	502	1902	667	2421	256	950	87	641	63	397	48	174	host	bisC
gene-b0215	201	1380	1147	893	56	176	27	85	29	58	16	33	host	dnaQ
gene-b1594	127	281	153	319	50	240	19	165	27	102	11	68	host	mlc
gene-b3708	59	131	66	521	37	599	21	360	22	322	14	134	host	tnaA
gene-b3433	4093	5166	5588	6335	4346	2523	1337	785	587	527	381	234	host	asd
gene-T4p092	2	0	3469	168251	8568	120991	481	23522	1539	20532	332	16063	phage	nrdC.8
gene-b2376	6	18	8	51	3	59	2	39	1	26	1	17	host	ypdI
gene-b3725	251	632	298	938	115	404	50	190	38	140	28	44	host	pstB
gene-b1271	118	482	124	492	34	153	23	94	7	74	12	28	host	yciK
gene-b1130	439	1814	612	1706	214	311	71	138	57	97	32	49	host	phoP
gene-b0489	113	709	189	1004	60	234	35	145	17	108	22	36	host	qmcA
gene-b2185	3322	23568	4312	27926	3092	8050	1093	988	679	736	379	271	host	rplY
gene-b2673	153	102	65	146	13	93	11	49	2	32	2	27	host	nrdH
gene-b3494	139	234	93	196	26	91	11	60	12	48	7	23	host	uspB
gene-b1067	313	1089	266	1094	87	199	37	117	37	67	30	32	host	yceH
gene-b4090	25	28	21	116	8	146	5	101	1	75	0	38	host	rpiB
gene-b1255	169	2102	229	1935	108	301	27	137	23	99	11	39	host	yciC
gene-b4125	101	739	128	702	34	442	19	282	19	167	8	43	host	dcuS
gene-b0010	50	453	96	463	47	264	32	117	10	63	8	29	host	satP
gene-b0967	407	4887	516	4848	256	722	106	295	86	229	50	85	host	rlmI
gene-b2809	46	385	101	538	44	226	7	41	3	29	0	22	host	ygdI
gene-b1680	136	378	247	852	171	305	37	179	13	120	13	38	host	sufS
gene-b1931	8	51	8	117	0	129	2	79	0	47	0	18	host	yedK
gene-b0121	918	9856	1304	9529	659	1009	210	298	184	286	124	98	host	speE
gene-b1775	6	60	10	190	3	236	0	139	1	102	0	36	host	ydjK
gene-b4034	131	2046	128	1803	50	571	25	301	27	209	30	62	host	malE
gene-b4422	4	41	10	101	9	36	2	18	4	28	0	18	host	rdlB
gene-b0633	720	5933	1036	5691	372	2057	186	4948	85	270	91	109	host	rlpA
gene-b3034	278	1049	344	1237	133	300	55	161	24	105	24	60	host	nudF
gene-b1032	433	2500	303	8025	363	1520	302	1018	452	1663	224	1007	host	serX
gene-b4315	136	1004	299	1666	218	427	60	147	29	94	16	67	host	fimI
gene-b2887	11	139	19	386	5	382	3	295	4	276	3	95	host	ygfT
gene-b3152	39	127	54	206	23	178	21	141	11	96	5	40	host	yraR
gene-b2889	18	229	32	209	28	141	17	102	5	57	4	22	host	idi
gene-b3514	93	653	209	1402	75	1010	47	680	31	506	16	218	host	mdtF
gene-b0509	2	67	8	160	9	201	1	160	3	105	0	49	host	glxR
gene-b1146	5	31	4	27	2	18	2	14	1	5	0	7	host	ymfT
gene-b2065	430	4164	569	4490	296	762	145	278	74	210	60	113	host	dcd
gene-b2523	860	10361	1224	10740	13301	1477	255	526	172	438	149	146	host	pepB
gene-b0951	317	2742	517	3326	177	479	79	210	66	151	43	71	host	pqiB
gene-T4p164	2	1	29	10101	17	19320	40	19254	11238	166727	7043	218650	phage	17
gene-b0622	10	53	36	160	4	132	0	85	4	42	2	22	host	pagP
gene-b4289	16	202	33	404	25	234	15	1002	3	146	2	76	host	fecC
gene-b2019	1069	938	1641	1500	958	479	306	191	144	130	104	72	host	hisG
gene-b1758	15	205	45	248	17	145	9	86	2	84	3	33	host	ynjF
gene-b2365	40	179	40	269	8	250	5	159	4	119	1	61	host	dsdX
gene-b4105	5	77	5	171	1	240	3	158	0	136	0	45	host	phnD
gene-b0488	51	605	109	870	53	185	24	104	5	80	12	29	host	ybbJ
gene-b2899	50	360	106	483	43	248	25	164	7	141	5	57	host	trhA
gene-b1107	591	1856	646	2470	368	394	117	168	74	163	49	78	host	nagZ
gene-b2253	33	245	144	1025	36	276	9	167	4	111	7	37	host	arnB
gene-b4601	2	15	0	20	2	34	1	27	0	23	0	19	host	ydgU
gene-b1632	83	968	190	1135	52	191	34	104	18	70	19	43	host	rsxE
gene-b2051	4	35	5	64	2	86	3	47	1	32	2	8	host	gmm
gene-b2052	4	54	9	129	11	135	6	94	4	53	1	16	host	fcl
gene-b0353	28	114	28	238	18	299	9	189	2	164	3	57	host	mhpT
gene-b1460	2	36	4	115	3	130	2	111	2	60	0	35	host	ydcC
gene-b3418	730	2245	1319	3672	381	884	190	451	169	329	120	144	host	malT
gene-b4826	0	20	9	45	5	36	1	13	2	4	0	3	host	flgO
gene-b3831	471	1793	561	2252	300	817	127	384	62	243	64	85	host	udp
gene-b0032	5288	111953	2669	49367	597	4138	265	1660	139	1768	80	686	host	carA
gene-b3696	55	345	43	329	19	269	1	151	6	109	0	38	host	yidX
gene-b1928	290	1543	274	1785	127	399	67	162	28	96	20	54	host	yedD
gene-b2121	5	65	11	157	2	193	2	140	1	95	1	36	host	yehP
gene-b3173	35	143	41	260	14	318	5	197	11	132	2	59	host	yhbX
gene-b1036	149	1052	312	1672	163	305	35	120	25	81	20	56	host	ycdZ
gene-b0973	18	92	36	203	15	269	4	192	4	164	0	42	host	hyaB
gene-b2463	1404	2192	1916	2529	1391	1049	462	378	222	336	202	124	host	maeB
gene-b0546	48	133	26	242	11	110	4	66	7	44	1	25	host	ybcM
gene-b4544	8	55	18	95	3	80	2	55	2	45	5	23	host	arnE
gene-b0416	729	5694	1338	6743	842	976	325	218	137	173	114	77	host	nusB
gene-b0210	55	260	92	303	35	212	26	138	27	82	11	39	host	yafE
gene-b4086	8	88	19	200	4	238	0	32378	2	110	0	43	host	alsC
gene-T4p271	1	0	5153	51765	11583	44429	1835	16411	2286	113305	471	6564	phage	ndd.2a
gene-b4829	5	43	6	142	8	126	2	91	3	55	0	23	host	uhpU
gene-b1746	849	1897	1618	6234	1110	1241	291	427	119	278	78	156	host	astD
gene-T4p201	0	0	3	622	107	32649	453	61202	1635	41158	101	11043	phage	alt.1
gene-b1973	16	45	8	90	4	82	1	65	0	35	0	20	host	zinT
gene-b1810	90	169	63	241	20	74	7	31	6	25	6	6	host	yoaC
gene-b3899	12	140	13	410	12	2559	11	3034	12	232	5	72	host	frvB
gene-b1212	119	1060	315	1657	144	240	62	123	30	85	17	40	host	prmC
gene-b1823	6097	24295	10225	36234	8353	8876	1308	1594	925	894	333	327	host	cspC
gene-b4557	628	8339	1838	9737	979	1826	394	433	167	299	157	142	host	yidD
gene-T4p155	2	4	20	13936	53	29534	272	47525	19976	388957	9587	354876	phage	10
gene-T4p217	2	1	794	65376	5134	90502	4628	79486	6889	42827	531	11587	phage	cd
gene-b0968	74	301	95	338	42	125	19	60	7	44	8	20	host	yccX
gene-b1299	494	761	788	736	229	166	80	88	28	64	18	26	host	puuR
gene-b1651	392	1196	435	1560	234	317	93	92	57	60	29	26	host	gloA
gene-b1659	34	496	67	494	30	165	16	108	8	62	4	31	host	punR
gene-b2803	59	202	44	285	12	278	9	200	2	115	1	32	host	fucK
gene-b3023	33	174	77	279	20	118	7	100	5	78	8	22	host	ygiV
gene-b3723	4	45	29	318	4	211	10	138	4	91	5	38	host	bglG
gene-T4p167	11	5	37	46046	159	78348	177	67758	44351	511695	31554	700979	phage	18
gene-b0112	371	1283	472	2079	188	464	62	285	41	234	34	98	host	aroP
gene-b0281	78	432	72	507	42	326	14	187	16	137	8	104	host	intF
gene-b4114	36	187	29	404	12	444	620	334	3	241	5	127	host	eptA
gene-b2018	249	643	142	300	74	441	11	138	17	56	0	62	host	hisL
gene-b2543	29	190	36	366	24	182	12	117	6	64	1	30	host	yphA
gene-b3834	396	3440	747	4129	279	933	126	450	91	296	57	160	host	ubiJ
gene-b4067	51	242	136	648	52	603	25	431	12	294	4	118	host	actP
gene-b3557	19	86	40	260	41	172	20	89	13	60	2	29	host	insJ
gene-b1894	2	36	17	83	9	50	7	22	1	17	2	7	host	insA5
gene-b3847	1696	4970	2116	5352	1081	1391	493	597	275	452	210	207	host	pepQ
gene-b0572	13	76	21	203	5	236	5	141	4	698	2	31	host	cusC
gene-b1447	88	490	119	535	53	123	13	60	5	49	7	23	host	ydcZ
gene-b2715	20	192	41	401	12	298	11	205	5	145	1	36	host	ascF
gene-b1730	87	1027	91	633	19	86	6	53	8	37	7	18	host	ydjO
gene-b3226	103	1169	123	624	47	21154	25	15918	20	125	14	51	host	nanR
gene-T4p010	1	0	2246	93228	7091	131902	516	41980	2570	20867	156	9512	phage	cef
gene-b4027	2	43	7	143	6	177	5	6567	7	4867	4	43	host	yjbF
gene-b2734	4	53	10	133	5	108	1	80	0	45	2	27	host	pphB
gene-b0515	57	202	95	352	28	232	18	145	13	99	6	56	host	allE
gene-b4457	4910	32177	5461	41865	5366	96847	6382	48301	2867	19914	2029	13751	host	csrC
gene-b2107	116	647	85	585	45	204	19	68	10	66	10	27	host	rcnB
gene-b4841	862	3710	655	2312	184	295	86	97	57	112	32	38	host	ascrp
gene-b4764	370	913	472	1589	373	661	61	87	58	70	24	42	host	sdhX
gene-T4p088	1	1	2831	162703	7310	170642	1014	50673	838	13891	39	15157	phage	nrdC.4
gene-b2335	5	57	2	103	3	96	2	93	2	52	0	37	host	yfcR
gene-b3290	339	2025	678	2707	284	493	84	263	55	202	42	62	host	trkA
gene-b4347	10	54	20	131	5	85	5	74	3	66	2	21	host	symE
gene-b1307	21	41	27	103	7	46	7	30	3	16	1	10	host	pspD
gene-b0632	895	8221	1039	7539	295	621	101	379	124	245	83	96	host	dacA
gene-b0774	491	2813	568	3141	236	520	80	232	47	196	52	67	host	bioA
gene-b3619	1176	8088	1357	9144	480	1282	209	453	167	417	104	207	host	rfaD
gene-b4159	332	1877	520	2925	225	954	133	827	59	401	44	129	host	mscM
gene-b3566	4	107	13	310	5	355	4	254	4	181	0	77	host	xylF
gene-b1657	125	777	223	830	88	275	34	148	23	126	13	52	host	ydhP
gene-b0608	35	223	48	327	23	316	13	253	4	144	2	79	host	ybdR
gene-b0623	9204	50261	17818	47353	10325	12296	1239	2431	1392	1625	493	783	host	cspE
gene-b4537	124	2454	103	793	56	219	12	74	8	75	3	33	host	yecJ
gene-b3139	4	39	15	675	7	3122	1	127	1	111	4	465	host	agaC
gene-b3761	1707	4432	2399	8798	1010	2081	3626	567	238	425	204	303	host	trpT
gene-b0065	54	177	107	264	48	214	16	150	11	105	7	54	host	yabI
gene-b2727	55	443	54	584	26	195	7	125	0	105	4	39	host	hypB
gene-b2264	190	1007	501	1531	229	394	86	266	49	184	33	81	host	menD
gene-b0059	966	4549	1832	7767	1109	1230	529	450	342	361	267	173	host	rapA
gene-T4p048	0	0	4	454	34	12581	447	82989	3340	62327	135	14309	phage	regA
gene-b0788	13	125	61	345	18	247	5	183	4	109	0	46	host	ybhN
gene-b3149	255	1497	329	1682	107	362	41	176	26	124	17	50	host	diaA
gene-b1070	10	197	31	191	11	63	5	51	1	30	4	11	host	flgN
gene-b0530	0	16	7	62	2	82	0	39	0	54	0	29	host	sfmA
gene-b2011	210	1151	255	1050	90	275	35	160	25	117	14	66	host	sbcB
gene-b4460	18	118	22	237	13	221	7	144	4	129	1	48	host	araH
gene-b3669	160	940	256	1019	150	433	64	208	30	170	28	94	host	uhpA
gene-b2751	4725	10236	5500	14035	2588	2775	651	638	309	513	369	248	host	cysN
gene-b2331	155	1031	181	1128	104	448	53	150	24	74	25	46	host	smrB
gene-b2058	2	27	3	56	2	81	2	61	1	36	1	21	host	wcaB
gene-b2483	3	51	2	160	3	182	2	157	1	102	0	29	host	hyfC
gene-b4744	2	69	4	125	1	55	0	21	1	8	0	9	host	ynaM
gene-b1484	141	589	273	1707	101	273	37	124	12	84	4	36	host	ddpD
gene-b0742	1878	12277	3099	17137	1977	2254	578	396	383	356	174	119	host	cpoB
gene-b4100	6	56	514	124	5	149	4	90	0	89	0	29	host	phnH
gene-b1471	1	17	1	26	0	38	0	29	0	23	0	12	host	yddK
gene-b1760	24	117	33	141	16	66	4	36	2	29	0	23	host	ynjH
gene-b4049	324	2031	497	2223	250	548	129	259	69	168	47	67	host	dusA
gene-b2516	1032	6936	1527	6026	505	1017	258	398	162	267	128	126	host	rodZ
gene-b4353	194	429	238	615	72	111	19	52	8	39	6	16	host	yjiX
gene-b0428	4258	16699	6201	17511	4945	7720	1531	2227	893	1667	835	1056	host	cyoE
gene-b0536	45	486	46	404	33	369	10	90	9	60	5	37	host	argU
gene-b1040	37	161	51	298	9	75	1	51	4	38	0	23	host	csgD
gene-b2702	1	29	0	77	0	122	0	90	1	57	0	13	host	srlA
gene-b0194	2329	23560	2836	29835	1717	3539	642	848	352	653	333	283	host	proS
gene-b0461	150	1025	375	1744	131	437	6	131	37	99	4	55	host	tomB
gene-b2600	255	643	322	772	192	286	125	179	104	118	71	40	host	tyrA
gene-b2221	6	39	1	94	3	140	0	93	0	58	0	28	host	atoD
gene-b4363	6	82	9	123	3	123	3	85	4	78	0	28	host	yjjB
gene-b2169	190	260	99	202	53	174	24	120	13	93	8	38	host	fruB
gene-b3392	3	49	7	107	1	115	3	106	1	66	0	16	host	hofP
gene-b0216	1103	6055	1118	15149	941	11907	942	10189	752	10315	479	8015	host	aspV
gene-b3842	94	952	175	760	85	316	44	134	37	93	11	33	host	rfaH
gene-b4279	12	85	13	194	3	234	0	161	2	122	1	88	host	nanX
gene-b0486	91	444	267	859	81	383	38	257	17	172	6	57	host	ybaT
gene-b3471	31	522	230	1384	167	571	40	246	18	137	5	57	host	yhhQ
gene-b4730	0	7	17	8	3	6	0	4	0	3	0	3	host	yahV
gene-b4121	36	151	21	223	18	211	4	133	5	111	2	38	host	yjdF
gene-b2396	566	3844	386	5035	348	1968	246	1370	237	1230	157	475	host	alaX
gene-b0841	88	825	143	810	108	431	25	170	20	94	11	46	host	ybjG
gene-b1927	307	913	432	1398	195	403	68	216	37	156	13	66	host	amyA
gene-b2064	339	2805	655	3110	253	774	95	314	51	268	59	121	host	asmA
gene-b0245	17	123	46	199	38	102	29	69	18	57	5	24	host	ykfI
gene-b3362	53	184	99	144	35	74	18	48	9	18	1	11	host	yhfG
gene-b4823	0	8	0	18	0	12	0	8	0	12	0	5	host	ytiE
gene-b1765	409	1504	590	1520	317	310	110	110	66	69	45	31	host	ydjA
gene-b4074	14	124	12	324	10	420	3	303	4	235	0	100	host	nrfE
gene-b1583	201	1136	219	1034	60	164	34	57	17	55	12	18	host	ynfB
gene-b2769	18	87	20	202	13	195	2	187	3	102	1	69	host	ygcQ
gene-b2966	18	177	22	194	5	171	7	132	2	71	0	33	host	yqgA
gene-b3787	657	4479	49579	6391	589	834	287	466	157	336	128	129	host	wecC
gene-b2106	30	175	28	206	10	143	6	106	3	81	2	41	host	rcnA
gene-b4005	3732	23931	3610	134502	1397	3551	534	4526	270	749	184	407	host	purD
gene-b1595	19	130	17	164	5	113	1	75	1	56	0	21	host	ynfL
gene-b0997	21	171	32	331	13	390	8	303	2	182	2	55	host	torA
gene-b1268	107	449	171	650	68	341	27	207	14	158	9	101	host	yciQ
gene-b2349	52	437	50	349	14	190	8	121	7	80	8	54	host	intS
gene-b2088	8	77	6	90	3	62	3	46	1	29	1	15	host	insE5
gene-b2032	624	2356	196	2675	139	432	2	145	35	128	4	59	host	wbbK
gene-b4714	0	13	2	14	0	32	0	15	1	12	0	5	host	ralA
gene-b4446	69	613	87	1169	61	583	17	326	24	285	9	188	host	sibC
gene-b1098	170	1230	304	1484	124	253	77	120	35	94	21	53	host	tmk
gene-b0611	275	1825	283	1533	86	273	35	354	32	81	21	34	host	rna
gene-b3127	8	93	13	257	7	359	4	236	4	184	0	95	host	garP
gene-b4331	20	92	21	133	4	155	5	90	3	86	3	38	host	kptA
gene-b2504	12	517	21	218	15	154	2	58	6	39	2	24	host	yfgG
gene-b3880	23	201	15	402	16	498	10	254	10	202	4	57	host	yihS
gene-b4828	5	17	5	20	6	16	0	11	0	8	3	0	host	motR
gene-b1666	99	1539	92	882	87	370	39	112	38	132	21	59	host	valW
gene-b3788	697	3422	1441	4921	547	845	341	444	192	277	151	128	host	rffG
gene-b0497	99	395	118	1910	57	9708	16	766	12	508	31	232	host	rhsD
gene-b0868	123	1397	206	949	104	307	46	221	20	126	16	53	host	ybjS
gene-b4156	20	145	78	561	51	452	16	295	6	174	3	62	host	yjeM
gene-b4755	6	30	2	42	3	59	0	45	2	27	0	11	host	yqhI
gene-b3797	4182	17390	3351	17638	1730	3384	545	1099	366	1143	283	721	host	hisR
gene-b4705	109	532	54	185	27	113	10	49	9	41	6	29	host	mntS
gene-b1195	12	51	10	72	1	73	3	40	2	35	1	11	host	ymgE
gene-b4227	49	183	47	5389	14	228	8	6435	2	131	2	49	host	ytfQ
gene-b2220	17	174	27	268	4	225	3	1136	2	111	0	49	host	atoC
gene-b1989	135	238	157	346	157	150	81	97	224	161	48	87	host	asnV
gene-T4p162	1	0	7	2447	8	8743	47	5880	2894	75381	2354	51234	phage	16
gene-b3313	13750	100882	20840	167706	19569	24714	6739	4531	3842	3052	2921	1174	host	rplP
gene-b2154	308	2143	466	2948	300	955	92	260	49	188	27	73	host	yeiG
gene-b1053	26	261	42	253	11	209	6	136	2	91	3	58	host	mdtG
gene-b4595	156	765	157	894	104	1288	45	264	20	120	21	66	host	yciY
gene-b2921	23	136	26	228	15	267	9	161	5	84	3	28	host	srsR
gene-b2223	6	70	5	181	5	215	2	153	3	109	3	44	host	atoE
gene-b2660	434	478	671	1452	267	370	117	183	38	139	20	51	host	lhgD
gene-b4254	23	108	24	211	11	246	7	200	14	167	8	85	host	argI
gene-b1656	1610	5227	2048	4748	1892	2548	1351	859	1135	1161	567	592	host	sodB
gene-b3572	1216	6280	1598	4213	449	818	203	422	112	285	95	100	host	avtA
gene-b3713	307	1421	335	1712	137	328	57	158	27	127	23	64	host	yieF
gene-b3972	14508	1447	599	1211	1043	407	152	28949	125	137	76	49	host	murB
gene-b3094	225	1340	222	1012	56	298	36	162	18	183	20	70	host	exuR
gene-b0358	20	83	14	198	5	206	1	911	2	112	1	41	host	yaiO
gene-b0294	4	32	11	116	5	107	1	76	2	48	0	36	host	matA
gene-b4666	445	1092	338	1575	250	1317	62	327	47	160	14	104	host	ibsE
gene-b0468	79	588	135	557	39	199	14	95	9	67	5	26	host	ybaN
gene-b0885	57	687	95	754	45	278	26	140	8	88	7	30	host	aat
gene-b0658	721	6175	1184	5957	521	800	169	277	111	196	69	83	host	ybeX
gene-b2568	791	6117	1197	14371	596	1062	250	372	171	260	137	105	host	lepB
gene-b0838	504	797	404	847	183	291	76	131	54	91	49	56	host	gstB
gene-b4284	77	294	65	343	16	197	4	133	6	108	5	73	host	insI3
gene-b4070	27	172	58	359	16	381	10	257	7	160	0	54	host	nrfA
gene-b2122	17	144	20	325	15	316	9	195	7	171	0	52	host	yehQ
gene-b2179	41	345	101	514	24	256	15	157	7	88	2	34	host	yejE
gene-b2671	18	79	25	82	7	73	6	53	5	54	5	23	host	ygaC
gene-b2572	811	3488	1345	3688	335	431	170	198	103	158	71	84	host	rseA
gene-b4798	4	19	0	30	0	52	0	29	0	23	1	8	host	ysdE
gene-b4078	86	552	72	462	40	230	12	132	9	102	7	48	host	yjcO
gene-b2061	1	21	1	53	0	56	2	49	0	29	0	14	host	wzb
gene-b3150	321	1649	388	1637	169	219	68	105	42	82	27	26	host	dolP
gene-b3400	308	1042	399	1059	190	257	87	139	31	108	27	39	host	hslR
gene-b2948	247	1753	459	1641	184	346	56	138	37	106	28	52	host	yqgE
gene-b0184	1050	8075	2439	7931	1070	1954	578	989	316	712	213	277	host	dnaE
gene-b1338	10	52	14	155	13	200	2	137	3	123	2	54	host	abgA
gene-b0987	18	110	40	209	21	88	4	48	5	40	1	21	host	gfcA
gene-b1117	265	1531	494	1737	136	222	91	122	38	56	37	35	host	lolD
gene-b0435	327	1806	286	1770	111	560	40	217	25	153	18	80	host	bolA
gene-b1497	5	40	6	111	6	104	1	82	1	39	0	38	host	ydeM
gene-b2282	1637	4527	2367	6616	1194	1047	416	328	214	241	228	104	host	nuoH
gene-b2319	532	2625	967	3652	406	507	173	199	96	144	89	77	host	usg
gene-b2167	628	747	461	686	249	453	89	291	45	189	40	81	host	fruA
gene-b2611	92	922	108	636	41	210	25	151	17	94	14	41	host	ypjD
gene-b2473	98	703	132	730	33	190	16	110	6	62	6	30	host	ypfH
gene-T4p028	0	0	693	17938	1672	26901	122	13805	1260	12430	65	10109	phage	mrh.2
gene-b3302	10016	33484	15142	48426	12135	4778	2968	777	2429	842	1169	351	host	rpmD
gene-b1625	30	139	58	272	7	57	2	29	4	24	2	5	host	cnu
gene-b1091	2317	5476	4094	4323	1961	612	823	229	400	180	331	75	host	fabH
gene-b1807	197	1594	321	1370	166	286	119	129	66	104	45	48	host	tsaB
gene-b3484	12	82	15	180	4	222	0	167	4	80	1	68	host	yhhI
gene-b3728	233	756	103	1576	50	559	29	314	16	231	34	84	host	pstS
gene-b1724	80	193	145	354	58	90	18	35	8	37	4	9	host	ydiZ
gene-b3334	17	69	17	137	6	205	6	113	3	83	2	47	host	gspM
gene-b0900	16	78	17	169	5	156	6	98	1	60	2	23	host	ycaN
gene-b3338	122	511	180	1318	89	872	72	508	37	326	20	148	host	chiA
gene-T4t001	2	0	4	3487	1690	53506	4899	64311	11182	103175	3195	62238	phage	gene-T4t001
gene-b4033	35	182	48	419	15	510	4	389	7	244	18	80	host	malF
gene-b1970	6	43	9	82	2	51	0	21	1	21	0	11	host	hiuH
gene-b3116	23	182	27	368	16	305	7	212	13	133	5	72	host	tdcC
gene-b1282	194	2148	217	1301	76	134	42	51	27	60	25	23	host	yciH
gene-b3804	391	1813	659	1764	225	428	118	292	66	158	62	62	host	hemD
gene-T4p255	0	2	2680	36939	3701	101571	248	23981	2892	47103	329	26123	phage	asiA
gene-b0766	204	1371	204	1493	80	292	52	128	40	123	23	48	host	ybhA
gene-b1196	1	18	8	58	1	54	0	47	1	22	0	15	host	ycgY
gene-b4025	2958	11149	2961	15225	1136	1793	424	653	275	546	244	211	host	pgi
gene-b0003	1766	2668	2378	6018	1737	1609	448	410	170	318	170	127	host	thrB
gene-b4763	388	2467	382	4142	168	4568	47	1195	49	704	20	461	host	sroC
gene-b4048	4	35	5	87	7	120	6	83	12	52	7	23	host	yjbM
gene-b2518	1618	16438	1857	16679	1004	2353	427	490	241	330	170	107	host	ndk
gene-b1020	301	5524	241	2390	73	485	32	180	16	173	9	77	host	phoH
gene-b2165	2	47	5	112	5	160	2	116	1	87	0	45	host	psuG
gene-b0976	2	28	11	81	3	59	3	32	1	37	0	17	host	hyaE
gene-b1038	28	70	37	141	10	64	0	39	2	30	0	7	host	csgF
gene-b1946	9	40	11	60	1	68	0	68	0	44	1	18	host	fliN
gene-b2296	525	15668	566	13105	307	1582	141	390	120	355	102	121	host	ackA
gene-b4673	2	12	2	17	2	13	0	7	0	9	1	4	host	ymjD
gene-b1058	2	19	2	28	1	42	0	23	1	20	0	9	host	yceO
gene-T4p007	0	0	459	30289	3477	67345	698	28382	1790	12044	83	5309	phage	39.1
gene-b0915	262	2241	556	3164	275	526	120	225	93	155	56	66	host	lpxK
gene-b4439	7	18	9	36	2	11	0	6	0	4	0	1	host	micF
gene-b2267	119	304	140	391	49	150	18	85	19	51	7	35	host	elaA
gene-b0336	1420	27006	853	16473	325	2623	113	867	54	516	25	312	host	codB
gene-b3452	16	190	26	360	10	280	8	217	0	137	0	66	host	ugpA
gene-b2146	15	72	12	176	9	165	6	134	1	76	2	31	host	preT
gene-b1311	3	43	1	110	2	137	1	104	0	60	0	22	host	ycjO
gene-b0736	205	2049	331	917	86	270	45	84	23	62	16	25	host	ybgC
gene-T4p062	0	0	5	1094	1327	79935	1342	79607	3968	86955	549	35347	phage	a-gt.3
gene-b0903	3457	24423	4973	33578	3494	5310	1170	1277	742	1116	462	407	host	pflB
gene-b0700	51	696	112	1246	61	989	32	657	12	574	10	268	host	rhsC
gene-b0854	899	3432	911	3759	373	766	129	301	74	225	49	89	host	potF
gene-b3267	36	47	42	76	37	71	38	47	57	26	22	12	host	yhdV
gene-b3309	9993	89632	16379	123309	9938	6033	2666	1084	2565	1158	1183	300	host	rplX
gene-b0417	185	869	465	804	154	325	78	199	37	127	44	39	host	thiL
gene-b1132	439	5365	661	4272	235	616	116	248	52	177	34	71	host	hflD
gene-b1709	196	1206	294	1406	111	388	53	160	20	93	14	48	host	btuD
gene-b2832	90	742	142	1080	60	228	27	137	16	81	2	43	host	ygdQ
gene-b0524	197	2763	457	3229	191	557	74	210	51	178	46	51	host	lpxH
gene-b3942	2222	2385	1025	4317	592	1478	205	12132	95	460	96	198	host	katG
gene-b2709	33	211	39	408	14	334	9	234	7	161	6	43	host	norR
gene-b0591	162	1593	393	2629	186	594	50	299	29	220	19	111	host	entS
gene-b1213	102	837	184	976	94	132	21	52	12	40	5	18	host	ychQ
gene-T4p087	0	0	485	44896	7215	145513	1193	65343	1484	13693	46	11818	phage	nrdC.3
gene-b0342	6	44	13	112	2	127	0	95	3	62	1	17	host	lacA
gene-b3632	430	1206	415	2249	115	483	45	256	67	169	14	103	host	waaQ
gene-b3907	30	147	19	350	4	497	3	313	4	179	3	76	host	rhaT
gene-b3760	2251	5338	58254	39874	1481	4665	136716	10874	1013	26309	784	3630	host	aspT
gene-b3089	1166	1390	1652	2695	715	673	242	367	110	294	79	147	host	sstT
gene-T4p070	0	1	1770	83549	6196	68153	241	11406	773	8137	71	6952	phage	55.5
gene-b1111	58	339	48	234	25	136	13	63	4	48	4	24	host	comR
gene-b2817	306	1609	485	1446	214	469	96	1491	49	149	39	68	host	amiC
gene-b3700	284	1210	773	1696	337	514	167	285	78	212	50	67	host	recF
gene-b1455	0	6	0	12	0	25	0	16	0	9	0	3	host	yncH
gene-b0088	554	2220	1133	3251	440	500	150	294	82	212	91	89	host	murD
gene-b3339	44541	265950	58309	370086	82072	100833	44983	17972	10556	13172	7729	5568	host	tufA
gene-b2813	455	2832	503	2661	267	785	100	297	92	229	44	116	host	mltA
gene-b3918	73	534	102	457	47	284	18	182	13	124	12	49	host	cdh
gene-b3210	481	2060	578	1843	152	711	74	438	70	308	43	152	host	arcB
